SA2_CODE_2021,Num_Psns_UR_1_FamHhold,Num_Psns_UR_1_NonFamHhold,Num_Psns_UR_1_Total,Num_Psns_UR_2_FamHhold,Num_Psns_UR_2_NonFamHhold,Num_Psns_UR_2_Total,Num_Psns_UR_3_FamHhold,Num_Psns_UR_3_NonFamHhold,Num_Psns_UR_3_Total,Num_Psns_UR_4_FamHhold,Num_Psns_UR_4_NonFamHhold,Num_Psns_UR_4_Total,Num_Psns_UR_5_FamHhold,Num_Psns_UR_5_NonFamHhold,Num_Psns_UR_5_Total,Num_Psns_UR_6mo_FamHhold,Num_Psns_UR_6mo_NonFamHhold,Num_Psns_UR_6mo_Total,Total_FamHhold,Total_NonFamHhold,Total_Total
124011449,..,932,932,965,70,1026,322,9,337,205,6,208,73,0,76,27,0,27,1591,1014,2603
124011450,..,1240,1240,2250,95,2341,1110,11,1125,1272,4,1274,548,0,548,227,0,227,5408,1342,6756
124011451,..,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3
124011452,..,2327,2327,2013,207,2219,650,33,686,528,6,531,174,3,180,87,0,87,3449,2583,6040
124011453,..,1125,1125,1439,84,1518,736,15,748,641,5,641,266,0,266,120,0,120,3202,1225,4428
124011454,..,1771,1771,2735,105,2837,1225,5,1231,1366,3,1375,609,0,609,229,0,226,6166,1892,8055
124011455,..,728,728,968,72,1037,338,3,338,297,0,298,122,0,122,48,0,48,1772,807,2576
124021456,..,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
124031457,..,1090,1090,1728,127,1852,991,12,1001,917,5,916,424,0,422,235,0,235,4294,1232,5525
124031459,..,1032,1032,1540,61,1597,857,9,866,896,3,901,389,4,393,165,0,165,3844,1106,4954
124031460,..,845,845,1788,69,1855,1347,6,1354,1553,3,1557,741,0,743,326,0,326,5747,939,6687
124031461,..,1601,1601,1958,132,2089,1042,23,1062,995,5,1001,427,0,430,223,0,230,4642,1770,6413
124031462,..,2216,2216,2038,247,2284,1503,30,1538,1447,5,1457,606,3,612,378,0,379,5975,2510,8486
124031463,..,447,447,866,34,901,602,4,607,850,0,848,459,0,459,284,3,285,3058,494,3553
124031464,..,3234,3234,2249,328,2571,961,43,1004,651,14,660,234,9,239,125,0,127,4213,3628,7837
124031465,..,266,266,532,18,552,336,3,337,396,0,396,210,0,210,115,0,115,1598,292,1884
124031707,..,914,914,1506,87,1586,1076,8,1077,1018,0,1018,539,4,537,322,0,322,4456,1006,5463
124031708,..,441,441,910,67,975,856,16,875,989,5,997,479,0,479,258,5,264,3497,525,4019
124041466,..,1760,1760,1785,127,1913,864,17,882,697,10,706,334,0,334,181,0,181,3860,1918,5778
124041467,..,1364,1364,1588,126,1716,977,17,989,824,6,835,386,0,385,228,0,228,3998,1511,5509
124041468,..,246,246,485,30,516,285,3,284,377,0,376,201,0,204,189,0,187,1542,284,1823
124051469,..,231,231,530,24,551,383,4,380,477,5,474,205,0,205,128,0,128,1720,257,1976
124051470,..,902,902,1812,90,1904,1243,11,1254,1264,4,1273,601,0,601,398,0,398,5319,1005,6327
124051580,..,901,901,1154,114,1266,767,15,783,718,4,716,342,0,347,257,0,257,3237,1035,4274
124051581,..,1839,1839,1529,208,1739,1036,37,1069,780,9,788,335,5,338,310,0,315,3993,2095,6087
125011475,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
125011582,..,798,798,974,178,1150,820,151,975,844,142,987,595,71,664,604,73,677,3838,1410,5253
125011583,..,662,662,611,172,789,572,158,730,516,125,642,254,57,314,197,18,217,2160,1195,3354
125011584,..,353,353,461,33,493,367,23,386,385,20,408,252,15,269,357,11,369,1827,455,2278
125011585,..,521,521,624,82,710,487,45,526,440,19,456,217,13,226,241,11,248,2008,687,2696
125011586,..,1060,1060,1635,274,1915,1309,150,1455,1144,88,1232,512,65,569,437,24,464,5038,1657,6701
125011587,..,360,360,345,48,393,266,22,295,264,9,281,130,5,134,148,5,156,1156,453,1613
125011709,..,498,498,726,44,774,523,12,535,616,5,620,187,0,185,93,0,97,2151,557,2708
125011710,..,2889,2889,3525,474,4000,1432,87,1515,702,7,715,146,3,147,56,0,58,5851,3468,9322
125021477,..,1814,1814,2143,194,2336,1574,42,1615,1605,8,1611,643,4,651,330,6,335,6295,2071,8367
125021478,..,1473,1473,1617,133,1755,1154,27,1185,1128,9,1132,544,5,550,273,0,276,4715,1645,6364
125021711,..,600,600,996,40,1034,747,13,758,898,3,903,346,0,352,175,0,175,3160,654,3815
125021712,..,825,825,1635,126,1761,1348,24,1375,1434,12,1447,529,0,528,284,0,286,5227,993,6217
125031479,..,1219,1219,1173,84,1257,914,26,940,948,26,974,661,0,664,720,8,727,4420,1362,5785
125031480,..,1185,1185,947,96,1046,669,29,694,658,15,668,423,10,434,553,7,563,3245,1335,4586
125031481,..,1395,1395,1532,250,1779,1145,166,1313,1082,104,1191,611,45,654,651,27,678,5019,1982,7004
125031483,..,1445,1445,1217,107,1317,839,32,872,883,27,909,682,12,692,891,3,898,4511,1625,6130
125031484,..,1599,1599,1530,181,1714,1016,65,1076,1102,25,1124,725,13,736,690,11,697,5059,1886,6946
125031486,..,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9
125031487,..,5,5,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
125031713,..,829,829,1535,49,1588,907,10,919,1066,0,1068,552,7,556,328,0,328,4385,895,5285
125031714,..,1821,1821,1626,264,1886,1279,80,1362,1135,64,1200,668,10,683,568,15,581,5275,2254,7535
125031715,..,503,503,848,28,876,647,5,657,812,0,809,328,0,328,195,0,195,2828,542,3369
125031716,..,470,470,519,44,561,389,17,409,408,7,415,242,3,244,173,3,177,1728,541,2270
125041489,..,2794,2794,2448,407,2856,1574,92,1662,1098,34,1128,339,11,354,169,4,176,5626,3332,8961
125041490,..,380,380,802,29,833,493,7,497,658,0,659,256,0,256,106,0,108,2317,422,2740
125041491,..,1974,1974,2100,268,2367,1511,94,1606,1226,34,1258,371,11,385,137,3,137,5340,2376,7719
125041493,..,1604,1604,1981,139,2119,1396,56,1449,1486,31,1518,581,18,603,349,13,360,5797,1862,7654
125041494,..,551,551,1030,42,1062,659,5,658,907,0,907,368,0,369,132,0,132,3093,592,3681
125041588,..,854,854,866,78,946,943,34,979,1097,21,1122,305,15,318,176,16,193,3398,1016,4412
125041589,..,1384,1384,1605,200,1806,1623,95,1718,1590,69,1660,365,19,385,209,9,218,5387,1777,7168
125041717,..,1350,1350,1346,345,1695,1027,133,1155,533,48,580,94,15,105,28,4,32,3025,1894,4923
125041718,..,763,763,824,216,1038,734,135,869,522,65,588,138,27,165,85,15,98,2303,1213,3510
125041719,..,931,931,767,187,951,690,84,776,457,47,505,122,16,138,80,11,90,2109,1275,3387
126011496,..,1210,1210,2093,73,2167,1238,21,1262,1705,7,1711,611,4,620,279,0,279,5930,1322,7247
126011720,..,920,920,1447,143,1590,959,38,994,1040,12,1056,341,10,348,142,7,150,3931,1127,5058
126011721,..,1051,1051,1808,182,1992,1299,48,1346,1315,24,1335,444,5,447,247,5,248,5109,1320,6427
126021498,..,1897,1897,1828,105,1938,895,17,918,946,3,946,351,0,349,123,4,124,4139,2029,6165
126021499,..,735,735,946,39,989,460,6,463,604,0,604,303,0,302,109,0,109,2421,783,3206
126021500,..,3009,3009,3007,442,3455,1523,136,1659,1000,58,1060,272,16,283,143,13,156,5931,3687,9618
126021501,..,1157,1157,1617,144,1759,971,38,1007,1039,13,1049,357,9,366,155,3,162,4141,1364,5503
126021503,..,2354,2354,2439,251,2687,1277,55,1333,1144,19,1166,346,11,350,160,5,164,5365,2693,8063
126021590,..,194,194,386,15,397,246,0,247,316,3,313,141,0,141,46,0,51,1132,210,1350
126021722,..,321,321,645,28,675,417,8,423,517,3,523,212,0,215,108,3,112,1894,371,2262
126021723,..,1307,1307,1830,202,2034,1242,62,1301,1149,31,1180,462,11,473,281,12,295,4963,1629,6591
126021724,..,2129,2129,2008,228,2231,1266,34,1301,1303,24,1321,483,0,483,189,11,195,5248,2421,7666
126021725,..,1302,1302,1649,190,1846,862,31,889,628,8,629,158,3,164,49,0,51,3343,1535,4882
127011504,..,1353,1353,1097,102,1201,821,13,832,801,3,803,518,0,520,623,0,626,3860,1473,5332
127011505,..,494,494,923,56,978,677,12,690,646,5,649,426,0,428,336,0,337,3007,567,3573
127011592,..,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,9,0,9
127011593,..,156,156,359,14,377,330,0,333,490,0,494,302,0,302,199,0,199,1690,169,1863
127011594,..,387,387,740,32,772,674,6,681,776,0,777,490,0,490,439,0,439,3116,427,3545
127011595,..,311,311,681,24,708,654,3,658,866,5,870,540,0,540,406,0,406,3150,346,3499
127011596,..,304,304,631,32,667,686,0,685,973,4,973,574,0,574,361,0,361,3229,338,3564
127011597,..,360,360,741,35,771,822,3,822,1331,0,1330,737,0,739,498,0,498,4126,400,4522
127011726,..,220,220,509,21,528,258,0,258,321,0,324,127,0,132,88,0,88,1300,249,1549
127011727,..,454,454,1054,50,1098,959,15,972,1123,0,1123,481,3,484,222,0,222,3834,519,4350
127011728,..,496,496,968,50,1016,667,9,679,865,6,874,420,0,423,291,0,298,3216,563,3785
127011729,..,567,567,1089,63,1153,1079,24,1106,1350,5,1355,641,0,641,348,0,349,4507,654,5164
127021509,..,645,645,1074,43,1120,924,5,928,1056,5,1061,614,4,609,495,0,490,4165,701,4862
127021510,..,737,737,1401,53,1454,1058,3,1061,1176,0,1172,720,0,720,523,0,527,4878,795,5678
127021511,..,1475,1475,1665,254,1921,1363,88,1451,1208,25,1239,645,16,663,631,5,639,5512,1865,7377
127021512,..,922,922,1087,73,1165,914,18,931,907,5,916,564,8,566,652,0,658,4131,1027,5154
127021513,..,1148,1148,1271,124,1396,1080,34,1111,1149,17,1167,754,12,765,718,3,725,4971,1337,6309
127021514,..,306,306,696,19,710,531,6,539,662,3,668,369,0,369,297,0,304,2558,330,2890
127021515,..,1361,1361,1448,105,1552,1073,26,1096,885,12,897,529,0,531,435,3,437,4378,1497,5876
127021516,..,877,877,1231,83,1313,956,9,965,1123,7,1129,789,0,786,780,0,783,4879,979,5856
127021517,..,360,360,645,12,657,442,0,442,476,0,476,316,0,316,285,0,285,2167,375,2545
127021518,..,162,162,326,23,340,180,0,178,177,0,177,162,0,162,166,0,166,1006,185,1183
127021519,..,1182,1182,1440,75,1517,977,9,991,1027,3,1029,689,0,690,568,4,570,4703,1279,5984
127021520,..,412,412,852,36,887,629,7,637,593,5,596,387,0,387,330,0,334,2793,454,3247
127021521,..,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,12
127031522,..,852,852,1117,71,1191,965,9,970,981,9,988,550,0,553,432,0,432,4047,936,4979
127031523,..,985,985,1695,95,1789,1174,19,1188,1418,4,1422,647,9,656,427,0,427,5363,1108,6472
127031524,..,846,846,1578,65,1642,1315,6,1325,1591,0,1595,687,0,688,275,0,275,5448,918,6368
127031599,..,907,907,837,52,891,596,8,605,599,3,600,361,0,359,435,0,435,2827,972,3805
127031601,..,884,884,571,88,655,356,18,375,283,4,291,98,0,103,57,0,57,1371,995,2369
127031730,..,364,364,613,36,656,645,5,653,955,9,961,431,8,438,289,0,289,2929,417,3349
127031731,..,2135,2135,1795,245,2038,1172,38,1206,826,7,832,288,0,288,167,0,167,4243,2420,6666
127031732,..,1041,1041,1012,79,1094,722,11,732,683,11,698,372,4,377,364,3,364,3158,1149,4308
127031733,..,364,364,741,35,774,746,4,750,1146,5,1154,652,4,661,443,0,443,3730,413,4140
128011529,..,1203,1203,1970,85,2054,1010,10,1013,1404,4,1407,536,3,543,146,0,147,5070,1310,6377
128011530,..,2147,2147,2433,189,2618,1203,24,1230,1264,13,1276,472,4,476,169,0,169,5537,2374,7910
128011531,..,1339,1339,1828,78,1908,912,13,923,1045,0,1052,447,4,451,178,0,178,4415,1434,5849
128011602,..,1759,1759,1561,146,1705,752,24,778,751,0,756,240,0,238,80,6,83,3384,1942,5323
128011603,..,741,741,1305,35,1339,734,6,743,928,0,929,468,0,466,155,0,155,3587,786,4373
128011604,..,3149,3149,3554,364,3916,1248,50,1300,1110,5,1121,450,0,449,218,0,220,6582,3572,10152
128011605,..,95,95,286,7,291,165,0,165,265,0,271,142,0,142,51,0,51,915,102,1013
128011606,..,761,761,1022,50,1071,493,7,501,582,5,581,294,0,294,79,0,78,2462,825,3285
128021533,..,485,485,703,23,725,387,6,385,458,0,458,205,0,205,67,0,67,1812,510,2325
128021534,..,304,304,1075,23,1099,590,4,593,731,0,732,381,0,382,185,0,185,2962,329,3290
128021535,..,848,848,2010,45,2059,1250,8,1255,1649,10,1656,701,4,708,240,0,245,5862,909,6775
128021536,..,1216,1216,2125,73,2198,1286,14,1296,1755,3,1759,708,5,710,211,0,211,6077,1309,7383
128021537,..,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9
128021538,..,3003,3003,2905,272,3177,1491,42,1532,1333,6,1334,409,6,413,123,0,123,6254,3325,9577
128021607,..,989,989,1767,59,1826,969,10,975,1333,5,1336,576,3,579,188,0,188,4829,1060,5893
128021608,..,360,360,753,23,777,391,0,396,580,0,584,255,0,257,82,0,82,2064,387,2452
128021609,..,86,86,336,8,341,210,0,216,292,0,292,132,0,132,44,0,44,1015,94,1104
197979799,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199999499,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
