SA2_CODE_2021,M_Current_ADF_Regular_15_24,M_Current_ADF_Regular_25_34,M_Current_ADF_Regular_35_44,M_Current_ADF_Regular_45_54,M_Current_ADF_Regular_55_64,M_Current_ADF_Regular_65_74,M_Current_ADF_Regular_75_84,M_Current_ADF_Regular_85_ov,M_Current_ADF_Regular_Tot,M_Current_ADF_Reserves_15_24,M_Current_ADF_Reserves_25_34,M_Current_ADF_Reserves_35_44,M_Current_ADF_Reserves_45_54,M_Current_ADF_Reserves_55_64,M_Current_ADF_Reserves_65_74,M_Current_ADF_Reserves_75_84,M_Current_ADF_Reserves_85_ov,M_Current_ADF_Reserves_Tot,M_Prev_ADF_Ncs_15_24,M_Prev_ADF_Ncs_25_34,M_Prev_ADF_Ncs_35_44,M_Prev_ADF_Ncs_45_54,M_Prev_ADF_Ncs_55_64,M_Prev_ADF_Ncs_65_74,M_Prev_ADF_Ncs_75_84,M_Prev_ADF_Ncs_85_ov,M_Prev_ADF_Ncs_Tot,M_Tot_ADF_ev_ser_15_24,M_Tot_ADF_ev_ser_25_34,M_Tot_ADF_ev_ser_35_44,M_Tot_ADF_ev_ser_45_54,M_Tot_ADF_ev_ser_55_64,M_Tot_ADF_ev_ser_65_74,M_Tot_ADF_ev_ser_75_84,M_Tot_ADF_ev_ser_85_ov,M_Tot_ADF_ev_ser_Tot,M_never_served_15_24,M_never_served_25_34,M_never_served_35_44,M_never_served_45_54,M_never_served_55_64,M_never_served_65_74,M_never_served_75_84,M_never_served_85_ov,M_never_served_Tot,M_NS_15_24,M_NS_25_34,M_NS_35_44,M_NS_45_54,M_NS_55_64,M_NS_65_74,M_NS_75_84,M_NS_85_ov,M_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_ov,M_Tot_Tot,F_Current_ADF_Regular_15_24,F_Current_ADF_Regular_25_34,F_Current_ADF_Regular_35_44,F_Current_ADF_Regular_45_54,F_Current_ADF_Regular_55_64,F_Current_ADF_Regular_65_74,F_Current_ADF_Regular_75_84,F_Current_ADF_Regular_85_ov,F_Current_ADF_Regular_Tot,F_Current_ADF_Reserves_15_24,F_Current_ADF_Reserves_25_34,F_Current_ADF_Reserves_35_44,F_Current_ADF_Reserves_45_54,F_Current_ADF_Reserves_55_64,F_Current_ADF_Reserves_65_74,F_Current_ADF_Reserves_75_84,F_Current_ADF_Reserves_85_ov,F_Current_ADF_Reserves_Tot,F_Prev_ADF_Ncs_15_24,F_Prev_ADF_Ncs_25_34,F_Prev_ADF_Ncs_35_44,F_Prev_ADF_Ncs_45_54,F_Prev_ADF_Ncs_55_64,F_Prev_ADF_Ncs_65_74,F_Prev_ADF_Ncs_75_84,F_Prev_ADF_Ncs_85_ov,F_Prev_ADF_Ncs_Tot,F_Tot_ADF_ev_ser_15_24,F_Tot_ADF_ev_ser_25_34,F_Tot_ADF_ev_ser_35_44,F_Tot_ADF_ev_ser_45_54,F_Tot_ADF_ev_ser_55_64,F_Tot_ADF_ev_ser_65_74,F_Tot_ADF_ev_ser_75_84,F_Tot_ADF_ev_ser_85_ov,F_Tot_ADF_ev_ser_Tot,F_never_served_15_24,F_never_served_25_34,F_never_served_35_44,F_never_served_45_54,F_never_served_55_64,F_never_served_65_74,F_never_served_75_84,F_never_served_85_ov,F_never_served_Tot,F_NS_15_24,F_NS_25_34,F_NS_35_44,F_NS_45_54,F_NS_55_64,F_NS_65_74,F_NS_75_84,F_NS_85_ov,F_NS_Tot,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_ov,F_Tot_Tot,P_Current_ADF_Regular_15_24,P_Current_ADF_Regular_25_34,P_Current_ADF_Regular_35_44,P_Current_ADF_Regular_45_54,P_Current_ADF_Regular_55_64,P_Current_ADF_Regular_65_74,P_Current_ADF_Regular_75_84,P_Current_ADF_Regular_85_ov,P_Current_ADF_Regular_Tot,P_Current_ADF_Reserves_15_24,P_Current_ADF_Reserves_25_34,P_Current_ADF_Reserves_35_44,P_Current_ADF_Reserves_45_54,P_Current_ADF_Reserves_55_64,P_Current_ADF_Reserves_65_74,P_Current_ADF_Reserves_75_84,P_Current_ADF_Reserves_85_ov,P_Current_ADF_Reserves_Tot,P_Prev_ADF_Ncs_15_24,P_Prev_ADF_Ncs_25_34,P_Prev_ADF_Ncs_35_44,P_Prev_ADF_Ncs_45_54,P_Prev_ADF_Ncs_55_64,P_Prev_ADF_Ncs_65_74,P_Prev_ADF_Ncs_75_84,P_Prev_ADF_Ncs_85_ov,P_Prev_ADF_Ncs_Tot,P_Tot_ADF_ev_ser_15_24,P_Tot_ADF_ev_ser_25_34,P_Tot_ADF_ev_ser_35_44,P_Tot_ADF_ev_ser_45_54,P_Tot_ADF_ev_ser_55_64,P_Tot_ADF_ev_ser_65_74,P_Tot_ADF_ev_ser_75_84,P_Tot_ADF_ev_ser_85_ov,P_Tot_ADF_ev_ser_Tot,P_never_served_15_24,P_never_served_25_34,P_never_served_35_44,P_never_served_45_54,P_never_served_55_64,P_never_served_65_74,P_never_served_75_84,P_never_served_85_ov,P_never_served_Tot,P_NS_15_24,P_NS_25_34,P_NS_35_44,P_NS_45_54,P_NS_55_64,P_NS_65_74,P_NS_75_84,P_NS_85_ov,P_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_ov,P_Tot_Tot
104011080,3,0,0,0,0,0,0,0,9,0,4,5,0,0,0,0,0,14,5,21,28,46,66,124,125,78,502,5,21,36,50,69,124,125,78,519,1027,904,831,887,1020,940,532,168,6315,98,88,73,80,72,57,46,23,536,1132,1012,939,1020,1160,1130,711,269,7370,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,5,7,9,18,13,9,8,70,3,7,7,9,18,13,9,8,75,940,1043,976,1071,1167,1139,823,431,7579,80,97,75,82,59,66,75,73,602,1027,1141,1061,1159,1243,1216,901,505,8256,0,6,0,0,4,0,0,0,8,3,4,5,0,0,0,0,0,15,7,21,39,57,90,140,136,82,570,14,35,41,59,91,140,136,82,596,1966,1944,1809,1954,2187,2079,1355,592,13890,175,181,154,159,129,124,117,98,1140,2158,2156,2003,2176,2406,2342,1614,777,15625
104011081,3,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,7,0,13,29,58,93,152,81,44,473,3,13,33,61,98,152,81,44,489,668,557,615,898,1310,1139,479,73,5757,193,417,319,219,181,102,41,7,1482,869,993,971,1180,1591,1400,604,122,7725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,14,27,8,4,60,0,0,7,15,14,27,8,4,66,629,607,667,1053,1338,1114,452,130,5990,72,103,109,106,108,84,38,11,627,699,713,776,1169,1463,1216,490,143,6680,3,0,0,4,0,0,0,0,4,3,0,0,0,0,0,0,0,7,4,16,34,67,108,182,85,48,536,10,15,37,71,106,182,85,48,553,1302,1166,1285,1952,2653,2258,932,202,11742,263,529,427,324,290,183,79,15,2113,1573,1708,1747,2343,3049,2619,1095,265,14405
104011082,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,10,0,11,28,45,69,195,157,84,586,0,14,30,47,69,195,157,84,594,638,548,674,808,1210,1395,768,178,6214,55,51,64,72,85,84,60,25,497,696,613,769,926,1361,1673,980,289,7308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,5,4,19,16,9,6,69,0,3,9,4,22,16,9,6,78,595,628,763,960,1414,1567,917,380,7226,51,47,63,46,73,70,73,46,462,654,679,828,1010,1506,1653,997,430,7760,0,0,0,0,0,0,0,0,5,0,4,7,0,0,0,0,0,13,0,14,28,53,88,207,164,93,656,0,19,37,50,93,207,164,93,670,1235,1180,1441,1764,2623,2966,1682,552,13441,105,95,122,119,159,152,135,72,954,1338,1295,1600,1934,2869,3322,1982,712,15064
104021083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,12,12,34,25,8,101,0,5,9,13,12,34,25,8,100,252,220,274,325,401,380,140,31,2026,27,14,31,38,31,41,18,8,207,285,238,315,382,437,452,175,50,2333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,4,4,3,0,24,4,0,0,5,4,4,3,0,18,272,223,341,461,502,355,166,61,2384,19,14,27,37,33,39,28,19,217,296,237,367,507,537,392,199,78,2618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,10,17,15,35,30,10,118,4,6,10,16,15,35,30,10,121,526,446,618,789,902,736,306,86,4409,52,32,58,80,58,71,42,32,421,581,479,680,888,979,847,382,125,4954
104021084,0,5,4,0,0,0,0,0,3,0,0,0,0,4,0,0,0,10,5,23,27,48,58,134,88,49,439,7,28,31,48,60,134,88,49,455,986,899,933,911,961,844,479,145,6153,78,80,86,61,59,45,49,21,482,1076,1003,1043,1028,1079,1024,615,213,7090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,16,8,4,4,49,0,0,3,8,16,8,4,4,51,953,958,1040,1082,1143,1121,717,269,7289,77,90,77,56,60,59,71,46,537,1027,1050,1124,1146,1221,1196,789,322,7877,0,5,4,0,0,0,0,0,3,0,0,0,0,4,0,0,0,9,9,23,31,57,74,151,95,57,493,12,28,38,59,78,151,95,57,509,1941,1852,1975,1998,2105,1968,1193,412,13435,154,169,164,125,117,105,117,73,1017,2105,2053,2169,2175,2297,2217,1406,539,14968
104021085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,15,23,33,55,60,54,247,7,6,16,23,33,55,60,54,252,534,591,552,509,545,522,318,123,3693,40,64,46,49,45,59,80,64,448,579,666,614,585,624,631,462,235,4395,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,7,0,0,0,6,5,6,0,11,28,0,6,0,6,5,6,0,11,35,585,637,611,628,697,620,510,244,4525,50,62,48,53,43,66,107,150,585,633,703,664,686,746,689,621,405,5140,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,3,6,15,29,40,62,58,61,278,7,14,16,32,40,62,58,61,286,1117,1223,1168,1135,1243,1138,826,374,8221,92,133,97,100,88,123,195,217,1031,1209,1362,1276,1264,1367,1319,1085,642,9533
104021086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,20,21,14,11,5,76,0,0,3,26,16,14,11,5,76,176,180,190,261,286,236,85,9,1417,25,19,18,23,31,12,6,3,121,200,191,210,305,333,260,102,14,1617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,10,0,0,3,4,3,0,0,0,10,195,164,232,276,301,190,77,14,1454,24,13,16,27,18,18,7,6,125,225,183,248,309,317,210,83,11,1589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,26,20,16,13,5,89,4,0,4,28,24,16,13,5,93,373,348,418,536,581,428,167,18,2867,47,26,29,48,47,28,14,8,248,426,372,453,609,654,469,190,32,3205
104021087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,17,23,12,10,80,5,0,6,4,17,23,12,10,83,103,114,115,169,282,233,117,24,1162,15,14,18,16,33,16,12,3,134,121,134,139,196,325,273,147,40,1380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,9,0,0,0,4,0,3,0,0,9,86,133,126,184,291,267,119,45,1259,19,16,22,22,24,14,15,5,133,106,148,149,204,314,286,139,52,1393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,20,23,17,14,89,5,0,6,11,20,23,17,14,95,193,248,240,352,576,501,239,72,2416,31,34,42,40,53,32,27,12,265,222,281,287,404,647,559,289,97,2780
104021088,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,6,0,13,24,31,38,65,39,13,216,0,13,23,35,37,65,39,13,225,436,411,594,631,627,594,240,35,3559,14,29,27,23,28,15,11,4,151,448,446,642,689,691,675,294,52,3935,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,3,11,4,7,6,0,34,0,4,6,11,6,7,6,0,39,460,507,677,690,745,664,246,68,4061,12,27,26,30,21,19,14,0,155,475,540,709,719,769,689,264,77,4258,0,0,0,0,6,0,0,0,5,0,0,10,0,3,0,0,0,10,0,13,26,40,36,73,43,12,255,0,19,30,37,42,73,43,12,265,890,919,1272,1320,1369,1259,485,105,7613,27,59,49,52,51,31,26,8,302,924,988,1353,1406,1460,1364,555,126,8184
104021089,0,0,0,0,0,0,0,0,5,0,0,4,3,3,0,0,0,7,3,28,34,62,67,123,118,67,498,5,32,42,63,71,123,118,67,510,1025,931,923,1093,1155,1056,555,143,6878,73,72,61,82,39,43,39,37,440,1103,1027,1024,1235,1268,1213,709,246,7831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,6,10,9,14,8,4,57,0,9,4,11,9,14,8,4,55,928,963,1136,1318,1397,1327,756,316,8141,44,62,63,45,48,51,58,42,415,981,1030,1198,1373,1447,1387,830,369,8617,0,0,0,0,0,0,0,0,10,0,0,4,5,3,0,0,0,8,3,29,39,73,71,141,126,77,553,5,35,45,74,74,141,126,77,572,1958,1891,2056,2405,2551,2374,1312,464,15016,116,129,123,128,93,94,99,78,857,2084,2054,2223,2607,2719,2606,1534,614,16446
104021090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,14,29,45,25,12,129,3,6,3,14,29,45,25,12,130,191,175,190,270,348,377,177,56,1783,14,19,22,24,15,26,16,3,143,206,192,220,305,388,451,220,70,2051,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,0,0,17,0,3,4,0,3,4,0,0,20,159,186,197,305,443,383,200,102,1980,26,11,18,20,18,29,21,8,156,185,207,220,325,470,420,217,116,2155,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,5,7,18,27,52,29,13,149,5,5,9,19,29,52,29,13,153,350,360,390,569,793,763,381,161,3764,33,26,44,49,38,55,36,16,289,391,397,438,630,859,873,439,187,4211
104021091,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11,0,20,18,37,44,109,75,41,344,4,23,16,47,46,109,75,41,356,643,806,753,711,829,917,348,87,5091,33,59,66,50,55,52,15,17,346,681,886,835,800,925,1074,441,144,5793,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,3,11,9,15,3,0,45,0,3,9,19,9,15,3,0,47,593,919,845,802,971,984,441,178,5740,36,66,42,43,44,46,39,28,338,628,992,901,858,1018,1038,490,212,6129,0,0,0,4,0,0,0,0,8,0,0,7,0,0,0,0,0,12,0,17,20,53,48,116,81,42,386,4,28,28,65,49,116,81,42,408,1238,1723,1600,1510,1801,1899,787,267,10832,67,124,108,87,94,93,59,47,687,1311,1877,1735,1656,1945,2111,931,354,11922
105011092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,9,6,0,28,0,3,5,3,4,9,6,0,31,169,161,146,166,208,122,55,13,1044,37,43,31,43,36,29,11,0,236,203,209,179,208,254,160,71,14,1306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,5,0,0,0,0,3,156,233,152,184,192,119,64,29,1123,43,47,36,41,40,18,15,3,242,201,283,190,225,233,137,71,37,1376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,9,9,6,0,31,0,3,4,4,9,9,6,0,35,323,401,300,342,402,241,118,46,2167,80,89,68,86,73,50,22,9,477,404,489,368,435,485,297,145,50,2680
105011093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,10,11,10,4,0,41,0,0,3,10,13,10,4,0,48,204,247,193,191,254,175,78,20,1372,37,48,43,39,42,34,17,4,260,247,301,241,238,304,221,98,26,1677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,9,0,0,5,0,3,0,0,0,9,170,254,223,179,228,158,100,45,1354,49,46,46,31,30,19,16,5,248,220,296,275,209,258,174,118,45,1607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,10,8,13,9,4,0,59,0,3,10,8,16,9,4,0,58,377,500,420,368,479,328,177,66,2721,86,94,91,69,70,54,34,12,506,467,600,519,446,564,399,216,75,3289
105011094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,16,14,5,4,47,0,0,4,7,15,14,5,4,50,168,179,174,196,224,183,98,22,1246,39,31,38,25,30,20,15,0,196,208,212,209,223,271,216,123,29,1486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,5,0,0,0,4,0,0,0,3,5,181,239,176,213,246,153,103,48,1351,30,36,36,24,27,30,18,7,221,212,279,212,236,279,188,122,55,1573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,19,14,5,5,55,0,0,4,3,17,14,5,5,51,350,421,344,406,475,339,201,70,2595,67,67,73,43,61,53,37,11,413,416,491,420,457,549,405,242,85,3062
105011095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,20,9,3,62,0,0,0,7,13,20,9,3,66,245,223,186,253,291,217,147,41,1599,34,15,23,23,37,27,23,4,192,278,238,205,288,338,264,184,49,1854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,223,276,182,269,269,202,178,69,1670,15,15,16,30,21,23,33,36,204,238,286,204,304,302,233,208,108,1878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,18,19,9,6,69,0,4,0,8,18,19,9,6,74,462,499,367,527,565,421,324,104,3269,50,30,43,56,64,54,62,44,388,511,531,406,596,642,498,399,153,3729
105011096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,19,29,15,8,86,0,8,5,5,19,29,15,8,88,190,233,179,238,328,311,134,29,1646,76,91,77,72,107,90,49,10,567,262,327,258,313,456,430,202,49,2298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,10,0,0,0,0,3,0,0,0,9,190,252,207,266,312,246,116,25,1616,75,87,87,104,103,81,49,7,584,267,340,295,372,415,327,159,40,2210,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,4,5,6,24,29,17,8,94,0,9,4,3,24,29,17,8,94,380,484,388,504,642,562,248,54,3262,152,175,158,178,214,166,97,21,1151,532,663,548,689,876,757,362,83,4511
105021097,4,0,0,3,0,0,0,0,9,0,0,0,4,0,0,0,0,5,3,14,22,46,68,105,97,48,397,3,12,23,47,68,105,97,48,414,871,926,794,874,1102,927,403,119,6023,118,103,106,90,71,63,46,33,638,993,1050,921,1015,1244,1101,542,205,7073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,16,11,3,0,47,0,0,4,8,17,11,3,0,44,796,1028,871,906,1234,1041,644,299,6823,79,96,92,74,75,62,89,79,651,875,1128,962,993,1320,1112,735,388,7516,4,0,0,3,0,0,0,0,8,0,0,0,4,0,0,0,0,6,3,16,26,53,80,113,100,57,441,3,14,27,61,80,113,100,57,459,1667,1957,1657,1788,2342,1966,1041,421,12845,199,204,196,166,150,134,128,117,1286,1874,2182,1883,2010,2570,2214,1272,590,14592
105021098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,13,5,3,28,0,0,3,0,7,13,5,3,33,92,90,103,130,124,145,56,13,750,29,30,14,21,34,32,11,0,171,124,115,121,154,162,187,71,10,953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,8,0,0,0,0,7,0,0,0,8,91,123,109,140,126,90,51,12,727,32,34,31,22,31,20,12,3,179,127,150,136,159,157,111,59,20,915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,3,8,13,5,3,42,0,0,5,4,10,13,5,3,40,182,210,210,265,245,232,101,26,1481,65,56,45,41,60,53,23,7,351,246,270,260,314,323,295,130,28,1874
105031099,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,13,12,14,29,66,33,26,192,0,13,12,18,29,66,33,26,195,327,300,280,376,474,483,270,69,2586,65,45,42,69,83,71,63,29,467,390,360,328,466,592,618,374,121,3249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,8,0,0,25,0,3,5,3,3,8,0,0,29,292,326,315,412,519,509,277,131,2787,48,42,60,71,87,103,64,33,510,341,374,377,485,612,615,343,167,3322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,24,39,68,37,23,217,4,11,10,23,39,68,37,23,221,620,629,597,791,1000,989,550,200,5373,111,90,101,138,167,177,130,61,978,734,732,705,951,1201,1238,716,294,6575
105031100,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,11,17,18,25,45,25,16,151,0,11,20,18,25,45,25,16,165,596,692,540,499,563,377,166,52,3497,75,85,49,59,45,44,27,10,378,671,794,610,578,639,465,218,71,4037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,7,0,0,5,17,0,0,3,7,4,0,0,5,25,540,746,593,573,662,455,234,88,3890,62,74,72,53,43,26,33,20,388,606,825,669,631,716,488,266,109,4304,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,7,0,11,18,23,29,46,21,20,174,4,19,21,25,35,46,21,20,184,1129,1435,1138,1077,1229,834,400,137,7389,132,158,123,108,86,70,51,30,770,1274,1615,1278,1208,1349,952,482,185,8344
105031101,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,17,30,41,47,74,51,40,297,3,18,30,46,45,74,51,40,307,951,1461,1063,877,821,642,375,111,6301,118,133,92,85,78,50,46,29,627,1073,1617,1181,1008,949,768,471,170,7238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,10,7,3,0,9,35,0,5,4,10,7,3,0,9,37,1046,1678,1160,1021,1038,821,606,264,7635,71,139,78,78,70,62,71,69,644,1116,1822,1242,1112,1119,880,672,344,8311,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,5,0,19,36,52,53,75,53,39,334,6,24,36,54,54,75,53,39,349,1996,3137,2219,1902,1861,1465,978,376,13933,188,270,174,165,153,107,111,97,1269,2190,3432,2427,2121,2070,1646,1142,513,15547
105031102,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,13,14,14,32,37,32,23,165,5,14,14,14,36,37,32,23,169,558,697,514,493,402,344,242,51,3305,69,81,73,51,36,37,20,18,372,632,793,607,558,474,409,295,88,3852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,3,0,17,0,0,4,4,0,3,3,0,19,575,693,589,510,464,455,328,105,3713,63,83,70,45,21,41,28,12,358,636,776,664,555,482,501,355,123,4089,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,9,5,13,19,18,32,38,37,26,181,5,12,19,18,36,38,37,26,192,1139,1387,1104,995,864,794,568,160,7021,132,160,146,93,55,71,48,32,732,1267,1565,1272,1113,951,909,650,212,7945
105031103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,15,16,35,17,3,106,0,3,11,17,16,35,17,3,106,284,248,308,353,407,292,137,33,2055,38,30,36,27,54,34,12,3,231,322,281,351,393,476,361,172,39,2386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,11,0,0,0,8,4,3,0,0,15,254,259,335,397,401,295,119,30,2088,38,19,27,43,45,23,13,3,214,289,281,364,438,450,325,135,32,2311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,20,18,41,22,3,120,0,3,8,27,18,41,22,3,119,536,502,640,748,808,592,254,60,4135,76,50,63,66,97,62,23,4,446,610,558,711,837,924,685,308,69,4702
105031104,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,4,0,14,19,14,5,3,62,3,4,0,14,19,14,5,3,66,155,192,175,229,279,255,149,39,1464,22,37,22,29,34,32,21,10,215,182,230,201,269,324,300,175,52,1749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,8,0,0,0,8,173,199,217,242,306,239,160,62,1602,26,21,34,32,28,22,26,11,199,204,225,249,271,342,266,183,72,1806,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,3,0,14,25,17,5,3,72,3,3,0,14,25,17,5,3,73,330,391,388,472,582,492,309,100,3064,50,61,53,64,60,54,47,22,417,385,456,449,544,664,563,360,130,3552
105031105,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,7,4,35,21,13,96,3,0,8,11,4,35,21,13,97,304,300,283,302,381,302,190,37,2100,48,42,46,48,52,45,30,25,331,356,346,333,356,435,384,236,77,2531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,11,0,0,0,0,0,3,0,6,12,283,329,300,317,373,336,190,67,2193,40,57,62,34,49,34,44,26,349,328,387,362,352,428,373,238,93,2552,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,5,9,4,39,21,16,111,3,4,13,16,4,39,21,16,112,585,629,585,611,749,644,380,99,4288,92,98,107,81,101,75,78,54,678,683,729,700,709,864,761,477,173,5083
105031106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,8,25,35,41,31,15,162,4,7,3,25,36,41,31,15,166,369,363,326,362,515,425,234,64,2657,135,343,261,151,80,56,29,12,1065,507,710,588,535,635,524,298,93,3895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,0,0,15,0,0,0,7,4,4,0,0,15,375,389,355,430,512,431,271,118,2881,53,78,76,61,43,43,32,16,398,426,464,434,498,554,476,302,135,3303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,8,30,40,48,34,19,176,4,7,3,36,40,48,34,19,184,743,754,677,789,1032,862,503,181,5538,191,419,334,213,120,100,63,30,1469,936,1175,1020,1036,1195,1006,594,232,7191
106011107,0,10,8,0,0,0,0,0,18,0,4,6,8,3,0,0,0,18,0,30,32,38,47,64,34,11,258,4,44,46,41,52,64,34,11,291,702,791,791,710,669,517,215,23,4419,28,32,34,21,33,24,17,0,195,734,867,874,772,752,605,262,39,4895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,8,5,14,8,10,0,52,4,4,14,6,14,8,10,0,56,713,895,857,786,699,565,211,42,4762,25,39,25,27,21,29,17,5,193,740,945,898,817,733,605,228,53,5016,4,15,8,0,0,0,0,0,17,0,4,8,6,3,0,0,0,24,4,35,44,39,64,70,37,11,311,5,50,53,46,67,70,37,11,349,1418,1687,1647,1487,1370,1082,421,68,9177,53,75,63,48,54,51,37,13,386,1477,1811,1762,1588,1480,1205,492,93,9911
