POA_CODE_2016,P_FoodHospPersServ_Occ_Mng,P_FoodHospPersServ_Occ_Pro,P_FoodHospPersServ_Occ_TTW,P_FoodHospPersServ_Occ_CPS,P_FoodHospPersServ_Occ_CA,P_FoodHospPersServ_Occ_Sal,P_FoodHospPersServ_Occ_MOD,P_FoodHospPersServ_Occ_Lab,P_FoodHospPersServ_Occ_IDNS,P_FoodHospPersServ_Total,P_MixFieldProg_Occ_Mng,P_MixFieldProg_Occ_Pro,P_MixFieldProg_Occ_TTW,P_MixFieldProg_Occ_CPS,P_MixFieldProg_Occ_CA,P_MixFieldProg_Occ_Sal,P_MixFieldProg_Occ_MOD,P_MixFieldProg_Occ_Lab,P_MixFieldProg_Occ_IDNS,P_MixFieldProg_Total,P_FS_ID_Occ_Mng,P_FS_ID_Occ_Pro,P_FS_ID_Occ_TTW,P_FS_ID_Occ_CPS,P_FS_ID_Occ_CA,P_FS_ID_Occ_Sal,P_FS_ID_Occ_MOD,P_FS_ID_Occ_Lab,P_FS_ID_Occ_IDNS,P_FS_ID_Total,P_FS_NS_Occ_Mng,P_FS_NS_Occ_Pro,P_FS_NS_Occ_TTW,P_FS_NS_Occ_CPS,P_FS_NS_Occ_CA,P_FS_NS_Occ_Sal,P_FS_NS_Occ_MOD,P_FS_NS_Occ_Lab,P_FS_NS_Occ_IDNS,P_FS_NS_Total,P_Tot_Occ_Mng,P_Tot_Occ_Pro,P_Tot_Occ_TTW,P_Tot_Occ_CPS,P_Tot_Occ_CA,P_Tot_Occ_Sal,P_Tot_Occ_MOD,P_Tot_Occ_Lab,P_Tot_Occ_IDNS,P_Total_Total
POA2680,40,5,134,59,44,39,11,62,0,402,0,0,0,3,6,0,0,8,0,19,20,10,3,9,11,6,3,18,11,84,28,10,22,29,27,23,25,69,34,277,901,1318,1150,678,700,379,290,696,100,6213
POA2681,4,0,14,3,3,6,0,11,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,3,0,3,0,4,9,3,36,76,81,91,44,50,20,27,72,14,472
POA2700,8,0,20,8,7,3,0,11,0,55,0,0,0,0,0,0,0,0,0,5,4,0,0,3,0,6,0,0,0,11,14,3,3,3,11,8,7,15,3,65,191,217,203,137,113,46,45,125,11,1091
POA2701,0,3,8,6,4,3,3,3,0,28,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,14,8,3,4,0,3,5,0,5,3,37,118,145,103,89,69,36,32,45,12,638
POA2702,0,0,10,0,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,27,26,37,16,16,3,9,18,4,156
POA2703,0,0,4,0,0,0,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,10,15,34,40,10,8,5,16,21,0,150
POA2705,23,0,48,32,17,9,4,28,0,163,0,0,0,3,0,0,0,0,0,5,0,4,0,0,4,0,4,6,0,26,34,16,15,15,15,12,21,33,11,165,386,541,475,240,285,101,163,288,55,2536
POA2706,0,0,4,3,0,0,0,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,3,3,0,3,3,4,0,17,46,36,33,33,35,18,13,36,3,259
POA2707,6,0,3,3,0,0,3,6,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,3,4,3,0,16,120,65,46,33,35,6,21,34,7,360
POA2710,19,3,52,21,12,16,3,22,3,153,0,0,0,0,0,0,3,4,3,9,6,7,3,4,6,0,0,4,0,27,18,7,17,15,13,18,16,25,13,149,480,550,407,332,268,121,142,258,48,2613
POA2711,4,0,23,3,3,0,0,3,0,38,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,4,8,4,8,5,8,4,4,4,7,54,186,126,119,89,88,31,54,74,17,777
POA2712,3,0,8,3,3,0,0,3,0,20,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,3,3,0,3,3,3,0,22,73,54,44,42,35,17,19,28,5,314
POA2713,3,0,13,6,5,4,0,7,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,4,0,3,3,3,6,4,3,3,34,141,136,87,85,75,40,40,74,8,682
POA2714,8,3,12,3,0,3,0,10,0,42,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,7,6,0,4,9,0,0,4,4,4,31,150,105,103,80,53,16,38,52,7,600
POA2715,7,0,6,3,0,0,3,3,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,4,0,3,3,0,0,7,3,0,18,51,52,42,44,26,10,23,35,3,297
POA2716,0,0,4,0,3,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,3,0,0,0,0,0,12,68,36,47,25,34,14,12,14,3,258
POA2717,3,0,3,5,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,5,5,0,0,0,0,22,40,43,29,34,22,4,21,16,0,217
POA2720,13,5,41,19,4,9,8,19,0,120,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,7,0,0,26,10,3,11,13,13,10,15,18,9,92,256,449,422,224,218,97,163,137,23,1993
POA2721,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,36,5,3,0,7,0,0,5,0,56
POA2722,4,0,12,6,3,11,3,16,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,7,0,3,5,0,3,3,10,7,40,131,127,144,92,64,41,45,90,13,752
POA2725,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,18,13,9,5,0,11,10,3,78
POA2726,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,24,6,3,5,0,3,9,3,0,55
POA2727,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,6,53,20,6,6,17,4,4,13,0,115
POA2729,3,0,4,3,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,14,9,0,3,3,3,0,0,3,0,26,110,75,66,41,43,10,36,41,4,429
POA2730,3,0,3,6,3,3,0,9,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,6,0,0,4,13,3,24,41,54,53,46,33,9,28,75,6,352
POA2731,18,5,61,27,12,15,3,9,0,151,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,0,3,0,0,21,12,8,4,10,7,4,4,7,3,62,346,394,277,188,141,106,63,129,10,1655
POA2732,5,0,6,3,3,6,0,3,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,5,3,0,0,0,9,0,24,100,96,54,36,33,19,18,44,10,407
POA2733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,12,44,19,16,10,15,3,7,29,3,144
POA2734,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,36,33,10,7,13,10,0,10,0,116
POA2735,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,10,24,7,8,5,3,7,0,86
POA2736,0,0,3,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,5,25,16,18,13,9,0,4,10,0,91
POA2737,0,0,4,0,6,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,4,3,0,0,0,5,0,17,28,26,32,13,24,0,8,17,3,153
POA2738,0,0,10,4,8,0,0,4,0,31,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,7,0,0,0,17,89,119,110,53,58,27,24,34,8,517
POA2739,3,0,11,4,0,4,0,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,4,0,19,61,85,73,46,37,28,15,23,0,374
POA2745,61,30,141,62,102,49,35,31,4,521,0,0,0,0,0,0,0,0,0,7,28,24,12,20,14,5,18,15,5,134,21,16,30,27,28,13,18,15,34,205,1415,2410,1710,1109,1605,527,540,404,145,9861
POA2747,62,25,238,118,126,77,65,73,10,794,3,3,0,6,3,5,3,4,0,26,28,11,16,16,27,7,22,11,7,140,23,22,52,32,48,33,68,51,54,377,1198,2688,2262,1553,1943,772,906,752,225,12304
POA2748,0,0,15,3,4,5,0,3,0,30,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,6,7,0,5,0,0,0,3,4,4,22,98,141,117,44,81,34,41,29,10,588
POA2749,33,11,79,28,67,30,17,25,3,286,0,0,0,0,0,0,0,0,0,0,6,10,7,4,3,7,5,6,6,55,14,6,11,15,22,3,20,14,16,122,635,1156,1061,546,787,306,298,283,69,5156
POA2750,78,18,227,119,124,73,41,57,9,750,0,4,0,3,6,0,0,3,0,15,21,16,25,11,25,15,23,15,5,159,20,21,55,32,43,44,34,45,58,349,1508,3234,2318,1564,1955,771,737,703,204,12993
POA2752,11,3,21,9,13,9,4,12,3,79,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,0,3,0,9,7,3,9,3,4,3,6,6,10,53,219,272,340,158,233,83,117,101,46,1567
POA2753,36,3,102,50,39,28,16,26,4,298,4,0,0,0,0,0,0,4,0,15,4,11,7,5,0,3,9,3,3,53,10,10,26,6,17,12,31,19,11,150,662,1122,1166,608,641,304,304,296,79,5180
POA2754,8,4,45,5,17,11,4,12,0,104,0,0,0,0,0,0,0,0,0,0,4,8,5,4,7,0,3,0,0,25,3,3,0,3,0,3,7,0,13,33,205,385,353,209,222,99,92,85,32,1673
POA2755,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,11,25,23,20,3,0,4,0,0,84
POA2756,68,19,185,108,109,62,39,54,6,655,0,0,5,0,0,0,0,3,0,9,24,18,18,12,23,11,15,3,6,133,38,16,75,29,45,14,34,45,43,342,1465,1985,2568,1192,1541,578,635,660,165,10793
POA2757,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,45,72,56,30,44,10,12,20,3,287
POA2758,18,7,49,17,27,15,3,17,0,149,0,3,0,0,0,0,0,0,0,5,4,7,14,9,5,0,0,3,0,41,8,8,18,11,15,6,3,15,25,116,507,780,688,276,400,157,132,159,66,3173
POA2759,38,12,120,65,86,59,42,42,5,457,0,0,0,0,3,0,0,4,0,11,9,17,10,14,13,3,26,9,4,103,15,17,40,12,30,27,38,34,27,240,808,1530,1598,929,1363,486,624,508,130,7979
POA2760,37,13,149,45,70,47,44,65,3,472,3,0,0,0,3,0,4,0,0,21,23,10,10,13,16,3,28,8,3,110,17,20,43,32,55,31,74,65,56,392,688,1563,1298,1120,1292,496,840,675,157,8128
POA2761,28,14,142,65,54,36,49,42,8,438,0,0,0,3,0,4,3,0,0,18,9,17,25,22,22,10,24,17,4,154,13,18,37,23,33,13,53,36,47,269,764,2074,1504,1084,1505,531,916,618,151,9152
POA2762,7,0,30,12,15,9,3,5,4,82,0,0,0,0,0,0,0,0,0,3,0,0,9,3,6,0,5,0,3,22,6,3,9,0,5,0,3,7,6,42,224,486,291,163,278,100,87,85,22,1740
POA2763,50,9,155,73,61,59,45,39,7,496,0,0,0,0,0,0,4,6,0,11,27,26,20,17,29,16,16,12,6,172,13,21,37,21,26,17,27,18,31,213,1289,3144,1531,1152,1786,710,625,502,178,10920
POA2765,30,6,102,33,34,25,14,13,3,259,0,0,0,0,0,0,0,0,0,0,3,13,14,0,10,0,10,0,3,47,13,5,21,11,15,13,25,18,18,129,638,887,975,374,624,253,299,247,80,4382
POA2766,14,3,61,24,24,25,21,25,3,192,0,0,0,0,0,0,0,4,0,7,7,9,11,9,8,7,9,7,3,65,13,16,21,14,17,12,18,26,19,151,333,1035,694,554,719,293,415,333,81,4468
POA2767,15,10,77,28,17,26,36,32,6,245,0,0,0,0,0,0,3,0,0,9,13,20,3,16,23,9,21,15,7,121,5,7,18,24,14,14,20,26,32,169,602,1840,906,709,1220,418,543,435,139,6808
POA2768,42,16,93,43,49,53,26,29,9,357,3,0,3,0,6,3,3,3,0,25,19,30,15,15,31,20,25,15,3,177,14,21,15,27,36,21,21,11,35,196,1643,3547,1119,899,1623,612,456,363,146,10407
POA2769,20,5,52,17,27,14,10,8,0,155,0,0,0,0,4,0,0,0,0,4,7,7,10,10,20,4,13,3,0,78,18,12,3,3,8,3,6,0,11,76,765,1721,498,333,696,266,157,120,74,4623
POA2770,44,15,172,80,66,67,57,78,14,595,0,0,5,0,0,3,8,8,3,27,7,8,22,12,29,5,31,10,6,140,24,24,64,53,47,32,131,134,94,590,716,1917,1844,1561,1645,700,1276,1069,276,11004
POA2773,10,0,5,16,11,7,3,4,0,54,0,0,0,0,0,0,0,0,0,0,3,12,0,0,4,0,0,0,0,26,3,7,4,0,4,0,4,5,6,36,410,926,252,189,274,100,53,54,36,2294
POA2774,22,9,47,30,30,16,4,11,0,174,3,0,0,0,0,0,0,0,0,5,6,16,0,5,11,0,6,0,3,57,9,16,10,7,6,9,11,5,12,88,679,1793,663,464,633,223,137,202,57,4851
POA2775,7,0,13,6,0,5,0,3,0,33,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,4,0,4,3,0,0,0,16,68,78,90,42,31,24,13,39,6,398
POA2776,0,4,21,13,4,4,0,0,0,47,0,0,0,0,0,0,0,0,0,6,0,8,0,4,3,0,0,3,0,17,3,6,7,0,4,0,0,3,9,30,164,553,225,178,179,58,27,45,27,1462
POA2777,29,10,78,43,41,19,6,12,3,244,3,0,0,0,0,0,0,0,0,7,14,27,7,11,6,4,0,0,6,83,12,16,20,15,16,6,15,15,14,131,779,2231,943,708,776,270,176,254,90,6213
POA2778,3,3,12,3,4,0,0,0,0,34,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,3,0,12,112,335,130,120,92,28,25,42,5,895
POA2779,12,3,26,12,13,10,4,7,0,78,0,0,0,0,0,0,0,3,0,3,3,11,5,3,3,3,3,0,0,32,4,0,9,4,3,0,6,6,3,41,191,600,277,241,199,76,64,106,22,1783
POA2780,28,3,104,59,15,16,15,21,0,272,0,0,0,3,0,0,0,4,0,6,13,22,3,11,9,3,3,4,6,79,12,10,16,20,7,6,9,22,12,112,518,1419,526,571,440,221,123,265,53,4131
POA2782,12,0,28,16,13,4,3,10,0,88,0,0,0,0,0,0,0,0,0,3,10,12,0,8,4,3,0,3,0,40,3,11,0,3,3,3,4,0,5,26,287,669,211,227,204,108,57,97,23,1887
POA2783,0,3,23,8,3,0,0,7,0,43,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,15,0,5,3,3,4,0,3,7,3,24,100,294,126,118,98,38,38,58,15,887
POA2784,4,0,10,3,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,51,132,73,56,50,25,23,27,8,440
POA2785,11,0,33,13,8,7,3,9,0,82,0,0,0,0,0,0,0,0,0,0,3,6,0,0,5,0,0,0,0,11,4,8,0,6,10,4,3,3,0,35,196,516,197,161,151,81,48,90,15,1451
POA2786,3,0,10,0,0,5,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,6,53,91,75,41,37,21,11,20,3,357
POA2787,7,0,14,14,9,7,7,8,0,66,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,9,13,0,6,4,0,0,9,11,5,63,186,176,200,105,89,42,122,80,25,1035
POA2790,21,7,91,32,38,13,15,29,4,251,0,0,4,0,0,0,0,0,0,11,5,3,6,0,6,3,8,0,0,30,18,9,29,13,14,18,23,22,14,156,389,701,833,477,468,182,342,267,56,3710
POA2791,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,33,12,14,15,6,6,3,3,0,91
POA2792,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,31,19,13,3,12,4,12,13,0,106
POA2793,4,0,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,7,69,29,38,23,22,12,9,14,3,204
POA2794,13,3,51,24,12,13,8,17,0,143,0,0,0,0,0,0,0,0,0,0,3,8,3,5,3,3,0,3,0,25,9,13,12,14,7,17,12,17,8,118,347,515,416,327,230,171,105,221,37,2370
POA2795,82,23,269,123,62,53,33,79,7,741,0,0,0,0,4,3,0,4,0,16,14,22,16,18,24,7,21,8,12,139,31,22,59,32,30,33,29,68,44,349,1664,3292,2165,1690,1477,705,568,878,170,12606
POA2797,0,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,9,20,15,15,10,18,5,4,13,4,114
POA2798,8,0,9,0,4,0,0,3,0,21,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,5,0,6,0,0,0,0,0,0,16,138,221,121,51,82,20,22,32,10,702
POA2799,12,0,25,8,3,6,5,9,0,73,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,12,13,3,4,5,3,6,10,3,3,50,144,200,212,137,120,62,95,93,15,1083
POA2800,98,19,262,129,94,79,52,75,5,814,0,0,0,4,0,4,0,7,0,12,30,20,11,12,20,3,14,13,4,123,40,27,59,50,45,50,40,69,39,420,1785,4018,2332,1589,1739,771,638,769,159,13799
POA2803,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,12,10,9,13,0,4,13,3,71
POA2804,4,0,3,11,0,3,0,3,0,33,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,11,4,4,6,3,0,0,5,3,3,26,156,147,95,96,64,29,35,50,12,689
POA2805,0,0,3,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,6,31,13,9,7,6,6,11,14,0,98
POA2806,0,0,9,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,3,10,46,38,38,19,14,11,13,24,3,203
POA2807,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,29,9,7,10,9,4,6,9,3,80
POA2808,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,3,0,5,3,3,7,0,37
POA2809,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,21,13,6,8,6,3,0,5,0,52
POA2810,6,0,9,4,4,0,3,3,0,34,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,9,0,7,0,0,4,0,7,0,23,219,148,97,69,71,22,40,64,3,727
POA2817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,9,39,14,8,3,5,0,4,4,0,85
POA2818,0,0,7,0,0,3,0,6,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,5,70,49,48,27,39,19,7,23,5,286
POA2820,13,3,19,16,5,6,8,8,0,80,3,0,0,0,0,0,0,0,0,3,3,0,4,4,3,0,4,4,0,22,9,5,11,13,9,8,4,18,10,79,234,275,197,252,130,51,55,127,21,1342
POA2821,6,3,22,10,3,3,7,3,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,4,8,3,7,3,7,6,5,53,230,247,199,140,126,48,82,70,12,1154
POA2822,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,20,18,20,12,20,3,4,11,0,107
POA2823,3,0,4,0,0,3,0,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,4,0,3,0,16,86,53,41,30,45,15,14,30,9,325
POA2824,0,0,6,8,4,0,3,3,0,20,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,7,0,7,0,0,0,0,3,0,20,112,103,90,52,55,17,33,42,9,505
POA2825,0,3,12,3,3,0,5,3,0,30,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,5,8,7,6,3,4,3,3,4,5,45,107,106,96,76,46,22,46,54,5,561
POA2826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,24,13,3,10,4,0,0,4,0,61
POA2827,9,0,16,9,8,3,0,3,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,7,0,4,5,3,5,7,6,4,46,164,172,142,140,75,42,34,67,12,837
POA2828,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,4,0,0,4,0,18,63,22,13,19,13,4,4,17,3,156
POA2829,5,0,5,3,5,0,0,7,0,29,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,11,10,4,5,3,3,6,9,10,4,52,156,139,87,89,75,29,23,54,18,677
POA2830,67,23,252,130,74,94,34,82,6,762,0,3,3,0,0,3,0,0,0,13,11,14,9,16,15,12,5,18,5,100,42,39,49,42,41,39,29,58,57,396,1550,3148,2057,1634,1555,839,462,841,175,12256
POA2831,7,0,8,3,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,9,3,0,0,0,0,3,6,5,5,25,160,95,73,39,64,25,31,30,4,524
POA2832,3,0,6,0,0,0,0,6,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,3,4,0,0,6,0,27,98,107,62,79,42,23,22,41,9,491
POA2833,0,0,0,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,3,0,6,25,31,8,18,12,0,4,4,0,108
POA2834,0,0,10,9,0,0,4,3,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,4,4,3,0,0,0,3,4,25,54,87,44,79,35,11,25,31,7,373
POA2835,3,0,15,8,4,3,12,0,0,52,0,0,0,0,0,0,0,0,0,4,3,4,0,3,0,0,3,0,0,9,6,4,9,4,4,3,18,13,6,60,139,211,288,113,101,42,132,60,20,1102
POA2836,3,0,0,4,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,5,0,0,0,4,0,22,44,23,9,32,10,5,4,22,7,154
POA2838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,14,0,8,0,0,3,10,0,49
POA2839,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,5,0,0,3,4,3,0,3,5,3,22,50,56,23,42,20,6,8,19,9,228
POA2840,3,0,15,3,4,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,6,5,3,0,5,0,0,0,9,6,31,115,142,72,129,55,20,19,41,7,609
POA2842,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,47,30,11,17,11,3,11,9,3,134
POA2843,3,0,7,0,0,0,0,6,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,0,3,3,0,0,0,0,0,16,87,69,53,37,24,20,23,25,9,330
POA2844,0,0,3,3,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,5,0,6,3,21,74,49,30,26,18,9,12,25,10,249
POA2845,0,3,9,4,5,3,4,3,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,6,4,0,3,5,0,23,38,68,99,75,63,23,70,29,0,454
POA2846,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,6,14,9,4,5,3,10,0,57
POA2847,3,0,6,9,3,0,3,0,0,25,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,4,0,0,8,0,0,9,4,3,3,7,3,3,24,39,71,113,82,63,20,77,24,10,494
POA2848,0,0,5,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,8,13,37,59,37,14,7,25,22,5,221
POA2849,3,0,6,3,4,3,4,4,0,27,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,3,0,10,85,65,66,34,39,14,28,30,3,362
POA2850,22,11,101,55,22,37,29,27,0,311,3,0,0,0,0,0,0,0,0,7,10,9,10,3,3,4,19,12,0,66,22,14,36,18,17,23,38,25,21,227,762,991,1042,494,491,277,511,322,57,4950
POA2852,3,0,11,9,3,5,8,8,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,6,3,0,10,0,3,3,6,12,5,45,99,124,191,90,82,37,106,81,12,820
POA2864,4,3,3,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,3,3,0,10,61,56,53,12,32,3,13,13,0,246
POA2865,0,0,0,0,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,7,55,27,34,23,19,11,13,31,3,211
POA2866,5,0,11,9,3,4,0,4,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,6,0,3,0,6,3,3,3,0,35,167,190,129,89,98,43,31,67,9,829
