POA_CODE_2016,P_Greece_0_4,P_Greece_5_14,P_Greece_15_24,P_Greece_25_44,P_Greece_45_54,P_Greece_55_64,P_Greece_65_74,P_Greece_75_84,P_Greece_85ov,P_Greece_Tot,P_Hong_Kong_0_4,P_Hong_Kong_5_14,P_Hong_Kong_15_24,P_Hong_Kong_25_44,P_Hong_Kong_45_54,P_Hong_Kong_55_64,P_Hong_Kong_65_74,P_Hong_Kong_75_84,P_Hong_Kong_85ov,P_Hong_Kong_Tot,P_India_0_4,P_India_5_14,P_India_15_24,P_India_25_44,P_India_45_54,P_India_55_64,P_India_65_74,P_India_75_84,P_India_85ov,P_India_Tot,P_Indonesia_0_4,P_Indonesia_5_14,P_Indonesia_15_24,P_Indonesia_25_44,P_Indonesia_45_54,P_Indonesia_55_64,P_Indonesia_65_74,P_Indonesia_75_84,P_Indonesia_85ov,P_Indonesia_Tot,P_Iran_0_4,P_Iran_5_14,P_Iran_15_24,P_Iran_25_44,P_Iran_45_54,P_Iran_55_64,P_Iran_65_74,P_Iran_75_84,P_Iran_85ov,P_Iran_Tot,P_Iraq_0_4,P_Iraq_5_14,P_Iraq_15_24,P_Iraq_25_44,P_Iraq_45_54,P_Iraq_55_64,P_Iraq_65_74,P_Iraq_75_84,P_Iraq_85ov,P_Iraq_Tot,P_Ireland_0_4,P_Ireland_5_14,P_Ireland_15_24,P_Ireland_25_44,P_Ireland_45_54,P_Ireland_55_64,P_Ireland_65_74,P_Ireland_75_84,P_Ireland_85ov,P_Ireland_Tot,P_Italy_0_4,P_Italy_5_14,P_Italy_15_24,P_Italy_25_44,P_Italy_45_54,P_Italy_55_64,P_Italy_65_74,P_Italy_75_84,P_Italy_85ov,P_Italy_Tot,P_Japan_0_4,P_Japan_5_14,P_Japan_15_24,P_Japan_25_44,P_Japan_45_54,P_Japan_55_64,P_Japan_65_74,P_Japan_75_84,P_Japan_85ov,P_Japan_Tot,P_Korea_South_0_4,P_Korea_South_5_14,P_Korea_South_15_24,P_Korea_South_25_44,P_Korea_South_45_54,P_Korea_South_55_64,P_Korea_South_65_74,P_Korea_South_75_84,P_Korea_South_85ov,P_Korea_South_Tot,P_Lebanon_0_4,P_Lebanon_5_14,P_Lebanon_15_24,P_Lebanon_25_44,P_Lebanon_45_54,P_Lebanon_55_64,P_Lebanon_65_74,P_Lebanon_75_84,P_Lebanon_85ov,P_Lebanon_Tot,P_Malaysia_0_4,P_Malaysia_5_14,P_Malaysia_15_24,P_Malaysia_25_44,P_Malaysia_45_54,P_Malaysia_55_64,P_Malaysia_65_74,P_Malaysia_75_84,P_Malaysia_85ov,P_Malaysia_Tot,P_Malta_0_4,P_Malta_5_14,P_Malta_15_24,P_Malta_25_44,P_Malta_45_54,P_Malta_55_64,P_Malta_65_74,P_Malta_75_84,P_Malta_85ov,P_Malta_Tot,P_Mauritius_0_4,P_Mauritius_5_14,P_Mauritius_15_24,P_Mauritius_25_44,P_Mauritius_45_54,P_Mauritius_55_64,P_Mauritius_65_74,P_Mauritius_75_84,P_Mauritius_85ov,P_Mauritius_Tot,P_Myanmar_0_4,P_Myanmar_5_14,P_Myanmar_15_24,P_Myanmar_25_44,P_Myanmar_45_54,P_Myanmar_55_64,P_Myanmar_65_74,P_Myanmar_75_84,P_Myanmar_85ov,P_Myanmar_Tot,P_Nepal_0_4,P_Nepal_5_14,P_Nepal_15_24,P_Nepal_25_44,P_Nepal_45_54,P_Nepal_55_64,P_Nepal_65_74,P_Nepal_75_84,P_Nepal_85ov,P_Nepal_Tot,P_Netherlands_0_4,P_Netherlands_5_14,P_Netherlands_15_24,P_Netherlands_25_44,P_Netherlands_45_54,P_Netherlands_55_64,P_Netherlands_65_74,P_Netherlands_75_84,P_Netherlands_85ov,P_Netherlands_Tot,P_New_Zealand_0_4,P_New_Zealand_5_14,P_New_Zealand_15_24,P_New_Zealand_25_44,P_New_Zealand_45_54,P_New_Zealand_55_64,P_New_Zealand_65_74,P_New_Zealand_75_84,P_New_Zealand_85ov,P_New_Zealand_Tot,P_Nthern_Ireland_0_4,P_Nthern_Ireland_5_14,P_Nthern_Ireland_15_24,P_Nthern_Ireland_25_44,P_Nthern_Ireland_45_54,P_Nthern_Ireland_55_64,P_Nthern_Ireland_65_74,P_Nthern_Ireland_75_84,P_Nthern_Ireland_85ov,P_Nthern_Ireland_Tot,P_Pakistan_0_4,P_Pakistan_5_14,P_Pakistan_15_24,P_Pakistan_25_44,P_Pakistan_45_54,P_Pakistan_55_64,P_Pakistan_65_74,P_Pakistan_75_84,P_Pakistan_85ov,P_Pakistan_Tot
POA2209,0,7,15,15,34,54,104,77,22,328,0,3,51,173,90,158,59,20,3,559,3,6,7,88,17,19,17,13,0,174,0,10,19,116,50,25,16,8,0,243,0,0,0,7,3,0,3,0,0,12,0,0,0,4,5,3,3,0,0,21,0,3,0,3,3,3,5,3,0,22,0,0,3,9,5,21,36,64,23,160,0,4,3,19,3,0,0,0,0,31,0,0,5,25,12,5,6,3,0,59,0,3,9,93,61,40,33,12,3,254,0,6,7,96,35,55,23,11,4,243,0,0,0,0,0,4,16,8,3,30,0,0,0,5,0,5,6,4,0,24,0,0,3,7,3,3,3,0,0,29,0,4,18,74,3,0,0,0,0,101,0,0,0,0,0,3,6,0,0,12,0,27,52,104,44,40,14,6,0,289,0,0,0,0,0,0,3,0,0,9,0,5,12,30,12,0,0,0,0,60
POA2210,0,9,10,17,36,74,108,74,16,347,7,9,27,178,87,168,49,8,4,534,4,9,22,138,37,28,17,12,0,270,4,7,29,147,63,61,39,17,0,361,0,0,0,19,7,6,9,4,0,43,0,0,4,18,8,3,4,3,0,36,0,3,4,13,7,5,15,4,3,58,0,6,0,10,15,31,66,70,20,214,0,8,3,18,12,8,6,0,0,55,0,3,10,33,19,13,19,10,3,115,0,3,11,128,150,136,89,50,5,584,0,5,14,69,25,42,22,7,3,191,0,0,0,0,0,12,18,14,7,53,0,0,0,11,10,0,3,6,0,30,0,4,3,4,5,6,0,0,3,25,3,7,37,112,4,5,0,0,0,176,0,0,0,0,0,0,11,8,3,33,3,41,85,160,119,64,48,17,3,544,0,0,0,0,0,0,5,8,0,21,0,0,14,46,0,15,0,0,0,77
POA2211,0,0,3,13,29,38,52,48,14,196,0,6,19,60,60,65,19,8,0,238,3,6,21,108,47,46,25,13,6,277,3,7,20,72,28,24,17,3,4,176,0,0,3,10,0,10,3,0,0,22,0,0,3,9,5,4,3,0,0,27,0,4,0,15,7,6,0,8,6,44,0,0,3,7,12,23,28,25,15,110,0,3,0,14,5,3,3,0,0,32,0,3,4,15,8,8,7,5,0,59,4,0,10,100,99,63,68,16,7,361,0,0,4,23,11,17,10,0,0,61,0,0,0,3,3,8,11,5,5,39,0,0,0,10,9,13,8,3,0,47,0,0,0,0,3,0,0,0,0,5,0,0,13,55,0,5,4,0,0,82,0,0,0,3,0,5,4,4,4,25,4,13,40,99,49,45,17,3,4,276,0,0,0,0,6,0,0,0,0,8,3,10,3,34,6,8,7,0,0,60
POA2212,0,7,0,11,13,27,43,40,11,157,0,4,18,49,29,38,7,4,0,152,4,19,37,175,59,46,19,20,5,371,0,3,14,94,28,22,12,0,0,172,0,0,0,5,3,0,0,0,0,11,3,3,6,7,6,5,0,0,0,34,0,3,0,12,3,3,3,7,3,36,0,3,0,10,11,18,15,20,7,80,0,0,0,10,5,0,0,0,0,22,0,0,9,18,12,7,3,10,0,69,0,4,16,109,140,97,70,34,9,494,0,0,0,32,11,18,8,0,0,70,0,0,0,6,0,10,22,19,3,58,0,0,4,3,4,9,13,4,0,39,0,0,0,0,5,3,7,0,0,10,0,4,20,47,5,0,0,0,0,85,0,0,0,3,3,4,0,0,3,11,3,18,47,121,54,41,15,0,3,311,0,3,0,0,0,0,3,0,0,13,0,7,3,27,7,3,0,0,0,51
POA2213,0,0,4,12,18,36,57,39,7,176,0,0,14,59,21,42,11,0,0,152,4,11,22,101,66,42,19,3,5,271,0,4,14,45,15,13,3,3,0,106,0,3,0,13,3,0,0,0,0,23,0,3,3,12,10,12,3,3,0,42,0,0,0,14,16,8,5,0,0,52,0,3,0,7,19,15,38,29,5,118,0,5,0,10,4,4,0,0,0,23,0,0,0,20,3,0,6,8,0,33,0,8,19,118,124,80,53,21,7,424,0,3,4,31,12,14,3,0,0,71,0,0,0,0,0,3,15,8,0,32,0,0,0,7,5,11,4,0,0,28,0,0,0,0,0,0,5,0,0,5,0,0,14,52,3,3,0,0,0,76,0,0,0,3,0,3,6,3,0,17,7,18,34,97,56,45,22,4,0,276,0,0,0,3,4,3,7,0,0,19,0,4,3,11,8,0,0,0,0,29
POA2214,0,0,0,0,3,6,6,3,0,23,0,0,0,0,0,3,0,3,0,9,0,0,0,3,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,4,0,0,0,8,0,0,3,0,0,9,0,0,0,0,5,3,5,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,14,8,5,3,0,0,34,0,0,0,4,0,0,0,0,0,7,0,0,0,0,3,6,5,9,3,27,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,16,5,4,6,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,8
POA2216,0,17,22,59,47,95,218,222,61,744,0,4,13,105,27,54,17,6,0,231,15,23,25,445,43,26,18,9,3,614,0,8,34,180,46,31,23,8,0,330,0,4,5,35,10,8,0,0,0,67,0,3,3,14,10,5,0,0,0,35,0,5,3,41,19,6,3,0,0,80,0,0,14,46,23,29,64,92,45,314,0,0,12,62,28,11,3,3,0,127,0,0,4,40,16,9,3,0,0,78,0,5,20,138,130,98,57,22,7,477,0,0,3,66,17,13,14,5,0,120,0,0,0,0,4,11,34,24,12,89,0,0,0,11,0,3,5,0,0,25,0,0,0,6,3,3,3,0,0,20,4,45,505,1477,38,17,4,0,0,2094,0,0,0,7,3,0,3,0,0,19,5,25,40,159,78,68,24,9,3,412,0,0,3,6,0,0,0,0,0,16,0,3,5,35,7,13,0,0,0,64
POA2217,3,26,13,55,67,144,235,244,78,868,0,3,20,98,39,53,28,8,0,243,62,65,45,677,54,36,26,10,3,979,0,8,21,132,34,17,13,5,3,228,0,0,0,29,6,3,0,0,0,44,0,0,3,13,6,3,0,0,0,31,4,13,3,36,12,6,7,3,0,86,0,0,3,32,18,34,38,66,20,211,0,0,7,41,14,9,5,0,0,73,0,3,6,39,13,9,0,0,0,68,0,3,4,84,58,52,40,12,3,269,0,7,17,63,31,19,14,5,0,165,0,0,0,3,10,15,21,24,13,79,0,0,0,4,5,3,0,0,0,19,0,0,4,3,3,3,0,0,0,22,9,54,327,1124,32,15,5,0,0,1571,0,3,4,5,0,0,6,3,3,24,3,15,34,142,70,51,23,7,0,349,0,5,0,6,5,0,3,3,0,18,0,0,9,28,11,3,0,0,0,49
POA2218,0,4,15,24,21,55,95,103,28,339,0,8,31,106,57,110,36,13,0,360,9,10,22,187,30,23,4,7,3,298,0,9,24,60,46,13,6,8,3,166,0,3,4,20,5,4,3,0,0,33,0,0,0,7,0,0,0,0,0,12,0,3,0,14,12,3,3,4,0,38,0,0,0,19,17,24,31,46,3,139,0,8,3,26,10,0,0,0,0,46,0,3,8,19,12,10,0,0,0,54,5,11,13,81,70,45,34,16,3,278,0,3,4,48,16,23,11,8,0,109,0,0,0,0,3,8,11,5,0,22,0,0,0,3,0,4,0,0,0,18,0,0,0,9,11,0,4,3,0,25,5,10,226,603,5,17,4,0,0,868,0,0,0,0,0,0,0,0,0,7,3,11,46,93,61,47,9,5,0,273,0,0,0,0,0,0,0,0,0,0,4,0,3,25,3,7,0,0,0,42
POA2219,0,20,7,30,46,87,165,159,31,551,0,0,4,18,12,23,11,3,0,82,0,0,0,23,13,10,12,5,0,55,0,0,0,12,3,7,6,3,0,35,0,0,0,10,3,3,3,0,0,24,0,0,0,11,6,6,0,0,0,26,0,4,0,16,7,0,4,9,0,38,0,0,0,4,12,20,29,42,7,115,0,0,0,9,4,0,0,0,0,20,0,0,0,4,3,5,4,0,0,24,0,0,0,33,32,23,13,9,3,111,0,0,0,11,4,7,13,3,0,34,0,0,0,3,4,16,20,16,7,69,0,0,0,4,4,7,3,0,3,19,0,0,0,0,3,0,0,0,0,3,0,0,0,6,0,0,0,0,0,4,0,0,0,4,3,4,3,3,3,23,0,7,18,58,51,33,18,0,3,197,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,9
POA2220,0,0,0,6,20,62,113,115,27,356,9,24,136,459,211,286,105,30,6,1280,9,29,34,275,50,31,19,9,0,462,3,10,57,311,66,45,40,21,0,548,0,0,3,11,0,3,0,0,0,16,0,0,0,8,3,3,0,0,0,15,0,0,0,7,3,0,8,0,0,12,0,3,0,7,9,19,44,57,19,167,0,0,6,33,14,5,3,0,0,57,0,0,16,93,25,14,7,10,0,165,0,3,15,88,83,55,40,6,3,296,0,3,34,145,50,73,39,10,8,357,0,0,0,0,4,3,16,7,3,37,0,0,0,9,5,0,0,0,0,20,0,0,7,5,10,7,0,3,0,29,4,38,606,1412,25,22,0,0,0,2106,0,0,0,3,0,0,5,4,0,16,0,34,99,142,57,51,14,3,3,401,0,0,0,0,0,0,0,4,0,4,0,0,10,31,3,0,0,0,0,47
POA2221,3,4,3,24,31,83,102,93,27,363,3,15,25,116,77,93,46,7,0,386,0,3,8,40,13,11,18,5,0,103,3,3,0,59,14,8,11,4,0,98,0,0,0,0,5,3,0,0,0,11,0,0,0,0,0,3,0,0,0,7,0,0,0,9,5,7,9,4,0,39,0,0,4,7,13,32,46,45,16,163,0,0,0,7,7,0,0,0,0,12,0,5,4,17,5,8,0,0,0,38,0,4,13,89,74,49,33,22,6,288,0,6,19,27,28,35,27,14,0,156,0,0,0,0,3,5,6,11,8,32,0,0,0,5,0,3,0,0,0,7,0,0,0,5,5,3,5,0,0,16,0,0,5,28,3,0,0,0,0,44,0,0,0,3,0,0,3,3,0,13,3,15,22,55,44,33,21,6,0,214,0,0,0,0,3,3,3,0,0,11,0,0,0,7,5,3,0,0,0,15
POA2222,0,3,19,3,13,22,43,52,7,173,0,6,30,86,64,97,31,9,0,317,4,25,28,166,23,20,7,10,3,284,0,11,11,79,23,11,4,0,0,136,0,0,0,6,4,4,0,0,0,16,0,0,0,3,3,0,0,0,0,3,0,0,0,5,4,0,0,3,0,17,0,0,0,11,11,10,22,22,9,91,0,0,0,17,14,3,0,0,0,37,0,0,4,26,16,3,0,0,0,62,0,0,0,29,19,27,18,13,0,103,0,3,9,39,13,22,13,0,3,102,0,0,0,0,0,3,5,0,0,13,0,0,3,6,0,3,3,0,0,16,0,0,0,3,0,0,0,0,0,5,11,31,174,589,9,18,5,0,0,846,0,0,0,3,0,3,0,3,0,9,0,9,24,64,29,24,11,3,0,171,0,0,0,0,0,3,3,0,0,4,0,0,3,11,0,0,0,0,0,15
POA2223,0,0,7,11,23,27,40,31,4,149,0,3,23,105,71,85,17,13,0,325,3,7,15,115,38,21,26,4,3,231,0,3,11,60,28,11,4,0,0,121,0,0,0,12,3,3,0,0,0,20,0,0,0,5,0,4,0,0,0,5,0,0,0,37,8,7,9,0,0,66,0,0,0,7,7,19,37,20,14,113,0,3,0,39,7,10,0,0,0,55,0,7,4,26,20,5,4,0,0,76,0,0,0,25,28,24,18,8,4,105,3,0,9,56,24,31,13,10,0,149,0,0,0,0,0,3,14,0,3,22,0,0,0,3,5,6,0,0,0,16,0,0,0,4,3,0,0,0,0,10,0,7,91,231,5,0,0,0,0,338,0,0,3,3,5,3,4,3,0,21,0,15,46,116,60,51,17,4,3,317,0,0,0,3,0,0,0,0,0,9,0,0,3,4,0,5,0,0,0,18
POA2224,0,5,3,15,24,46,73,50,9,229,0,3,8,44,26,39,17,14,0,151,0,4,5,16,12,6,10,5,4,57,0,0,0,29,4,3,12,11,3,56,0,0,0,8,0,0,3,0,0,11,0,0,0,3,6,3,0,0,0,8,0,5,3,16,4,3,5,4,0,46,0,0,0,4,17,25,38,34,18,134,0,0,0,4,5,0,0,0,0,17,0,0,0,4,0,0,0,0,0,12,0,0,0,12,29,23,19,5,0,92,0,0,5,8,9,19,15,4,3,61,0,0,0,0,0,0,24,17,0,39,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,14,0,0,0,4,0,0,6,0,4,20,0,13,20,70,31,29,14,9,8,203,0,0,0,3,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,3
POA2225,0,0,0,0,0,10,8,3,0,19,0,0,0,3,3,5,3,0,0,13,0,0,0,9,6,0,3,0,0,16,0,0,0,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,18,11,6,0,0,0,36,0,0,0,3,3,0,6,0,0,20,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,3,0,0,8,0,0,0,3,0,6,0,0,0,13,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,4,3,21,0,4,3,19,23,10,5,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2226,0,0,0,0,11,7,15,9,0,45,0,3,0,8,3,5,3,0,0,23,0,0,7,24,18,13,9,0,0,70,0,0,0,6,7,5,3,3,0,25,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,9,0,23,18,7,4,4,3,71,0,0,0,5,11,5,7,7,3,34,0,0,0,11,7,7,0,0,0,26,0,0,0,9,0,0,0,0,0,8,0,0,0,3,4,3,3,0,0,14,0,0,0,8,10,4,3,3,0,31,0,0,0,0,0,3,3,3,3,16,0,0,0,3,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,11,0,0,0,0,0,17,0,0,0,0,0,5,3,4,4,18,0,8,12,57,38,26,7,5,0,160,0,0,0,3,3,4,0,0,0,11,0,0,0,0,0,0,0,0,0,3
POA2227,0,3,0,3,5,21,17,8,5,61,0,0,3,10,16,10,0,0,0,44,0,0,0,12,15,3,8,4,0,38,0,0,3,10,3,7,5,0,0,26,0,4,0,4,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,6,0,0,0,25,15,3,7,3,4,70,0,0,0,4,4,15,21,21,10,85,0,3,0,6,0,0,0,0,0,7,0,0,3,8,0,0,0,0,0,15,0,0,0,4,4,7,5,0,0,20,0,0,3,7,0,8,0,0,0,27,0,0,0,4,0,0,6,6,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,10,0,0,0,6,4,8,9,11,6,35,0,8,20,69,45,28,18,11,0,203,0,0,0,5,3,0,7,0,0,12,0,0,0,0,0,0,3,0,0,3
POA2228,0,6,4,6,9,13,33,27,8,109,0,3,4,20,10,20,7,3,0,66,4,12,17,123,32,21,7,12,3,230,0,4,8,28,21,7,11,7,0,86,4,3,0,14,3,3,0,0,0,27,0,0,0,5,0,0,0,0,0,6,0,9,5,26,15,3,9,9,3,73,0,0,0,12,18,16,45,47,19,152,0,0,3,19,11,3,3,0,0,35,0,0,3,22,3,4,0,4,0,34,0,0,0,8,6,4,9,0,0,34,0,0,6,20,13,15,13,6,3,80,0,0,0,3,0,3,12,17,3,36,0,0,0,0,5,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,12,0,3,0,0,3,3,10,14,10,50,7,19,34,133,70,63,32,14,8,379,0,3,3,3,9,4,5,3,3,32,0,9,0,13,5,0,0,0,0,35
POA2229,0,4,3,5,18,34,36,42,16,154,0,3,3,29,6,11,12,4,0,73,6,15,14,65,26,4,12,11,3,155,0,3,0,19,5,9,3,3,0,42,0,0,0,5,3,4,0,0,0,9,0,0,0,3,0,0,3,0,0,7,0,9,0,29,22,16,8,0,5,94,0,0,3,10,19,18,43,40,10,140,0,3,0,12,4,8,0,0,0,24,0,0,0,16,5,6,3,4,0,41,0,0,0,10,13,8,8,8,3,50,0,0,3,9,11,11,11,0,0,51,0,0,0,0,0,6,17,9,6,38,0,0,0,0,3,0,0,0,0,4,0,0,0,3,4,3,0,4,0,8,0,0,0,11,3,3,0,0,0,15,0,0,0,10,3,3,17,3,0,43,0,18,34,170,86,86,32,15,8,447,0,0,6,3,5,3,7,3,6,28,0,0,0,0,0,0,0,0,0,3
POA2230,0,0,0,6,8,26,28,19,4,83,0,5,3,6,0,9,7,4,0,33,0,0,0,22,12,3,3,10,3,54,0,0,0,21,8,3,8,4,0,47,0,3,0,3,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,8,0,62,19,12,8,3,7,126,0,0,3,25,7,27,39,37,15,162,0,4,7,19,4,3,0,0,0,40,0,0,0,3,9,3,0,0,0,15,0,0,0,4,6,7,10,0,4,33,0,0,0,15,8,14,8,3,0,45,0,0,0,0,3,14,19,13,0,49,0,0,0,3,4,17,3,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,13,0,0,0,15,12,13,22,9,4,73,3,13,33,221,92,81,43,12,6,513,0,0,0,4,6,8,4,0,3,24,0,0,0,3,0,3,0,0,0,7
POA2231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,8,0,5,0,14,14,9,0,3,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2232,0,3,3,7,14,19,28,24,6,109,0,9,13,49,28,36,15,5,3,155,3,4,15,127,37,16,13,10,3,234,0,7,6,45,23,16,6,10,0,115,0,0,0,18,6,0,0,0,0,31,0,0,0,3,0,0,0,0,0,6,0,11,3,62,24,12,17,8,3,139,0,3,0,18,15,23,26,21,17,127,0,0,6,29,14,7,0,0,0,56,0,3,5,28,9,5,0,0,0,57,0,0,0,8,15,13,17,4,0,61,0,4,4,30,16,20,15,3,0,93,0,0,0,0,4,15,18,5,3,42,0,0,0,5,3,12,3,0,0,27,0,0,0,7,0,0,3,0,0,13,0,3,27,74,7,0,0,0,0,110,0,0,0,9,7,5,24,10,12,74,7,21,50,199,147,70,48,10,4,559,0,0,0,3,4,0,10,5,3,31,0,0,0,11,0,4,0,0,0,17
POA2233,0,0,0,0,5,13,16,0,0,26,0,0,0,3,9,3,3,0,0,19,0,0,10,13,20,12,8,15,3,83,0,0,6,19,8,4,0,0,3,39,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,8,0,13,0,27,27,9,17,3,4,104,0,0,0,3,10,14,26,8,4,75,0,0,3,6,3,0,0,0,0,8,0,0,0,8,0,0,0,0,0,15,0,0,0,3,10,3,5,7,0,26,0,0,3,14,4,7,11,3,0,40,0,0,0,0,3,8,8,5,6,33,0,0,0,0,6,3,3,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,4,13,4,12,29,23,11,98,0,18,21,134,84,48,33,9,5,353,0,0,0,3,8,11,13,5,3,46,0,0,0,0,0,7,3,0,0,11
POA2234,0,0,0,14,23,63,47,35,3,189,0,4,0,27,13,57,26,7,0,139,3,3,4,44,38,36,27,5,3,161,0,0,3,15,8,16,0,3,0,51,0,0,0,11,3,0,0,0,0,14,0,0,0,8,3,4,0,0,0,13,0,3,0,31,14,21,10,3,0,81,0,4,6,7,35,46,60,41,15,201,0,4,3,11,7,0,0,0,0,25,0,3,4,5,5,8,3,0,0,28,0,0,5,52,87,82,37,4,8,275,0,3,3,16,23,43,18,6,3,118,0,0,0,0,10,23,21,12,4,61,0,0,0,3,17,15,13,10,0,50,0,0,0,0,0,4,3,0,0,12,0,0,0,12,0,3,0,0,0,17,0,5,0,9,0,8,14,7,9,48,0,5,23,87,87,86,25,3,3,326,0,0,0,5,4,3,5,4,0,23,0,4,0,9,5,0,3,0,0,25
POA2250,0,6,4,5,8,15,30,26,5,91,0,3,9,21,19,24,4,5,0,92,9,32,27,349,46,34,32,17,12,552,0,5,3,44,15,15,15,8,3,113,0,3,3,27,8,3,5,0,0,56,0,0,0,3,4,3,3,0,0,13,0,10,4,47,41,40,39,27,8,216,0,0,4,10,12,32,54,33,21,153,0,8,5,36,26,12,3,0,0,95,3,34,32,144,57,29,22,6,3,333,0,0,0,10,11,7,7,3,0,39,0,3,11,41,32,24,12,5,0,125,0,0,0,6,3,12,48,16,5,88,0,0,0,8,11,6,4,3,0,30,0,0,0,9,13,0,3,7,0,25,0,0,0,31,3,3,0,0,0,38,0,0,3,11,12,42,64,48,41,225,8,39,78,344,282,282,142,74,26,1271,0,0,0,10,11,16,13,12,6,59,0,3,7,22,3,3,0,0,0,53
POA2251,0,0,0,0,0,5,5,3,0,18,0,0,4,3,11,5,0,3,0,22,0,3,5,23,11,10,8,13,5,80,0,3,0,14,3,4,3,0,0,27,0,0,0,0,0,0,0,0,0,7,0,3,0,3,0,0,0,0,0,9,3,20,8,36,21,21,16,13,3,142,0,0,0,3,4,13,14,14,10,66,3,0,0,16,3,0,0,3,0,28,0,0,7,18,3,4,3,0,0,39,0,3,0,5,0,3,0,0,0,22,0,0,0,5,5,4,8,7,3,33,0,0,0,3,0,14,22,6,6,44,0,0,0,3,6,0,0,0,0,8,0,0,0,0,0,0,3,3,0,5,0,0,0,7,0,0,0,0,0,7,0,5,0,3,11,20,35,16,8,109,3,17,15,121,98,99,74,26,20,468,0,3,4,6,10,6,12,9,0,53,0,0,0,0,0,4,0,0,0,4
POA2256,0,0,0,0,0,0,3,8,0,13,0,0,0,3,5,7,3,0,0,20,0,0,5,39,4,4,8,5,3,67,0,0,0,6,3,3,3,3,3,23,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,15,8,4,16,3,0,60,0,0,0,3,7,12,15,11,5,44,0,4,3,10,7,6,4,0,0,30,0,3,3,10,6,3,3,0,0,20,0,0,0,0,0,3,3,0,0,10,0,0,0,7,6,3,0,0,0,23,0,0,0,0,0,0,7,3,0,17,0,0,0,0,3,4,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,4,0,0,0,0,8,3,18,4,6,45,0,13,7,59,67,67,38,19,3,279,0,0,0,3,0,0,5,0,0,15,0,0,0,0,0,0,0,0,0,0
