POA_CODE_2016,T_LPLFS_EPT_DC_0_4,T_LPLFS_EPT_DC_5_9,T_LPLFS_EPT_DC_10_12,T_LPLFS_EPT_DC_13_14,T_LPLFS_EPT_DC_15_17,T_LPLFS_EPT_DC_18_20,T_LPLFS_EPT_DC_21_24,T_LPLFS_EPT_Tot,T_LPLFS_EAW_DC_0_4,T_LPLFS_EAW_DC_5_9,T_LPLFS_EAW_DC_10_12,T_LPLFS_EAW_DC_13_14,T_LPLFS_EAW_DC_15_17,T_LPLFS_EAW_DC_18_20,T_LPLFS_EAW_DC_21_24,T_LPLFS_EAW_Tot,T_LPLFS_HNS_DC_0_4,T_LPLFS_HNS_DC_5_9,T_LPLFS_HNS_DC_10_12,T_LPLFS_HNS_DC_13_14,T_LPLFS_HNS_DC_15_17,T_LPLFS_HNS_DC_18_20,T_LPLFS_HNS_DC_21_24,T_LPLFS_HNS_Tot,T_LPLFS_EW_Tot_DC_0_4,T_LPLFS_EW_Tot_DC_5_9,T_LPLFS_EW_Tot_DC_10_12,T_LPLFS_EW_Tot_DC_13_14,T_LPLFS_EW_Tot_DC_15_17,T_LPLFS_EW_Tot_DC_18_20,T_LPLFS_EW_Tot_DC_21_24,T_LPLFS_EW_Tot_Tot,T_LPLFS_ULFTW_DC_0_4,T_LPLFS_ULFTW_DC_5_9,T_LPLFS_ULFTW_DC_10_12,T_LPLFS_ULFTW_DC_13_14,T_LPLFS_ULFTW_DC_15_17,T_LPLFS_ULFTW_DC_18_20,T_LPLFS_ULFTW_DC_21_24,T_LPLFS_ULFTW_Tot,T_LPLFS_ULPTW_DC_0_4,T_LPLFS_ULPTW_DC_5_9,T_LPLFS_ULPTW_DC_10_12,T_LPLFS_ULPTW_DC_13_14,T_LPLFS_ULPTW_DC_15_17,T_LPLFS_ULPTW_DC_18_20,T_LPLFS_ULPTW_DC_21_24,T_LPLFS_ULPTW_Tot,T_LPLFS_U_T_DC_0_4,T_LPLFS_U_T_DC_5_9,T_LPLFS_U_T_DC_10_12,T_LPLFS_U_T_DC_13_14,T_LPLFS_U_T_DC_15_17,T_LPLFS_U_T_DC_18_20,T_LPLFS_U_T_DC_21_24,T_LPLFS_U_T_Tot,T_LPLFS_T_LF_DC_0_4,T_LPLFS_T_LF_DC_5_9,T_LPLFS_T_LF_DC_10_12,T_LPLFS_T_LF_DC_13_14,T_LPLFS_T_LF_DC_15_17,T_LPLFS_T_LF_DC_18_20,T_LPLFS_T_LF_DC_21_24,T_LPLFS_T_LF_Tot,T_LPLFS_NLF_DC_0_4,T_LPLFS_NLF_DC_5_9,T_LPLFS_NLF_DC_10_12,T_LPLFS_NLF_DC_13_14,T_LPLFS_NLF_DC_15_17,T_LPLFS_NLF_DC_18_20,T_LPLFS_NLF_DC_21_24,T_LPLFS_NLF_Tot,T_LPLFS_LFSNS_DC_0_4,T_LPLFS_LFSNS_DC_5_9,T_LPLFS_LFSNS_DC_10_12,T_LPLFS_LFSNS_DC_13_14,T_LPLFS_LFSNS_DC_15_17,T_LPLFS_LFSNS_DC_18_20,T_LPLFS_LFSNS_DC_21_24,T_LPLFS_LFSNS_Tot,T_LPLFS_Tot_DC_0_4,T_LPLFS_Tot_DC_5_9,T_LPLFS_Tot_DC_10_12,T_LPLFS_Tot_DC_13_14,T_LPLFS_Tot_DC_15_17,T_LPLFS_Tot_DC_18_20,T_LPLFS_Tot_DC_21_24,T_LPLFS_Tot_Tot
POA2227,13,57,29,26,13,9,3,155,3,0,0,0,0,0,0,8,0,0,3,0,0,0,0,3,36,97,67,47,69,29,16,358,0,5,0,0,0,0,0,6,0,4,4,0,5,0,0,13,0,6,10,0,7,0,0,25,34,106,75,47,72,31,16,380,18,15,9,4,7,0,6,53,0,0,0,0,0,0,0,0,55,119,85,49,81,31,24,431
POA2228,32,58,29,35,41,16,9,216,6,0,4,0,0,3,0,16,0,3,0,0,0,0,0,6,62,101,66,58,107,43,17,453,3,0,0,0,3,0,0,4,3,9,0,0,0,3,0,22,8,14,0,0,4,3,0,28,63,113,68,58,106,49,17,479,48,40,21,16,21,3,7,151,0,5,0,3,0,0,0,3,115,156,88,77,134,50,25,642
POA2229,31,77,68,44,50,23,10,300,0,3,0,0,4,4,0,9,3,5,4,0,3,0,0,14,66,136,134,84,130,63,33,640,6,0,3,0,8,0,0,14,3,12,0,4,0,0,0,15,11,12,7,4,7,0,0,37,69,141,137,87,137,65,33,677,45,46,38,16,28,5,13,191,0,0,0,0,0,0,0,0,117,191,169,104,168,71,44,862
POA2230,44,83,49,30,42,12,16,278,6,0,0,0,0,0,0,11,0,0,0,0,0,0,0,3,73,146,107,82,123,48,30,613,0,3,0,0,3,0,0,9,0,6,0,5,0,0,0,14,0,8,0,3,4,3,0,19,73,152,110,86,127,48,30,630,48,40,21,17,16,3,4,154,0,0,0,0,0,0,0,3,125,199,128,106,143,55,31,786
POA2231,0,8,9,4,10,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,18,23,13,16,3,3,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,18,23,13,16,3,3,77,7,12,6,3,3,0,0,35,0,0,0,0,0,0,0,0,16,27,29,13,17,3,3,107
POA2232,52,84,60,42,45,16,12,319,11,3,3,3,4,0,0,22,3,0,0,0,0,0,0,9,94,155,141,112,139,82,41,757,0,3,3,4,4,4,0,18,7,3,7,3,3,0,0,22,10,6,14,8,8,4,0,43,106,162,152,119,145,85,46,804,59,63,35,22,21,15,13,230,3,0,0,0,0,0,0,9,162,222,186,141,172,97,54,1038
POA2233,46,108,64,60,43,20,11,360,4,4,0,0,3,3,0,15,0,0,0,3,0,0,0,5,72,187,139,119,126,70,29,741,3,0,0,3,3,0,0,12,6,12,3,0,0,0,0,23,9,12,6,3,5,0,0,35,78,202,144,124,128,70,29,771,47,36,19,17,20,11,6,155,0,3,0,3,0,0,0,7,122,236,160,137,154,78,34,928
POA2234,23,67,50,41,60,22,17,264,3,3,0,3,3,0,0,11,0,0,0,0,3,0,0,3,52,126,114,91,176,97,48,696,0,3,0,0,3,3,0,11,3,0,3,3,7,0,0,17,0,3,3,5,12,4,0,32,57,131,113,95,186,99,48,727,57,48,37,25,28,16,9,215,0,0,0,0,0,0,0,3,112,181,154,123,207,113,61,943
POA2250,111,227,178,112,163,46,25,859,9,4,6,7,3,7,0,47,0,9,5,4,5,0,0,31,190,408,329,233,377,136,74,1754,5,23,4,11,9,7,0,56,22,51,23,16,14,9,0,131,32,73,28,18,23,10,3,189,222,483,353,260,404,148,80,1938,324,298,194,112,135,29,15,1108,0,3,0,3,0,0,0,12,549,781,547,373,536,170,94,3057
POA2251,46,117,97,76,92,17,6,454,3,8,3,0,7,0,0,21,0,0,0,0,0,0,0,3,80,208,177,155,214,61,25,919,6,16,7,8,10,0,0,41,8,16,11,4,7,0,0,53,19,25,21,11,15,0,3,99,97,230,197,161,231,64,27,1013,109,94,54,39,35,12,7,343,3,0,0,0,0,0,0,4,202,326,253,202,270,79,40,1363
POA2256,22,62,31,23,26,7,6,173,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,4,40,93,56,58,49,22,9,318,5,20,4,7,5,0,0,41,6,11,0,0,3,0,0,27,16,25,4,12,10,0,0,67,51,120,57,65,61,22,9,390,91,85,50,32,30,4,3,293,4,0,0,0,0,0,0,4,147,202,110,97,92,28,17,691
POA2257,52,143,101,60,78,11,4,456,13,4,3,0,7,0,3,26,0,3,0,3,4,5,0,14,88,224,161,111,187,40,21,836,3,11,14,4,9,4,0,46,8,24,12,3,4,3,0,57,13,37,20,13,12,9,3,107,104,263,186,123,199,48,24,935,185,136,78,39,53,11,7,505,0,5,3,0,0,0,0,7,281,405,262,163,257,61,29,1454
POA2258,7,13,20,7,7,0,0,54,3,3,4,0,0,0,0,9,0,0,0,0,0,0,0,0,13,34,38,8,29,4,4,132,3,0,0,0,0,0,0,6,3,3,0,0,0,0,0,5,8,3,0,0,0,0,0,12,18,34,38,8,28,4,4,145,12,13,10,3,3,3,3,43,0,0,0,0,0,0,0,0,37,47,48,16,36,5,10,192
POA2259,150,249,189,126,161,27,16,916,10,25,11,3,9,5,0,57,5,3,4,8,0,0,0,19,230,449,363,271,377,89,37,1805,22,35,22,14,14,3,3,108,30,56,24,16,20,0,0,140,57,89,41,33,30,3,3,254,280,531,401,300,409,90,39,2051,435,398,223,129,139,23,5,1353,10,4,3,0,0,0,0,19,728,935,628,426,552,115,47,3427
POA2260,27,89,56,33,51,14,8,274,7,3,0,0,3,0,0,17,0,3,0,3,0,0,0,5,50,162,104,91,129,44,22,594,0,3,0,0,7,0,0,11,10,13,4,0,3,0,0,31,9,19,3,3,7,0,0,46,55,178,108,90,139,46,22,639,59,48,28,20,19,10,7,201,0,0,0,0,0,0,0,0,119,227,136,114,165,56,29,837
POA2261,105,267,164,119,152,41,6,853,18,12,10,6,7,0,0,58,9,5,3,7,3,0,0,29,203,434,320,222,337,94,32,1640,10,25,17,8,28,3,0,78,29,45,18,13,10,3,0,116,39,70,34,17,31,5,4,195,241,505,355,244,367,98,35,1837,354,323,148,88,105,20,11,1060,4,7,4,3,0,0,0,17,598,828,506,333,471,121,45,2909
POA2262,54,108,83,41,66,15,7,379,12,10,3,0,7,6,0,38,3,6,0,0,3,0,0,21,102,170,139,74,117,43,16,668,3,18,13,5,6,0,0,44,15,27,16,4,8,0,0,71,17,47,29,10,21,0,0,112,111,216,171,84,139,41,16,781,216,213,106,65,61,17,3,680,3,8,7,0,0,0,0,18,333,438,282,153,197,62,18,1481
POA2263,59,101,76,63,50,16,7,372,9,4,6,4,3,0,0,29,6,4,9,0,3,0,0,18,91,163,135,108,120,38,9,676,17,26,14,5,8,0,0,76,24,36,19,13,12,0,0,100,38,60,39,13,18,3,0,174,135,225,173,121,139,39,9,849,260,201,103,66,63,11,3,714,3,0,3,3,0,0,0,10,396,431,286,193,201,54,19,1573
POA2264,34,54,35,18,37,9,7,191,3,3,3,4,3,0,0,16,0,0,4,0,3,0,0,9,48,93,70,47,78,22,17,365,3,13,8,4,3,0,0,32,10,13,3,6,4,0,0,44,12,28,19,7,4,0,0,76,60,120,80,53,87,22,15,437,94,78,42,13,23,7,0,265,0,0,3,3,0,0,0,6,154,205,130,72,111,34,18,710
POA2265,13,20,12,9,11,5,0,64,3,0,0,0,0,0,0,6,0,3,0,0,0,0,0,4,23,38,24,17,29,10,4,145,0,0,0,3,0,0,0,6,3,0,0,0,0,0,0,4,3,0,0,3,0,0,0,9,29,36,28,17,28,7,4,157,19,31,7,5,8,0,0,69,0,0,0,0,0,0,0,0,47,64,35,25,36,10,8,222
POA2267,6,7,8,10,3,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,10,15,8,7,0,57,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,3,0,3,3,0,0,0,0,6,11,16,11,15,8,7,0,63,13,6,9,3,3,0,4,40,0,0,0,0,0,0,0,0,22,25,16,15,15,6,5,100
POA2278,6,12,3,3,4,3,0,25,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,23,11,12,11,3,0,58,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,9,26,11,14,11,3,0,69,23,11,11,6,5,0,0,51,0,0,0,0,0,0,0,0,29,33,15,20,12,4,0,121
POA2280,52,112,72,47,72,21,3,375,4,4,0,3,8,3,0,20,0,0,0,0,0,0,3,9,82,174,147,96,156,62,20,737,4,11,6,4,8,0,0,29,12,25,7,6,3,0,0,57,20,36,11,8,8,0,0,88,98,206,161,112,163,67,20,824,106,103,58,41,49,8,3,378,0,0,0,0,0,0,0,6,211,309,219,148,215,80,25,1201
POA2281,21,68,41,26,46,15,6,217,3,0,0,0,3,0,0,11,0,0,0,0,4,0,0,4,40,96,59,49,88,29,10,379,0,9,9,4,3,0,0,25,3,10,3,0,0,0,0,14,6,19,8,4,3,0,0,45,45,117,68,51,91,29,10,418,67,49,17,23,13,3,3,182,0,3,0,0,0,0,0,9,117,164,85,78,107,34,19,606
POA2282,36,54,46,40,41,10,3,222,3,0,3,0,0,0,0,10,0,3,0,0,0,0,0,3,49,96,101,63,86,27,15,433,0,7,0,3,0,0,0,10,3,6,3,3,4,0,0,20,3,8,4,4,10,0,3,33,47,104,102,74,94,27,17,468,36,34,25,7,17,6,0,122,0,0,0,0,0,0,0,0,87,132,126,77,113,37,24,595
POA2283,41,88,61,42,60,14,7,314,10,6,6,3,3,4,0,30,4,3,0,3,0,0,0,8,71,133,115,84,127,37,11,579,0,18,5,9,7,4,0,43,11,29,15,3,5,0,0,66,13,43,24,12,20,3,0,110,83,171,141,97,147,39,11,691,174,144,88,68,60,5,7,544,4,3,0,0,0,0,0,15,263,318,228,169,210,43,19,1250
POA2284,29,61,31,14,32,9,0,181,0,0,0,0,0,3,0,7,6,0,3,0,8,0,0,15,40,99,68,34,69,20,5,336,0,10,4,3,3,0,0,24,8,4,8,0,9,0,0,27,7,14,9,8,10,0,3,51,53,115,77,42,80,20,9,390,60,57,31,18,11,7,3,190,4,4,0,0,0,0,0,10,117,172,106,62,90,26,9,589
POA2285,81,125,75,50,57,23,5,408,9,8,3,7,3,0,0,25,0,4,3,3,3,0,0,9,122,218,158,127,150,49,26,850,10,11,11,4,9,0,0,42,21,22,7,7,13,0,3,70,25,33,20,8,15,0,5,112,153,253,182,132,166,52,26,960,171,165,72,61,40,10,0,520,3,5,4,3,0,0,0,10,325,420,253,194,212,58,30,1492
POA2286,7,22,13,13,15,0,0,71,7,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,17,28,20,21,26,3,4,118,0,0,3,0,4,0,0,3,4,0,3,0,3,0,0,13,4,3,3,0,3,0,0,14,17,31,29,21,34,3,4,137,24,24,7,7,11,3,0,77,0,0,0,0,0,0,0,0,46,51,34,30,45,4,7,213
POA2287,84,137,98,58,80,22,6,483,5,9,6,3,9,3,3,34,0,3,3,0,3,0,0,13,137,259,185,129,217,71,25,1020,11,22,11,7,3,0,0,53,19,23,11,12,4,3,0,79,29,46,21,14,7,3,3,130,165,307,208,144,230,70,30,1156,211,179,112,63,62,16,5,648,10,4,0,0,0,0,0,17,386,492,320,206,289,89,37,1815
POA2289,25,62,53,24,41,20,4,218,5,0,6,3,6,0,0,20,0,3,0,0,0,0,0,3,52,125,103,69,115,60,25,538,3,9,8,0,7,3,0,27,0,8,0,3,5,0,0,13,3,15,8,6,7,3,0,46,49,143,111,76,121,60,25,582,40,39,24,13,23,0,3,145,0,3,0,0,0,0,0,3,90,185,132,94,147,57,28,735
POA2290,77,149,92,50,64,24,18,478,8,9,4,0,0,0,0,18,4,3,4,0,3,0,0,11,107,251,172,124,174,75,34,934,7,21,7,0,7,3,0,44,9,24,12,6,11,0,0,58,16,40,13,5,13,6,0,100,123,292,188,131,191,80,36,1037,133,149,79,55,57,13,11,500,3,0,0,0,0,0,0,8,256,442,270,183,254,93,53,1547
POA2291,10,26,23,15,24,8,0,106,3,0,3,0,4,0,0,10,0,0,0,0,0,0,0,3,16,63,54,30,72,25,12,273,0,3,0,0,0,0,0,3,0,7,0,0,3,0,0,10,0,9,0,0,3,0,0,19,17,71,58,30,72,25,12,287,19,12,11,6,10,4,4,70,0,0,0,0,0,0,0,0,37,85,69,43,81,29,15,354
POA2292,3,8,8,0,10,0,0,22,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,23,10,4,25,3,0,78,0,0,0,0,4,0,0,6,3,0,0,0,0,4,0,7,3,0,0,0,4,4,0,15,13,20,10,9,23,3,4,92,7,13,10,0,3,3,0,40,0,0,0,0,0,0,0,0,23,39,16,6,31,11,3,129
POA2293,8,12,15,9,9,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,18,16,17,7,7,92,0,0,0,0,3,0,0,3,4,0,0,0,0,0,0,4,4,0,0,0,3,0,0,9,15,11,18,16,23,9,7,95,11,11,3,0,0,0,0,28,0,0,0,0,0,0,0,0,29,25,22,17,21,9,7,125
POA2294,5,6,3,0,4,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,0,0,3,3,3,37,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,9,15,3,0,9,3,3,41,12,11,5,7,0,0,0,35,0,0,0,0,0,0,0,0,13,31,8,6,10,3,3,74
POA2295,13,14,15,8,8,3,3,58,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,3,15,29,27,18,21,7,4,124,0,0,3,0,0,0,0,9,3,3,0,0,0,0,0,4,7,3,3,0,0,0,0,15,20,31,33,23,20,7,4,137,31,27,11,6,14,3,0,97,0,0,0,0,0,0,0,0,54,64,41,27,33,10,4,238
POA2296,4,7,4,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,13,7,3,0,0,51,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,5,7,17,13,7,3,0,4,55,8,13,3,8,4,0,0,38,0,0,0,0,0,0,0,0,22,29,17,12,10,4,4,97
POA2297,9,10,16,7,7,0,0,43,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,17,18,11,14,4,3,68,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,3,0,0,0,0,7,4,20,19,14,13,4,3,76,13,12,6,3,9,0,0,36,0,0,0,0,0,0,0,0,22,27,23,15,22,3,3,112
POA2298,20,36,17,17,19,4,3,105,3,3,4,0,0,0,0,10,0,0,0,0,0,0,0,3,31,60,36,25,45,20,9,220,0,5,4,5,5,0,0,19,0,3,0,0,0,4,0,17,0,13,4,5,8,5,0,34,33,68,38,33,50,22,7,249,57,49,26,20,14,4,4,170,0,0,0,0,0,0,0,0,85,120,66,51,68,29,12,426
POA2299,19,39,24,21,28,9,6,143,0,3,0,3,3,0,0,16,0,0,3,0,0,0,0,3,35,69,52,44,54,29,16,300,3,5,4,3,8,0,0,31,6,5,3,0,0,0,0,15,8,16,4,8,14,0,0,47,41,85,61,49,65,28,13,344,77,56,39,26,22,3,9,238,6,4,3,0,0,0,0,14,126,146,99,77,95,36,25,591
POA2300,13,27,16,12,17,10,11,102,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,19,47,27,20,40,12,16,182,3,3,3,0,0,0,0,12,0,0,4,0,3,0,0,5,3,3,5,0,3,0,0,16,22,48,31,26,49,12,16,197,16,15,13,10,4,4,0,63,0,0,0,0,0,0,0,0,37,64,44,28,51,19,14,259
POA2302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9
POA2303,10,29,11,9,18,7,0,82,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,28,41,23,28,52,20,4,191,3,3,3,0,3,0,0,14,0,9,8,3,0,0,0,20,3,11,7,5,3,3,0,35,25,51,31,33,50,22,4,228,46,35,24,17,13,3,0,136,0,0,0,0,0,0,0,0,69,89,59,53,66,28,4,363
POA2304,38,53,32,23,30,14,10,190,3,5,3,0,0,0,0,16,0,0,0,0,0,0,0,5,57,97,62,50,75,27,19,386,3,16,12,6,5,0,0,44,11,12,3,3,4,0,0,32,19,28,19,13,12,0,0,79,72,122,77,60,82,30,19,470,97,89,32,25,29,9,4,281,0,5,0,0,0,0,0,5,167,210,115,86,114,38,23,756
POA2305,16,55,32,31,24,9,5,169,0,3,4,3,0,0,0,6,5,3,6,0,0,0,0,13,27,85,84,71,60,32,19,379,0,4,0,0,3,0,0,7,0,10,3,3,0,0,0,14,0,13,0,3,3,0,0,22,27,97,85,77,67,32,19,400,32,31,17,13,17,3,7,120,0,3,0,0,3,0,0,7,61,131,108,87,85,36,25,537
POA2306,3,24,14,9,9,0,0,56,11,3,3,3,0,0,0,17,0,0,0,0,0,0,0,0,12,28,18,16,13,4,0,95,3,3,0,5,0,0,0,16,5,8,4,0,0,0,0,19,6,12,9,9,3,0,0,40,20,39,24,23,10,4,0,134,81,75,53,35,29,0,0,272,0,3,0,0,0,0,0,9,105,117,75,61,45,4,0,413
POA2307,5,10,16,14,13,3,0,57,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,15,32,32,19,27,7,0,123,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,6,0,3,0,3,3,0,0,11,13,35,34,16,28,7,0,135,31,30,18,14,10,0,0,93,0,0,0,0,0,0,0,0,46,63,47,32,35,4,0,229
POA2308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2311,0,8,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,4,0,0,20,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,3,0,3,0,0,0,8,0,8,5,3,4,0,0,27,3,6,0,3,0,0,0,19,0,0,0,0,0,0,0,0,4,11,9,6,7,0,0,42
POA2312,6,3,7,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,3,0,0,0,19,0,4,3,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,10,6,10,8,0,3,0,0,25,15,17,8,4,4,0,0,41,0,0,0,0,0,0,0,0,14,25,16,7,6,0,0,67
POA2314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2315,17,67,47,30,35,3,0,199,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,6,30,115,75,62,79,15,4,374,0,0,3,7,7,3,0,17,3,3,3,3,3,0,0,18,6,3,6,8,4,3,0,36,34,119,86,65,83,18,3,409,66,64,27,16,15,4,0,194,0,0,3,0,0,0,0,5,104,179,113,84,101,18,3,604
POA2316,15,16,13,15,11,0,0,66,3,0,0,0,4,0,0,10,0,3,0,0,3,0,0,13,18,32,26,30,42,3,3,156,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,5,3,0,0,3,3,0,0,9,24,33,29,36,43,3,3,164,22,14,13,11,10,0,0,66,0,0,3,0,0,0,0,3,40,45,39,44,51,5,3,235
POA2317,9,32,34,7,6,0,0,82,0,0,0,0,3,0,0,12,0,5,0,0,3,0,0,6,15,35,49,20,20,4,0,154,0,0,0,0,0,0,0,5,3,9,4,0,0,0,0,14,5,8,3,0,3,0,0,19,21,42,52,20,28,6,0,172,15,22,7,7,5,4,0,64,0,0,0,3,0,0,0,3,35,70,66,30,31,12,0,241
POA2318,29,36,24,17,21,4,0,124,3,3,3,7,3,3,0,12,0,0,0,0,0,0,0,7,46,73,43,45,52,24,5,281,3,5,7,8,3,0,0,27,0,3,0,0,0,0,0,4,3,13,7,6,3,0,0,26,49,81,48,50,55,23,5,308,53,33,28,21,11,0,0,152,0,0,0,0,0,0,0,0,101,111,75,71,65,24,9,459
POA2319,12,34,24,17,19,0,0,121,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,19,59,38,27,34,6,0,186,0,7,5,0,0,0,0,18,9,7,3,4,0,0,0,18,9,10,7,5,4,0,0,34,30,71,42,32,42,6,0,216,51,53,28,10,11,3,0,154,0,3,0,0,0,0,0,4,78,117,70,44,47,6,4,376
POA2320,88,169,106,55,75,13,9,518,18,3,4,7,3,0,0,43,0,6,4,5,5,0,3,19,153,271,204,108,180,42,25,982,13,21,11,12,12,3,0,74,22,44,12,7,10,7,0,100,37,63,27,15,18,10,0,175,192,336,225,126,197,50,27,1154,295,220,114,56,62,10,10,766,7,5,4,5,0,0,0,14,496,559,344,183,262,60,33,1941
POA2321,44,70,32,24,32,6,3,212,0,6,0,0,4,0,0,15,0,0,3,0,0,0,0,10,68,118,70,61,88,21,12,447,5,9,6,4,8,3,0,34,11,14,9,4,7,0,0,40,18,21,16,9,14,3,0,70,89,147,84,67,104,20,12,515,83,74,36,24,20,3,0,240,0,3,0,0,0,0,0,5,167,220,125,98,118,26,14,767
POA2322,44,71,44,36,41,13,3,260,3,3,0,0,0,0,0,6,4,0,0,0,0,0,0,9,87,122,86,71,97,31,11,505,7,11,17,7,11,3,0,61,23,31,12,4,8,3,0,76,30,43,24,12,15,3,0,128,113,167,116,79,113,36,11,640,142,117,62,34,31,7,4,393,0,4,0,0,0,0,0,6,255,288,178,118,148,41,21,1037
POA2323,71,78,82,38,51,11,7,334,8,15,0,0,3,0,0,25,3,5,0,5,0,0,0,15,129,182,162,100,146,41,24,779,7,16,16,6,14,0,0,59,18,23,13,6,6,0,0,64,22,40,25,14,16,0,0,123,149,222,186,116,164,43,24,902,178,185,98,50,66,12,8,598,3,0,0,4,0,0,0,6,326,410,289,167,231,56,37,1515
POA2324,61,102,58,44,52,11,0,337,5,3,3,4,3,0,0,25,0,0,0,0,0,0,0,6,99,175,99,83,95,28,11,584,8,21,6,8,12,3,0,59,6,24,11,11,7,0,0,64,20,47,16,12,18,3,0,120,121,217,120,95,111,27,9,702,241,203,108,52,63,11,0,680,0,4,0,5,3,0,0,11,356,430,225,150,181,39,14,1394
POA2325,75,152,102,54,67,5,3,464,16,3,3,3,0,0,0,27,0,3,3,4,4,0,0,17,123,228,155,99,123,22,12,767,21,28,22,8,10,0,0,83,22,47,9,16,9,0,3,113,43,70,30,24,18,0,4,192,164,294,184,125,142,28,20,966,375,294,133,87,72,10,3,976,3,8,3,0,0,0,0,11,548,597,327,213,209,41,21,1954
POA2326,16,25,24,17,15,5,0,103,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,24,52,39,21,27,11,0,178,3,16,7,6,7,0,0,39,4,5,4,0,0,0,0,13,6,18,10,6,7,0,0,50,33,71,56,24,40,11,0,231,67,75,37,27,17,6,0,231,0,0,0,0,0,0,0,7,105,147,94,50,59,11,3,464
POA2327,26,25,25,16,21,5,0,117,0,3,0,0,4,0,0,10,0,0,0,4,0,0,0,7,39,48,46,29,44,6,0,212,0,5,9,3,3,0,0,26,10,6,3,4,0,0,0,23,10,14,12,6,5,0,0,49,46,64,58,37,48,6,0,258,95,73,35,27,27,0,0,251,3,3,0,0,0,0,0,6,146,134,96,65,75,11,0,520
POA2328,10,13,10,10,7,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,11,20,19,22,0,0,76,0,0,0,3,0,0,0,4,3,4,0,0,0,0,0,7,3,4,0,3,0,0,0,11,13,19,19,20,23,0,0,88,10,14,6,10,4,0,0,39,0,0,0,0,0,0,0,3,19,28,22,25,25,0,0,131
POA2329,3,13,12,0,6,0,0,29,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,20,19,5,9,0,0,55,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,10,8,22,19,7,8,0,0,62,12,16,6,6,9,4,0,50,0,0,0,0,0,0,0,0,17,35,28,10,19,5,0,117
