POA_CODE_2016,P_Y8b_15_19_yrs,P_Y8b_20_24_yrs,P_Y8b_25_34_yrs,P_Y8b_35_44_yrs,P_Y8b_45_54_yrs,P_Y8b_55_64_yrs,P_Y8b_65_74_yrs,P_Y8b_75_84_yrs,P_Y8b_85ov,P_Y8b_Tot,P_DNGTS_15_19,P_DNGTS_20_24,P_DNGTS_25_34,P_DNGTS_35_44,P_DNGTS_45_54,P_DNGTS_55_64,P_DNGTS_65_74,P_DNGTS_75_84,P_DNGTS_85_ov,P_DNGTS_Tot,P_Hghst_yr_schl_ns_15_19_yrs,P_Hghst_yr_schl_ns_20_24_yrs,P_Hghst_yr_schl_ns_25_34_yrs,P_Hghst_yr_schl_ns_35_44_yrs,P_Hghst_yr_schl_ns_45_54_yrs,P_Hghst_yr_schl_ns_55_64_yrs,P_Hghst_yr_schl_ns_65_74_yrs,P_Hghst_yr_schl_ns_75_84_yrs,P_Hghst_yr_schl_ns_85_yrs_ovr,P_Hghst_yr_schl_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
POA2587,0,0,5,5,14,27,66,46,29,191,0,0,0,0,0,3,3,0,0,10,16,8,16,21,24,41,54,61,34,273,64,95,257,280,382,418,473,244,100,2317
POA2588,0,0,0,0,0,3,11,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,9,3,6,17,25,49,50,35,19,5,210
POA2590,4,4,10,17,22,78,114,127,76,452,0,0,4,3,3,8,0,0,0,20,21,23,45,58,63,77,109,111,52,551,166,305,604,720,846,1077,1019,680,277,5698
POA2594,6,5,20,40,37,105,134,149,107,602,0,5,8,8,11,13,13,7,3,57,62,46,95,82,151,135,173,114,63,914,339,614,1159,1342,1475,1433,1332,756,330,8773
POA2619,0,0,3,0,4,24,28,27,5,97,0,0,0,0,3,0,0,3,0,4,13,16,39,51,78,40,23,24,4,283,271,516,936,1468,1908,940,418,176,46,6695
POA2620,14,11,60,56,109,265,347,278,152,1300,6,0,9,18,13,23,31,51,19,163,170,273,690,563,528,467,348,220,99,3352,1032,2522,6163,5492,5836,4895,3002,1369,533,30844
POA2621,0,0,3,4,6,11,27,16,9,73,0,0,0,0,0,0,0,0,0,4,17,29,44,67,87,72,56,17,5,395,147,259,610,899,1065,800,479,144,37,4446
POA2622,3,0,0,0,4,31,36,15,12,111,0,0,0,0,0,3,0,3,0,7,25,9,43,58,83,87,103,50,20,466,92,114,306,439,586,708,599,234,82,3169
POA2623,0,0,0,8,7,4,5,0,0,21,0,0,0,0,0,0,3,0,0,3,3,4,12,6,6,12,0,0,3,48,14,30,89,92,97,81,44,19,3,470
POA2625,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,11,28,18,25,14,6,0,0,105,8,36,80,71,73,50,17,4,3,340
POA2626,0,0,0,0,0,3,4,0,3,11,0,0,0,0,0,0,0,0,0,0,3,3,10,4,10,8,6,0,0,49,15,18,47,68,84,86,47,15,5,379
POA2627,0,0,3,5,0,7,17,12,4,54,0,0,3,0,0,0,3,0,0,10,32,52,79,55,67,42,24,13,3,364,120,364,699,686,705,543,335,125,38,3613
POA2628,0,0,5,3,3,10,23,19,9,69,0,0,0,0,0,0,0,3,0,6,3,3,12,14,6,24,22,13,11,114,34,77,180,225,295,311,231,102,24,1486
POA2629,0,0,0,0,3,6,6,3,5,31,0,0,0,0,0,0,0,0,0,0,0,4,12,7,9,13,13,10,3,70,6,15,36,44,74,106,107,53,14,460
POA2630,3,4,6,16,27,71,97,88,53,371,0,0,0,0,6,7,6,9,3,28,31,41,116,134,173,128,135,144,82,982,257,425,884,980,1284,1217,1060,640,270,6996
POA2631,0,0,0,0,0,6,8,0,3,19,0,0,0,0,0,0,0,3,0,3,0,0,9,0,6,4,14,10,0,52,19,19,43,40,102,108,84,41,7,454
POA2632,0,0,0,0,10,26,46,20,21,133,0,0,0,0,3,0,4,3,0,16,11,0,8,14,30,27,24,13,11,142,51,70,172,191,256,282,253,102,74,1458
POA2633,0,0,0,0,0,6,10,5,5,23,0,0,0,0,0,0,3,0,0,0,0,0,3,3,5,5,8,5,4,41,9,16,36,25,43,86,59,29,17,327
POA2640,7,27,39,45,89,174,241,282,208,1112,3,3,9,23,20,17,27,28,13,139,131,198,338,320,326,356,338,377,266,2645,1024,2474,4540,4499,4725,4429,3359,1982,1005,28038
POA2641,17,15,35,48,82,117,189,178,113,789,0,3,21,33,34,15,22,18,4,146,61,99,165,141,159,192,176,176,58,1223,436,1018,1966,1727,1835,2011,1600,941,334,11871
POA2642,0,0,3,6,11,40,43,36,18,159,0,0,0,0,0,0,0,3,0,7,20,16,31,52,50,70,44,36,20,330,118,192,425,571,703,773,460,202,66,3521
POA2643,0,0,0,7,7,33,51,48,19,166,0,0,0,0,0,0,0,0,0,3,20,11,23,29,37,61,41,32,18,274,75,118,220,306,311,442,428,209,89,2200
POA2644,0,0,5,0,7,24,48,28,17,133,0,0,0,0,0,0,0,0,0,0,7,3,23,9,23,29,44,40,29,216,59,75,219,201,351,372,334,166,92,1861
POA2645,0,0,0,3,0,7,9,3,0,28,0,0,0,0,0,0,0,3,0,3,4,4,4,10,14,12,10,13,8,71,20,18,16,39,64,71,59,36,14,326
POA2646,0,0,9,15,13,51,129,105,55,380,0,0,0,0,0,0,9,3,7,18,31,25,38,54,87,90,121,115,82,639,178,317,564,622,893,1024,941,603,236,5372
POA2647,0,3,0,4,8,8,43,45,14,135,0,0,0,0,0,0,3,0,0,4,4,4,11,25,17,31,60,44,14,209,46,73,179,219,247,307,414,230,66,1782
POA2648,0,0,3,0,13,29,59,46,20,182,0,0,0,0,0,3,0,0,3,11,9,18,28,28,41,68,78,34,26,330,50,112,205,193,339,440,385,181,83,1990
POA2649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,3,5,4,0,0,24
POA2650,20,41,105,117,177,312,434,430,330,1975,3,9,35,43,26,25,33,13,12,199,203,267,454,417,479,513,483,422,209,3433,1703,4212,7762,6918,6943,6713,4782,2849,1325,43206
POA2651,3,0,3,5,9,12,17,14,0,66,0,0,0,0,0,0,0,0,0,0,12,5,21,13,21,16,15,6,0,115,133,232,417,316,238,182,108,42,11,1678
POA2652,0,0,3,12,18,57,69,49,22,233,0,0,0,0,0,3,0,0,0,11,26,20,49,54,84,65,56,35,17,400,135,253,466,511,717,669,494,205,70,3509
POA2653,0,3,4,3,16,25,39,40,19,157,0,0,0,0,0,0,0,3,0,3,6,14,76,74,60,63,34,23,18,370,62,117,274,311,341,395,324,165,72,2055
POA2655,0,0,3,3,6,12,14,17,17,72,0,0,0,0,0,0,0,3,0,3,14,0,8,9,16,20,24,23,11,127,38,45,126,141,173,209,149,98,40,1024
POA2656,0,0,0,0,5,12,21,18,15,69,0,0,0,0,0,0,0,0,0,3,6,4,11,8,15,17,16,13,7,106,45,50,99,121,156,190,168,111,55,995
POA2658,0,0,4,0,6,20,27,21,14,96,0,0,0,0,0,0,0,0,0,4,5,4,5,10,17,20,18,14,11,96,35,60,106,118,177,206,206,101,52,1073
POA2659,0,0,0,0,0,4,12,18,5,42,0,0,0,0,0,0,0,0,0,3,0,0,0,12,4,11,12,8,3,56,24,21,73,97,109,122,102,57,16,628
POA2660,0,0,0,3,6,18,23,12,4,65,0,0,0,0,0,0,0,0,0,3,9,20,12,9,12,22,24,20,17,136,45,85,139,154,204,226,210,95,39,1194
POA2661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,31,30,10,0,0,0,0,0,107,146,155,181,63,12,4,3,0,0,566
POA2663,3,0,6,9,25,48,49,42,32,219,0,0,0,3,0,4,0,3,3,19,32,132,323,319,182,149,92,52,17,1287,160,365,765,721,667,665,491,236,101,4182
POA2665,0,0,0,3,10,29,37,34,16,137,0,0,0,0,0,3,0,0,0,5,17,13,15,23,41,40,45,31,12,237,60,70,168,249,314,334,298,152,58,1704
POA2666,0,3,5,8,21,25,91,72,79,309,0,0,0,0,3,3,0,6,0,16,22,15,43,26,59,80,79,72,18,417,160,240,537,538,760,793,712,447,202,4387
POA2668,0,0,0,0,3,8,9,3,0,28,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,16,10,0,0,42,12,14,38,56,54,76,61,13,3,339
POA2669,0,0,0,5,7,21,23,21,17,97,0,0,0,0,0,0,3,0,0,0,14,5,16,14,24,29,24,23,6,147,41,71,115,193,241,258,175,130,34,1255
POA2671,0,3,5,5,15,44,45,42,33,194,0,0,0,0,3,3,0,0,0,8,28,20,54,54,69,87,59,76,67,513,113,194,461,452,467,568,427,316,175,3174
POA2672,0,0,4,3,4,21,25,37,17,118,0,0,0,0,3,4,3,0,0,11,11,13,28,28,21,21,34,23,3,186,55,85,191,177,154,193,162,102,46,1168
POA2675,0,0,3,7,7,15,28,20,20,100,0,4,0,0,0,3,0,3,0,14,12,17,26,33,25,15,9,20,17,167,59,97,224,197,209,208,106,84,50,1231
POA2678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,95,215,16,4,0,3,0,0,0,332
POA2680,7,23,55,66,112,237,360,376,214,1455,0,9,37,29,42,38,42,62,35,283,126,139,332,289,310,362,302,267,180,2304,731,1446,3336,2883,3056,2816,1886,1345,639,18139
POA2681,0,0,3,3,12,16,29,17,13,85,0,0,0,0,0,0,3,3,0,8,3,14,21,24,31,28,29,15,11,168,46,85,178,217,276,230,168,73,27,1302
POA2700,4,5,4,17,20,59,76,51,41,283,0,0,4,0,7,3,7,0,4,28,36,20,55,71,69,111,107,98,56,621,136,250,468,528,601,712,610,342,179,3831
POA2701,0,0,0,0,3,19,29,33,11,98,0,0,0,0,0,0,0,0,0,4,5,4,15,35,26,41,43,36,35,248,58,118,186,281,288,299,283,178,67,1769
POA2702,3,0,3,0,3,8,15,4,3,43,0,0,0,0,3,0,0,0,0,3,6,0,11,11,11,7,13,12,0,77,14,24,62,69,115,100,112,78,17,582
POA2703,0,0,0,0,0,16,13,18,4,48,0,0,0,0,0,0,0,0,0,4,0,4,6,9,13,13,10,7,3,72,13,28,63,74,83,94,70,45,16,505
POA2705,4,12,18,28,52,113,118,145,65,556,0,0,0,3,10,0,10,14,5,39,58,50,107,112,144,153,170,125,75,991,309,553,1129,1141,1379,1312,996,650,225,7702
POA2706,3,0,3,3,15,34,27,12,9,110,0,0,0,0,0,0,0,0,0,0,4,3,10,19,19,15,26,16,0,115,30,55,128,153,167,151,120,56,12,882
POA2707,0,0,0,3,6,9,15,16,4,53,0,0,0,0,0,0,0,0,0,3,8,9,18,10,21,18,5,9,0,111,38,70,150,150,201,166,104,78,29,986
POA2710,3,5,17,19,43,127,140,131,74,556,0,0,3,5,3,11,8,4,3,44,36,54,83,99,134,188,193,172,91,1049,246,517,961,1091,1297,1600,1222,780,317,8024
POA2711,0,0,5,8,20,42,70,54,19,223,0,0,0,0,0,4,5,3,0,10,20,23,62,36,66,55,68,52,22,395,95,179,366,332,512,500,381,244,64,2664
POA2712,0,0,4,0,3,15,24,14,15,78,0,0,0,0,0,0,0,0,0,3,7,8,14,17,24,30,40,22,22,178,26,59,112,125,172,209,210,124,60,1104
POA2713,0,0,10,5,9,31,53,32,36,170,0,0,0,0,0,4,3,0,0,10,22,19,29,21,36,57,52,40,23,307,95,120,253,288,308,451,373,222,106,2210
POA2714,0,0,4,4,6,32,69,58,24,194,0,0,0,0,3,0,0,3,0,7,14,10,18,18,24,36,63,43,32,256,48,82,217,248,266,445,562,275,102,2252
POA2715,4,3,3,9,8,29,37,35,11,137,0,0,0,0,0,0,3,0,3,9,4,7,10,13,25,28,25,19,11,136,31,76,132,159,210,246,153,102,35,1138
POA2716,0,0,0,3,4,18,21,21,6,73,0,0,0,0,0,0,0,0,0,0,3,0,15,27,14,27,21,18,4,139,32,38,116,120,139,201,131,75,30,874
POA2717,3,0,3,5,10,27,42,21,10,120,0,0,0,0,0,0,0,0,0,5,16,7,41,25,39,33,16,10,4,199,48,68,126,147,191,206,157,78,25,1035
POA2720,0,10,7,15,39,63,100,90,66,390,0,0,0,0,3,3,5,0,3,21,36,40,77,97,127,152,134,110,95,861,206,392,793,917,1075,1123,929,531,260,6234
POA2721,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,8,6,4,0,36,9,4,18,19,44,36,34,22,5,189
POA2722,0,0,0,6,6,34,51,43,34,170,0,0,0,0,0,0,3,8,0,11,17,13,25,31,36,50,55,37,21,283,113,157,306,351,405,457,387,213,89,2473
POA2725,0,0,0,0,0,5,8,4,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,10,3,6,31,3,7,20,40,52,61,67,25,11,295
POA2726,0,0,0,4,0,0,6,3,3,13,0,0,0,0,0,0,0,0,0,3,3,0,0,5,0,0,0,0,0,10,13,10,17,31,25,46,30,9,3,182
POA2727,0,0,0,0,0,3,0,8,3,10,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,5,6,0,0,31,10,20,39,33,48,46,28,21,4,250
POA2729,0,0,0,6,14,16,29,13,9,80,0,0,0,0,0,0,4,0,0,6,3,5,12,22,15,35,27,14,3,130,34,58,126,219,222,248,207,118,37,1269
POA2730,0,0,3,6,9,16,17,29,10,98,0,0,3,0,0,0,4,0,0,9,7,3,14,12,17,36,24,20,18,143,26,57,152,128,175,237,208,115,50,1153
POA2731,3,3,7,3,16,37,145,104,55,375,0,0,0,3,0,3,3,0,0,13,20,24,50,48,60,76,99,97,40,514,140,228,671,648,774,845,1044,553,171,5078
POA2732,0,0,0,3,3,11,29,40,23,121,0,0,0,0,0,0,0,0,0,3,3,10,11,10,22,35,26,51,26,186,26,66,115,133,236,329,271,194,101,1472
POA2733,0,0,0,0,0,3,8,5,5,29,0,0,0,0,0,0,0,0,0,5,3,0,3,12,6,13,8,13,3,63,9,14,52,58,62,103,69,44,21,430
POA2734,0,0,0,0,0,3,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,13,15,8,0,58,18,19,17,55,69,98,61,15,0,356
POA2735,0,0,0,0,4,8,16,3,0,30,0,0,0,0,0,0,0,0,0,0,5,3,7,4,6,17,3,3,0,50,8,17,45,40,71,89,47,14,3,343
POA2736,0,0,0,0,0,4,10,13,5,31,0,0,0,0,0,0,0,0,0,3,4,3,3,3,5,10,9,14,6,54,7,15,46,31,59,48,41,44,10,311
POA2737,0,0,0,3,8,15,8,14,3,49,0,0,0,0,0,0,0,0,0,3,9,7,18,22,15,23,16,9,0,112,23,64,92,112,93,128,53,27,9,602
POA2738,0,0,0,0,3,9,20,22,5,63,0,0,0,0,0,0,0,0,0,5,4,4,20,21,16,10,21,11,0,99,41,56,176,236,220,202,162,75,19,1200
POA2739,0,0,0,8,4,7,25,18,4,70,0,0,0,0,0,0,0,0,0,8,11,9,13,19,31,24,29,13,0,145,38,79,167,162,198,196,148,55,12,1064
POA2745,3,6,17,28,64,154,197,105,50,629,0,0,6,7,14,20,18,28,8,97,81,87,224,184,180,165,152,81,20,1174,1000,1920,4201,4435,4077,3064,1720,653,164,21221
POA2747,11,17,70,82,137,367,402,226,124,1425,3,4,23,24,27,37,53,33,10,215,134,165,421,362,299,308,289,190,81,2255,1295,3061,7451,6174,4747,4419,3002,1130,448,31732
POA2748,0,0,3,0,3,14,38,33,11,104,0,0,0,0,0,0,3,7,0,13,6,16,18,12,20,12,24,5,0,111,86,161,189,181,348,223,212,90,16,1502
POA2749,7,7,32,24,61,112,120,70,26,457,0,4,5,0,8,5,9,16,0,50,65,78,164,122,146,112,94,56,19,848,572,1275,2675,2298,2261,1878,934,385,99,12374
POA2750,10,22,43,68,137,310,408,358,271,1616,0,3,10,17,19,23,27,39,10,141,159,199,480,421,412,354,425,317,188,2951,1247,2805,6564,6282,5342,5148,4346,2103,955,34798
POA2752,0,3,3,5,16,40,50,29,13,161,0,0,0,0,0,3,0,0,0,10,16,13,28,31,39,47,35,21,7,246,186,337,573,677,729,630,339,146,31,3643
POA2753,8,3,10,28,63,153,202,141,104,709,0,0,4,4,0,4,8,23,9,49,68,89,173,135,168,139,157,146,95,1159,658,1221,2123,2102,2402,2034,1557,857,410,13363
POA2754,0,0,7,4,17,32,49,36,25,174,0,0,0,0,3,4,0,4,3,14,12,21,29,25,41,40,54,40,15,284,205,371,682,658,742,703,607,339,114,4431
POA2755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,34,18,9,12,3,0,0,0,77,24,83,54,37,29,5,0,0,0,229
POA2756,15,18,38,47,126,267,261,207,79,1059,0,4,10,12,8,16,26,11,12,101,136,130,274,256,377,266,234,144,61,1886,1224,2342,4698,4427,5035,3924,2451,1074,329,25489
POA2757,0,0,0,0,3,6,13,3,3,33,0,0,0,0,0,0,3,0,0,3,7,3,4,0,7,11,3,5,0,42,25,57,71,90,133,112,118,37,10,658
POA2758,3,3,3,3,23,37,52,39,32,187,0,3,0,0,3,0,3,3,0,10,52,22,48,80,115,105,107,39,18,587,298,486,721,1100,1486,1281,893,317,120,6706
POA2759,7,3,31,43,88,217,214,106,41,748,0,7,21,15,22,19,19,26,7,135,76,95,182,181,198,224,125,51,21,1153,880,2071,3846,3456,3678,3723,1632,447,132,19868
POA2760,10,16,66,89,160,344,395,267,118,1466,0,6,26,48,35,48,45,48,13,265,150,184,471,393,342,352,310,227,130,2549,1027,2558,5853,4705,3791,3315,2344,1256,429,25281
POA2761,6,13,33,76,125,221,188,132,76,871,0,3,17,28,34,52,43,38,15,227,110,108,197,255,242,177,103,51,38,1282,1162,2337,4503,4566,4374,3071,1349,528,255,22151
POA2762,0,0,8,5,10,43,46,29,16,161,0,0,4,9,3,8,3,6,0,29,12,20,43,48,30,26,22,11,3,210,158,311,926,827,580,417,244,103,30,3607
POA2763,3,7,20,33,72,166,169,120,69,659,3,13,11,23,25,44,25,32,13,195,58,69,196,189,150,167,121,58,39,1047,918,2037,4811,5131,3974,3106,1763,553,215,22509
POA2765,3,10,18,22,81,160,235,138,57,715,0,0,3,5,3,16,19,23,14,84,97,207,507,427,283,187,162,107,32,2007,544,1117,2333,2316,2167,1829,1457,611,188,12572
POA2766,0,3,18,28,65,131,179,133,148,714,3,0,14,20,21,31,35,32,20,184,34,55,131,128,89,127,104,57,25,739,477,1132,2282,2186,1893,1736,1102,515,382,11702
POA2767,3,15,29,52,116,205,229,136,54,834,0,4,14,39,38,33,52,36,12,221,68,76,181,148,158,188,151,54,22,1045,732,1672,3464,3208,2914,2695,1504,529,183,16907
POA2768,3,3,10,17,44,99,130,103,29,443,0,0,10,5,32,44,32,27,3,162,63,172,462,436,250,161,98,31,5,1683,904,1845,3762,5349,4134,2618,1482,555,118,20763
POA2769,0,0,9,9,25,36,47,29,9,165,0,0,4,10,9,13,3,4,7,52,20,16,94,88,52,47,30,13,3,353,226,507,2073,2644,1185,738,394,120,35,7925
POA2770,43,68,197,247,465,766,923,425,107,3239,4,15,75,110,112,142,140,101,36,747,374,383,722,635,727,614,708,388,81,4623,2421,4603,8665,7515,7499,6007,4591,1902,422,43628
POA2773,0,0,0,0,3,10,13,24,10,61,0,0,3,0,4,3,0,0,0,7,11,11,14,40,42,36,35,22,10,236,170,328,469,820,898,873,642,300,94,4581
POA2774,3,0,8,5,15,26,51,26,23,160,0,0,4,0,0,3,0,0,3,12,17,32,46,58,47,66,75,57,16,413,339,672,1394,1760,1742,1776,1372,535,148,9750
POA2775,0,0,3,0,7,9,13,11,3,48,0,0,0,0,0,3,0,3,0,7,21,11,16,31,73,51,71,20,3,289,47,50,96,173,282,271,281,86,15,1290
POA2776,0,0,3,3,0,4,23,13,7,50,0,0,0,0,0,0,0,3,0,7,6,9,17,12,17,24,15,18,5,120,99,211,422,523,579,593,381,161,50,3014
POA2777,4,4,8,8,15,46,72,89,77,316,0,0,0,7,5,0,0,6,4,30,44,29,47,61,106,82,123,111,102,696,481,859,1566,2247,2457,2489,1899,931,583,13506
POA2778,0,0,0,6,5,10,4,9,3,36,0,0,0,0,0,0,0,0,0,0,11,0,7,15,20,18,12,15,0,95,81,109,188,294,427,438,240,100,30,1903
POA2779,0,0,5,3,12,22,16,22,6,86,0,0,0,0,0,0,0,0,0,0,11,6,21,25,22,30,31,14,11,162,107,249,489,726,672,665,499,206,60,3667
POA2780,0,4,4,13,30,66,77,61,46,302,0,0,3,3,4,5,10,8,0,42,34,36,95,123,152,248,237,155,62,1141,346,649,1174,1554,1870,2292,1907,836,325,10952
POA2782,3,0,3,3,16,24,28,24,8,110,0,0,3,3,3,0,5,0,4,17,7,9,26,36,41,62,84,72,46,383,115,192,461,637,820,998,991,483,176,4869
POA2783,0,3,3,3,5,12,9,21,15,64,0,0,0,0,0,0,0,0,0,10,7,7,7,18,13,27,19,18,4,135,63,131,243,301,413,461,266,123,44,2052
POA2784,0,0,0,3,0,0,3,0,3,16,0,0,0,0,0,0,0,0,0,0,4,3,3,8,6,13,14,3,0,55,35,51,103,165,214,178,149,39,12,949
POA2785,0,0,0,3,4,25,22,22,12,89,0,0,0,0,0,0,4,0,0,17,7,3,23,40,62,54,78,21,11,299,68,140,344,500,697,819,760,323,82,3737
POA2786,0,0,3,0,0,4,0,4,0,14,0,0,0,0,0,0,0,0,0,0,12,3,26,22,40,28,19,12,12,166,46,42,129,147,200,202,180,83,30,1058
POA2787,0,3,3,5,19,39,72,43,34,208,0,0,0,0,0,3,3,3,0,13,29,92,74,60,84,58,99,52,18,567,138,276,431,452,598,628,655,261,104,3541
POA2790,10,6,20,28,64,163,215,179,100,780,0,0,3,3,0,5,12,10,3,37,79,132,329,269,270,253,309,202,85,1929,442,870,1756,1737,2134,2233,2031,1096,421,12716
POA2791,0,0,0,0,0,0,6,4,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,7,3,31,7,11,26,28,49,64,43,55,13,291
POA2792,0,0,0,0,0,4,3,3,0,11,0,0,0,0,0,0,0,0,0,0,3,3,4,9,5,9,9,8,0,40,13,9,19,56,57,66,50,30,11,311
POA2793,0,0,3,3,8,17,28,5,3,67,0,0,0,0,0,0,4,0,0,5,4,7,6,10,9,18,23,17,3,97,22,50,64,77,140,192,195,70,5,818
POA2794,4,7,14,24,56,131,185,163,105,686,0,0,3,0,7,6,5,0,3,32,68,52,88,104,135,153,149,134,59,945,310,565,927,1070,1357,1447,1311,859,409,8260
POA2795,10,19,45,58,117,254,357,304,177,1334,0,0,11,12,14,27,27,13,3,101,270,461,638,528,514,484,474,336,206,3916,1406,3201,5265,5028,5462,5148,4033,2063,905,32510
POA2797,0,0,0,0,0,3,11,3,0,20,0,0,0,0,0,0,0,0,0,0,0,4,6,3,5,12,0,4,0,23,6,27,43,41,56,66,58,25,10,335
POA2798,0,0,0,0,7,11,14,18,0,52,0,0,0,0,0,0,0,0,0,0,6,9,17,19,30,25,19,9,3,134,33,58,188,280,307,290,207,89,17,1480
POA2799,4,0,7,8,20,33,48,53,39,220,0,0,0,0,0,0,0,0,0,7,22,18,34,37,68,41,68,41,24,344,132,221,428,460,587,543,404,242,117,3135
POA2800,20,28,69,90,158,371,423,356,238,1760,0,0,15,24,21,34,28,13,12,152,180,198,433,399,482,405,440,395,151,3085,1320,2501,5803,5675,5715,5246,4110,2355,971,33687
POA2803,0,0,0,0,0,3,3,7,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,9,4,4,0,37,3,12,11,21,53,65,50,18,0,239
POA2804,0,4,3,8,14,35,52,38,25,175,0,0,0,0,0,0,7,3,0,14,13,10,21,30,21,33,28,24,16,182,54,99,217,275,396,370,349,201,81,2041
POA2805,0,0,0,0,0,9,14,12,4,39,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,4,0,12,0,28,10,3,27,39,54,69,65,30,4,307
POA2806,0,0,0,3,4,4,18,19,8,61,0,0,0,0,0,0,0,0,0,3,3,0,3,4,11,10,9,11,0,56,15,35,68,74,112,128,117,70,23,648
POA2807,0,0,0,0,3,7,17,5,0,36,0,0,0,0,0,0,0,4,0,4,3,0,0,8,3,18,17,13,0,56,11,12,19,44,64,80,66,40,10,348
POA2808,0,0,0,0,3,3,6,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,9,0,0,22,0,3,4,19,33,41,49,8,3,165
POA2809,0,0,0,0,3,3,3,6,0,13,0,0,0,0,0,0,0,0,0,0,3,0,3,6,9,7,10,7,0,44,3,5,14,19,34,51,38,22,3,190
POA2810,0,0,3,9,8,24,71,46,25,191,0,0,0,0,0,0,0,0,0,5,14,13,14,26,45,46,55,57,14,286,76,103,236,338,385,483,515,273,132,2537
POA2817,3,0,0,4,3,3,9,6,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,16,11,15,38,23,40,59,42,19,3,235
POA2818,0,0,9,0,10,15,6,8,0,39,0,0,0,0,0,0,0,0,0,0,3,0,10,9,8,19,23,3,0,79,13,42,85,90,124,130,96,40,6,634
POA2820,3,3,23,16,49,75,105,75,41,385,0,0,0,0,3,3,4,3,0,14,64,161,364,223,180,158,166,103,56,1478,228,465,890,749,917,976,882,500,207,5815
POA2821,0,0,8,4,18,55,67,50,28,238,0,0,0,0,0,3,9,0,0,11,23,22,44,36,60,106,71,48,20,435,134,237,500,495,566,683,538,310,119,3580
POA2822,0,0,0,3,3,6,6,7,0,24,0,0,0,0,0,0,0,0,0,0,0,4,3,0,11,11,3,12,0,41,11,26,34,30,67,82,58,31,8,339
POA2823,0,0,0,3,3,13,28,14,7,77,0,0,0,0,0,0,8,0,0,6,6,12,12,23,23,20,23,22,10,154,27,72,134,153,189,169,198,91,47,1093
POA2824,0,0,4,3,11,22,35,20,10,100,0,0,5,0,3,0,5,3,3,14,11,10,20,24,39,37,48,40,14,247,54,109,234,226,278,298,279,152,52,1682
POA2825,4,0,3,5,5,16,35,32,9,107,0,0,0,0,0,0,0,3,0,4,14,16,34,29,40,25,33,37,14,242,78,147,273,263,328,238,254,169,60,1815
POA2826,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,8,3,4,23,16,31,34,19,14,3,149
POA2827,3,5,7,19,19,49,76,68,36,279,0,0,0,0,0,3,3,3,0,9,21,13,33,40,48,53,64,61,25,353,91,186,360,373,479,515,443,321,126,2897
POA2828,0,0,0,5,3,11,7,14,6,52,0,0,0,0,0,0,3,0,0,8,5,8,9,19,15,18,21,17,10,116,12,48,75,83,129,116,88,59,26,628
POA2829,3,15,0,5,19,30,76,43,22,218,0,0,0,0,4,0,8,3,0,17,37,14,73,53,76,75,88,53,11,479,103,170,356,298,436,425,355,178,83,2399
POA2830,19,22,41,65,127,324,363,348,203,1507,0,0,3,8,14,27,22,27,7,121,163,207,469,377,409,454,400,337,181,2999,1180,2553,5558,4858,5093,4824,3408,2062,854,30387
POA2831,3,0,0,9,13,23,26,11,5,87,0,0,0,0,0,3,3,0,0,7,5,8,19,31,34,37,27,9,4,183,49,83,227,227,314,273,188,78,17,1443
POA2832,0,0,10,9,27,39,31,23,7,153,0,0,0,0,3,3,4,4,0,22,16,24,61,52,48,66,40,16,4,329,76,152,365,288,325,372,218,84,21,1903
POA2833,0,0,3,7,7,18,22,6,5,77,0,0,0,0,0,3,0,0,0,6,3,0,11,11,7,12,8,3,0,47,20,24,89,82,63,96,71,27,10,490
