POA_CODE_2016,FOL_Korean_NS,FOL_Korean_Tot,FOL_Macedonian_SEO,FOL_Macedonian_SOLSE_VWorW,FOL_Macedonian_SOLSE_NWorNAA,FOL_Macedonian_SOLSE_Tot,FOL_Macedonian_NS,FOL_Macedonian_Tot,FOL_Maltese_SEO,FOL_Maltese_SOLSE_VWorW,FOL_Maltese_SOLSE_NWorNAA,FOL_Maltese_SOLSE_Tot,FOL_Maltese_NS,FOL_Maltese_Tot,FOL_Persian_ED_SEO,FOL_Persian_ED_SOLSE_VWorW,FOL_Persian_ED_SOLSE_NWorNAA,FOL_Persian_ED_SOLSE_Tot,FOL_Persian_ED_NS,FOL_Persian_ED_Tot,FOL_Polish_SEO,FOL_Polish_SOLSE_VWorW,FOL_Polish_SOLSE_NWorNAA,FOL_Polish_SOLSE_Tot,FOL_Polish_NS,FOL_Polish_Tot,FOL_Russian_SEO,FOL_Russian_SOLSE_VWorW,FOL_Russian_SOLSE_NWorNAA,FOL_Russian_SOLSE_Tot,FOL_Russian_NS,FOL_Russian_Tot,FOL_Samoan_SEO,FOL_Samoan_SOLSE_VWorW,FOL_Samoan_SOLSE_NWorNAA,FOL_Samoan_SOLSE_Tot,FOL_Samoan_NS,FOL_Samoan_Tot,FOL_Serbian_SEO,FOL_Serbian_SOLSE_VWorW,FOL_Serbian_SOLSE_NWorNAA,FOL_Serbian_SOLSE_Tot,FOL_Serbian_NS,FOL_Serbian_Tot,FOL_SAL_Filipino_SEO,FOL_SAL_Filipino_SOLSE_VWorW,FOL_SAL_Filipin_SOLSE_NWorNAA,FOL_SAL_Filipino_SOLSE_Tot,FOL_SAL_Filipino_NS,FOL_SAL_Filipino_Tot,FOL_SAL_Indonesian_SEO,FOL_SAL_Indonesia_SOLSE_VWorW,FOL_SAL_Indones_SOLSE_NWorNAA,FOL_SAL_Indonesian_SOLSE_Tot,FOL_SAL_Indonesian_NS,FOL_SAL_Indonesian_Tot,FOL_SAL_Tagalog_SEO,FOL_SAL_Tagalog_SOLSE_VWorW,FOL_SAL_Tagalog_SOLSE_NWorNAA,FOL_SAL_Tagalog_SOLSE_Tot,FOL_SAL_Tagalog_NS,FOL_SAL_Tagalog_Tot,FOL_SAL_Oth_SEO,FOL_SAL_Oth_SOLSE_VWorW,FOL_SAL_Oth_SOLSE_NWorNAA,FOL_SAL_Oth_SOLSE_Tot,FOL_SAL_Oth_NS,FOL_SAL_Oth_Tot,FOL_SAL_Tot_SEO,FOL_SAL_Tot_SOLSE_VWorW,FOL_SAL_Tot_SOLSE_NWorNAA,FOL_SAL_Tot_SOLSE_Tot,FOL_SAL_Tot_NS,FOL_SAL_Tot_Tot,FOL_Spanish_SEO,FOL_Spanish_SOLSE_VWorW,FOL_Spanish_SOLSE_NWorNAA,FOL_Spanish_SOLSE_Tot,FOL_Spanish_NS,FOL_Spanish_Tot,FOL_Tamil_SEO,FOL_Tamil_SOLSE_VWorW,FOL_Tamil_SOLSE_NWorNAA,FOL_Tamil_SOLSE_Tot,FOL_Tamil_NS,FOL_Tamil_Tot,FOL_Thai_SEO,FOL_Thai_SOLSE_VWorW,FOL_Thai_SOLSE_NWorNAA,FOL_Thai_SOLSE_Tot,FOL_Thai_NS,FOL_Thai_Tot,FOL_Turkish_SEO,FOL_Turkish_SOLSE_VWorW,FOL_Turkish_SOLSE_NWorNAA,FOL_Turkish_SOLSE_Tot,FOL_Turkish_NS,FOL_Turkish_Tot,FOL_Vietnamese_SEO,FOL_Vietnamese_SOLSE_VWorW,FOL_Vietnamese_SOLSE_NWorNAA,FOL_Vietnamese_SOLSE_Tot,FOL_Vietnamese_NS,FOL_Vietnamese_Tot,FOL_Oth_SEO,FOL_Oth_SOLSE_VWorW,FOL_Oth_SOLSE_NWorNAA,FOL_Oth_SOLSE_Tot,FOL_Oth_NS,FOL_Oth_Tot,FOL_Tot_SEO,FOL_Tot_SOLSE_VWorW,FOL_Tot_SOLSE_NWorNAA,FOL_Tot_SOLSE_Tot,FOL_Tot_NS,FOL_Tot_Tot,F_LSatH_NS_SEO,F_LSatH_NS_SOLSE_VWorW,F_LSatH_NS_SOLSE_NWorNAA,F_LSatH_NS_SOLSE_Tot,F_LSatH_NS_NS,F_LSatH_NS_Tot,F_Tot_SEO,F_Tot_SOLSE_VWorW,F_Tot_SOLSE_NWorNAA,F_Tot_SOLSE_Tot,F_Tot_NS,F_Tot_Tot,PSEO_SEO,PSEO_SOLSE_VWorW,PSEO_SOLSE_NWorNAA,PSEO_SOLSE_Tot,PSEO_NS,PSEO_Tot,POL_Afrikaans_SEO,POL_Afrikaans_SOLSE_VWorW,POL_Afrikaans_SOLSE_NWorNAA,POL_Afrikaans_SOLSE_Tot,POL_Afrikaans_NS,POL_Afrikaans_Tot,POL_Arabic_SEO,POL_Arabic_SOLSE_VWorW,POL_Arabic_SOLSE_NWorNAA,POL_Arabic_SOLSE_Tot,POL_Arabic_NS,POL_Arabic_Tot,POL_AIndLng_SEO,POL_AIndLng_SOLSE_VWorW,POL_AIndLng_SOLSE_NWorNAA,POL_AIndLng_SOLSE_Tot,POL_AIndLng_NS,POL_AIndLng_Tot,POL_CL_Cantones_SEO,POL_CL_Cantones_SOLSE_VWorW,POL_CL_Cantones_SOLSE_NWorNAA,POL_CL_Cantones_SOLSE_Tot,POL_CL_Cantones_NS,POL_CL_Cantones_Tot,POL_CL_Mandarin_SEO,POL_CL_Mandarin_SOLSE_VWorW,POL_CL_Mandarin_SOLSE_NWorNAA,POL_CL_Mandarin_SOLSE_Tot,POL_CL_Mandarin_NS,POL_CL_Mandarin_Tot,POL_CL_Oth_SEO,POL_CL_Oth_SOLSE_VWorW,POL_CL_Oth_SOLSE_NWorNAA,POL_CL_Oth_SOLSE_Tot,POL_CL_Oth_NS,POL_CL_Oth_Tot,POL_CL_Tot_SEO,POL_CL_Tot_SOLSE_VWorW,POL_CL_Tot_SOLSE_NWorNAA,POL_CL_Tot_SOLSE_Tot,POL_CL_Tot_NS,POL_CL_Tot_Tot,POL_Croatian_SEO,POL_Croatian_SOLSE_VWorW,POL_Croatian_SOLSE_NWorNAA,POL_Croatian_SOLSE_Tot,POL_Croatian_NS,POL_Croatian_Tot,POL_Dutch_SEO,POL_Dutch_SOLSE_VWorW,POL_Dutch_SOLSE_NWorNAA,POL_Dutch_SOLSE_Tot,POL_Dutch_NS,POL_Dutch_Tot,POL_French_SEO,POL_French_SOLSE_VWorW,POL_French_SOLSE_NWorNAA,POL_French_SOLSE_Tot,POL_French_NS,POL_French_Tot,POL_German_SEO,POL_German_SOLSE_VWorW,POL_German_SOLSE_NWorNAA,POL_German_SOLSE_Tot,POL_German_NS,POL_German_Tot
POA2033,0,47,..,3,0,3,0,3,..,4,0,4,0,4,..,31,0,28,0,28,..,20,0,25,0,25,..,56,5,56,0,56,..,0,0,0,0,0,..,12,0,12,0,12,..,28,0,28,0,28,..,156,11,167,0,166,..,35,0,35,0,35,..,49,0,49,0,49,..,268,10,285,0,286,..,113,15,129,0,126,..,9,0,9,0,9,..,49,4,56,0,56,..,13,0,14,0,14,..,60,7,68,0,68,..,142,25,168,0,169,..,2154,319,2473,14,2489,..,12,0,12,423,438,2878,2168,317,2488,441,5803,5855,..,..,..,..,5855,..,11,0,11,0,11,..,126,13,140,0,136,..,0,0,0,0,0,..,373,75,445,3,447,..,1138,202,1339,10,1347,..,117,47,171,0,172,..,1634,325,1956,18,1970,..,18,0,18,0,18,..,11,0,11,0,11,..,74,3,78,0,84,..,47,0,47,0,47
POA2034,0,16,..,3,0,3,0,3,..,3,0,3,0,3,..,13,0,11,0,11,..,42,13,51,0,53,..,146,37,185,0,181,..,0,0,0,0,0,..,20,4,26,0,24,..,15,0,15,0,18,..,40,0,41,0,41,..,17,0,20,0,20,..,11,0,11,0,11,..,79,3,80,0,82,..,146,17,157,0,160,..,3,0,3,0,8,..,17,3,18,0,18,..,20,6,21,0,21,..,23,4,28,0,28,..,323,35,357,14,370,..,1864,204,2074,35,2107,..,20,3,22,924,944,7912,1883,207,2094,961,10965,14968,..,..,..,..,14968,..,28,0,28,0,28,..,125,6,131,4,135,..,0,0,0,0,0,..,145,31,176,0,176,..,167,44,210,0,214,..,21,4,22,0,22,..,334,81,416,0,416,..,41,7,43,0,43,..,57,0,59,0,59,..,382,16,396,3,403,..,202,4,209,5,207
POA2035,0,79,..,8,0,8,0,8,..,30,4,33,0,33,..,44,3,42,3,48,..,86,10,92,0,92,..,267,64,333,0,333,..,3,0,0,0,0,..,43,9,50,0,51,..,30,0,26,0,26,..,438,54,492,3,495,..,66,0,73,0,69,..,17,0,16,0,16,..,549,61,614,0,613,..,318,47,366,3,368,..,15,0,15,0,15,..,87,18,102,0,102,..,31,3,34,0,34,..,70,11,84,0,84,..,671,110,780,7,787,..,5849,1129,6975,61,7033,..,37,7,49,950,997,9724,5883,1140,7023,1014,17753,19310,..,..,..,..,19310,..,20,0,20,0,23,..,379,94,472,3,477,..,3,0,3,0,3,..,1159,285,1447,7,1453,..,1811,440,2257,5,2258,..,142,36,179,0,185,..,3119,767,3885,11,3895,..,115,12,131,0,131,..,41,0,41,0,41,..,536,41,580,3,579,..,204,5,215,3,214
POA2036,0,63,..,10,0,10,0,10,..,52,7,56,0,63,..,35,6,42,0,42,..,73,9,77,0,82,..,146,42,184,0,183,..,15,0,15,0,15,..,52,8,60,0,63,..,64,4,67,0,72,..,191,24,213,0,217,..,92,8,100,0,100,..,21,3,22,0,22,..,365,39,408,3,411,..,273,60,328,3,335,..,10,0,10,0,10,..,55,17,73,0,73,..,67,20,86,0,86,..,56,17,78,0,78,..,586,102,686,8,694,..,3998,797,4789,50,4842,..,47,7,52,1109,1158,8688,4043,799,4838,1161,14691,17433,..,..,..,..,17433,..,29,0,32,0,32,..,285,45,330,6,336,..,27,0,27,3,28,..,626,213,841,4,841,..,792,249,1039,12,1053,..,111,34,139,0,139,..,1525,496,2020,13,2040,..,89,12,98,0,98,..,37,0,43,0,40,..,334,13,350,0,350,..,91,0,96,0,96
POA2037,0,43,..,6,0,6,0,6,..,0,0,0,0,0,..,13,0,14,0,14,..,33,0,31,0,31,..,45,6,47,0,47,..,10,0,10,0,10,..,13,0,9,0,9,..,20,0,20,0,20,..,32,3,40,0,40,..,26,0,26,0,26,..,5,0,5,0,5,..,91,3,90,0,90,..,132,18,151,0,152,..,6,0,6,0,6,..,83,23,110,0,110,..,23,9,25,4,28,..,100,87,188,0,188,..,218,27,249,3,247,..,1959,362,2324,13,2337,..,17,7,26,818,839,5341,1973,372,2344,836,8517,10377,..,..,..,..,10377,..,7,0,7,0,7,..,102,16,115,0,115,..,6,0,5,0,5,..,224,65,286,0,289,..,809,156,962,5,965,..,62,12,76,0,76,..,1099,224,1324,3,1331,..,19,0,19,0,19,..,38,0,39,0,37,..,142,4,149,3,149,..,109,5,116,0,118
POA2038,0,7,..,3,0,4,0,4,..,6,0,6,0,6,..,7,0,10,0,10,..,14,0,14,0,14,..,9,0,9,0,9,..,0,0,0,0,0,..,12,0,12,0,12,..,12,0,12,0,12,..,27,0,28,0,28,..,4,0,4,0,4,..,0,0,0,0,0,..,46,0,48,0,48,..,45,10,52,5,58,..,0,0,0,0,0,..,25,5,33,0,33,..,9,3,10,0,10,..,16,4,20,0,20,..,64,10,76,3,75,..,690,83,768,14,781,..,8,0,10,341,345,3792,692,78,773,348,4911,7314,..,..,..,..,7314,..,12,0,12,0,12,..,40,3,39,0,39,..,0,0,0,0,0,..,91,11,105,0,105,..,124,20,149,0,149,..,9,6,13,0,13,..,225,37,264,0,264,..,12,0,12,0,12,..,18,0,18,0,18,..,81,3,79,0,82,..,49,3,51,0,52
POA2039,0,26,..,0,0,0,0,0,..,4,0,4,0,4,..,7,0,7,0,7,..,10,0,10,0,10,..,11,0,11,0,14,..,0,0,0,0,0,..,3,0,4,0,4,..,8,0,8,0,8,..,9,0,9,0,9,..,3,0,3,0,3,..,3,0,3,0,3,..,27,0,27,0,27,..,44,4,53,0,53,..,3,0,3,0,3,..,15,12,23,0,23,..,14,3,18,0,18,..,16,0,20,0,20,..,83,3,86,0,85,..,586,67,651,6,659,..,11,0,12,349,363,3536,597,68,667,354,4553,6802,..,..,..,..,6802,..,28,0,26,0,26,..,22,0,22,0,22,..,0,0,0,0,0,..,65,9,74,3,75,..,91,14,103,0,103,..,7,0,7,0,7,..,161,23,180,3,186,..,15,0,15,0,19,..,42,4,42,0,42,..,76,0,76,0,76,..,42,3,49,0,49
POA2040,0,38,..,19,3,26,0,26,..,29,3,33,0,32,..,18,0,18,0,18,..,12,3,14,0,14,..,24,3,27,0,27,..,0,0,0,0,0,..,38,6,50,0,49,..,23,0,26,0,26,..,31,0,34,0,34,..,27,0,27,0,27,..,4,0,4,0,4,..,93,3,91,0,91,..,168,16,183,0,180,..,8,0,8,0,8,..,54,14,66,0,66,..,38,3,39,0,39,..,58,24,82,0,86,..,209,35,250,9,259,..,1936,358,2292,25,2319,..,37,8,43,733,776,8516,1970,361,2335,761,11612,16529,..,..,..,..,16529,..,6,0,11,0,11,..,95,4,100,0,101,..,4,0,9,0,9,..,163,42,202,0,202,..,198,37,236,0,234,..,15,3,19,0,19,..,379,85,462,0,461,..,58,5,69,0,69,..,27,0,27,0,27,..,128,3,131,3,129,..,121,3,124,0,122
POA2041,0,15,..,12,0,12,0,12,..,0,0,4,0,4,..,6,0,6,0,6,..,15,0,15,0,15,..,15,0,23,0,23,..,0,0,0,0,0,..,12,0,12,0,12,..,6,0,6,0,6,..,3,0,4,0,4,..,14,0,14,0,14,..,6,0,6,0,6,..,26,0,28,0,28,..,58,4,64,0,64,..,13,0,13,0,13,..,20,9,32,0,32,..,9,3,11,0,11,..,23,6,35,0,35,..,100,13,112,3,116,..,852,107,952,9,963,..,12,4,19,643,664,6544,861,111,975,650,8170,12585,..,..,..,..,12585,..,7,0,7,0,7,..,73,4,76,0,74,..,0,0,0,0,0,..,81,11,84,3,89,..,121,19,143,3,146,..,11,3,17,0,17,..,211,27,247,9,252,..,15,0,15,0,15,..,54,0,57,0,60,..,131,3,136,0,136,..,120,3,123,0,123
POA2042,0,42,..,21,4,25,0,25,..,3,3,6,0,6,..,15,0,15,0,15,..,23,0,23,0,23,..,34,0,41,0,41,..,3,0,3,0,3,..,18,3,25,0,25,..,13,0,13,0,13,..,30,3,37,0,37,..,18,0,18,0,18,..,17,0,17,0,17,..,82,3,84,0,84,..,124,10,137,0,137,..,12,0,12,0,12,..,60,33,96,0,96,..,13,6,21,0,21,..,64,25,90,0,90,..,220,37,261,3,261,..,1628,297,1918,11,1934,..,19,0,22,846,870,6754,1645,293,1939,861,9557,13705,..,..,..,..,13705,..,5,0,5,0,5,..,65,12,72,0,72,..,3,0,3,0,3,..,205,41,245,3,245,..,408,48,449,0,455,..,39,14,59,0,59,..,650,102,756,5,761,..,21,13,32,0,32,..,39,0,43,0,43,..,166,9,181,0,176,..,98,3,98,0,98
POA2043,0,10,..,14,4,17,0,17,..,0,0,0,0,0,..,7,0,7,0,7,..,16,0,16,0,16,..,23,0,27,0,27,..,0,0,0,0,0,..,5,0,5,0,8,..,3,0,3,0,3,..,13,0,13,0,13,..,9,0,9,0,9,..,3,0,3,0,3,..,26,0,26,0,26,..,55,0,62,0,62,..,3,0,3,0,3,..,20,5,29,0,29,..,8,0,4,0,4,..,33,11,46,0,46,..,63,15,72,0,74,..,596,90,682,3,688,..,8,0,6,311,319,2886,604,89,694,316,3894,5955,..,..,..,..,5955,..,13,0,13,0,13,..,26,4,26,0,26,..,3,0,3,0,3,..,88,25,110,0,110,..,174,27,207,0,202,..,10,3,18,0,18,..,280,52,328,0,331,..,7,0,5,0,9,..,15,0,15,0,15,..,76,6,79,0,78,..,66,3,67,0,70
POA2044,0,11,..,80,35,112,0,114,..,9,0,9,0,13,..,0,0,0,0,0,..,3,0,3,0,3,..,5,0,5,0,5,..,4,0,4,0,4,..,6,0,6,0,6,..,16,0,17,0,15,..,38,6,42,0,42,..,28,0,32,0,32,..,0,0,0,0,0,..,86,4,89,0,90,..,43,4,47,0,47,..,3,0,3,0,3,..,44,28,72,0,71,..,6,0,8,0,8,..,86,57,148,0,148,..,94,32,124,0,124,..,880,296,1178,9,1192,..,9,0,9,225,236,2483,892,296,1188,239,3912,5014,..,..,..,..,5014,..,6,0,6,0,6,..,58,15,72,0,72,..,0,0,0,0,0,..,163,86,249,6,255,..,99,25,128,0,128,..,14,6,22,0,23,..,278,116,397,8,405,..,25,4,27,0,24,..,12,0,12,0,12,..,49,4,55,0,55,..,33,3,35,3,37
POA2045,0,4,..,4,0,4,0,4,..,7,0,7,0,7,..,3,0,3,0,3,..,8,0,10,0,10,..,0,0,0,0,0,..,0,0,3,0,3,..,4,0,4,0,4,..,3,0,3,0,3,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,8,0,8,0,8,..,33,4,42,0,42,..,0,0,0,0,0,..,8,0,14,0,14,..,0,0,0,0,0,..,9,0,9,0,9,..,49,4,58,0,58,..,870,228,1102,9,1110,..,4,0,4,114,114,2031,876,228,1106,120,3257,4167,..,..,..,..,4167,..,0,0,0,0,0,..,21,0,21,0,21,..,0,0,0,0,0,..,54,3,57,0,58,..,69,22,94,0,94,..,13,0,13,0,13,..,130,31,156,0,158,..,16,0,16,0,22,..,5,0,5,0,6,..,29,0,34,0,37,..,5,0,5,0,5
POA2046,0,113,..,13,0,16,0,16,..,21,3,20,0,20,..,24,5,33,0,33,..,44,10,51,0,51,..,44,4,49,0,49,..,0,0,0,0,0,..,49,0,49,0,49,..,17,0,17,0,17,..,34,7,37,0,37,..,43,0,43,0,43,..,7,0,7,0,7,..,104,7,105,0,105,..,186,21,213,3,213,..,17,0,12,0,12,..,41,12,52,0,54,..,63,10,67,0,67,..,67,6,77,0,77,..,227,39,271,9,280,..,3634,770,4398,38,4435,..,39,15,51,769,822,8899,3672,783,4454,807,14158,17128,..,..,..,..,17128,..,23,0,23,0,23,..,232,13,244,4,251,..,0,0,0,0,0,..,508,100,613,3,611,..,608,212,824,6,826,..,42,10,51,0,51,..,1157,322,1479,12,1493,..,76,8,85,0,85,..,29,0,32,0,32,..,98,6,103,0,103,..,88,0,84,0,84
POA2047,0,34,..,6,0,6,0,6,..,5,0,5,0,5,..,10,0,10,0,11,..,11,0,11,0,11,..,27,0,30,0,30,..,0,0,0,0,0,..,16,3,19,0,19,..,9,0,9,0,9,..,10,3,17,0,18,..,15,0,15,0,17,..,9,0,9,0,9,..,47,3,49,3,52,..,68,4,75,3,75,..,10,3,8,0,8,..,32,8,42,0,42,..,19,3,23,0,23,..,27,4,28,0,28,..,94,13,104,0,107,..,1175,210,1381,14,1396,..,10,0,9,486,495,4444,1186,211,1395,502,6337,8477,..,..,..,..,8477,..,15,0,15,0,15,..,102,12,113,0,113,..,0,0,0,0,0,..,144,35,177,3,182,..,172,46,216,3,223,..,19,8,23,0,23,..,335,87,423,5,427,..,31,3,29,0,29,..,18,0,18,0,18,..,68,0,68,0,66,..,79,0,79,0,81
POA2048,0,9,..,7,0,7,0,7,..,0,0,0,0,0,..,3,0,3,0,3,..,7,0,7,0,7,..,6,3,12,0,12,..,0,0,0,0,0,..,19,0,21,0,21,..,0,0,0,0,0,..,8,0,13,0,13,..,14,0,14,0,10,..,0,0,0,0,0,..,22,0,24,0,29,..,73,12,84,0,80,..,0,0,0,0,0,..,32,6,37,0,37,..,9,6,10,0,10,..,41,10,53,0,53,..,94,37,127,3,132,..,697,147,840,8,852,..,9,0,13,329,343,2812,703,146,854,336,4002,5654,..,..,..,..,5654,..,4,0,4,0,4,..,28,6,38,0,38,..,0,0,0,0,0,..,56,16,76,3,74,..,103,24,126,0,126,..,5,0,5,0,5,..,167,38,210,3,209,..,15,10,21,0,21,..,15,0,15,0,15,..,41,0,41,0,41,..,46,3,48,0,48
POA2049,0,15,..,3,0,7,0,7,..,0,0,0,0,0,..,5,0,3,0,3,..,14,3,16,0,16,..,15,0,18,0,18,..,0,0,0,0,0,..,13,6,15,0,21,..,11,0,12,0,12,..,11,3,16,0,16,..,21,0,21,0,21,..,0,0,0,0,0,..,50,4,50,0,50,..,108,11,118,0,120,..,7,0,7,0,7,..,26,3,34,0,34,..,11,0,8,0,8,..,43,28,73,0,73,..,210,58,267,3,266,..,1072,228,1300,15,1308,..,9,0,14,433,446,3983,1080,226,1309,451,5739,7902,..,..,..,..,7902,..,4,0,4,0,4,..,91,15,107,0,109,..,9,0,9,0,9,..,93,17,105,0,105,..,159,36,199,3,202,..,17,0,17,3,18,..,263,53,317,3,321,..,25,0,25,0,25,..,19,0,15,0,15,..,71,6,78,0,78,..,40,3,41,0,46
POA2050,0,40,..,7,0,10,0,10,..,4,0,4,0,4,..,21,0,21,0,21,..,9,0,9,0,9,..,19,3,23,0,23,..,0,0,0,0,0,..,4,0,4,0,4,..,9,0,5,0,5,..,26,3,34,0,34,..,19,0,19,0,19,..,22,0,21,0,21,..,69,4,78,0,78,..,37,0,44,0,44,..,3,0,3,0,3,..,28,15,39,0,39,..,6,0,6,0,6,..,21,6,31,0,32,..,103,8,116,3,118,..,1307,157,1462,9,1472,..,4,0,4,366,367,2726,1311,158,1468,376,4572,5599,..,..,..,..,5599,..,13,0,13,0,13,..,64,10,67,0,71,..,0,0,0,0,0,..,219,17,234,0,234,..,815,117,926,3,934,..,62,21,87,0,87,..,1101,154,1250,3,1252,..,12,0,12,0,12,..,31,0,27,0,27,..,70,3,73,0,73,..,48,0,50,0,49
POA2052,0,14,..,0,0,0,0,0,..,0,0,0,0,0,..,31,0,31,0,31,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,3,0,3,0,3,..,6,0,6,0,6,..,24,0,24,0,24,..,7,0,7,0,7,..,30,0,30,0,30,..,69,0,69,0,69,..,8,0,8,0,8,..,14,0,14,0,14,..,18,0,18,0,18,..,4,0,4,0,4,..,12,4,15,0,15,..,44,0,44,0,44,..,937,49,989,0,989,..,0,0,0,121,121,552,937,53,989,121,1659,1239,..,..,..,..,1239,..,3,0,3,0,3,..,31,0,31,0,31,..,3,0,3,0,3,..,350,24,378,0,378,..,782,58,835,0,835,..,45,26,71,0,71,..,1173,104,1282,0,1283,..,0,0,0,0,0,..,7,0,7,0,7,..,16,0,16,0,16,..,13,0,13,0,13
POA2060,0,75,..,7,0,8,0,8,..,0,0,0,0,0,..,39,4,43,0,43,..,25,0,25,0,25,..,35,3,41,0,41,..,0,0,0,0,0,..,4,0,7,0,7,..,20,0,20,0,20,..,23,4,23,0,23,..,52,3,48,0,48,..,3,0,3,0,3,..,96,3,102,0,104,..,106,12,113,0,115,..,18,0,19,0,19,..,40,8,46,3,50,..,7,3,13,0,13,..,37,0,35,0,35,..,176,14,189,0,195,..,1613,158,1775,12,1790,..,17,4,22,585,604,4844,1630,163,1795,601,7241,9502,..,..,..,..,9502,..,36,0,41,0,41,..,30,3,33,0,33,..,3,0,3,0,3,..,326,37,363,0,361,..,429,69,497,3,500,..,29,5,30,0,30,..,780,112,888,4,897,..,10,0,10,0,10,..,23,0,23,0,23,..,149,3,150,4,158,..,90,3,92,0,92
POA2061,0,36,..,3,0,3,0,3,..,0,0,0,0,0,..,14,0,15,0,15,..,12,0,12,0,12,..,13,0,14,0,15,..,0,0,0,0,0,..,0,0,3,0,3,..,13,0,13,0,13,..,19,0,19,0,18,..,11,0,11,0,10,..,3,0,3,0,3,..,44,0,44,4,44,..,35,4,37,0,37,..,11,0,11,0,11,..,15,0,19,0,19,..,6,0,5,0,5,..,6,3,11,0,11,..,69,7,80,3,79,..,672,125,798,11,804,..,9,0,9,276,281,2011,682,125,803,283,3099,3940,..,..,..,..,3940,..,10,0,10,0,10,..,22,4,24,0,24,..,0,0,0,0,0,..,185,35,213,0,213,..,192,72,263,0,263,..,10,3,13,0,13,..,386,110,494,0,494,..,6,0,6,0,6,..,17,0,17,0,17,..,64,6,70,0,69,..,51,0,49,0,49
POA2062,0,18,..,3,0,3,0,3,..,0,0,0,0,0,..,13,0,18,0,18,..,10,0,16,0,16,..,13,0,13,0,13,..,0,0,0,0,0,..,4,0,4,0,4,..,6,0,6,0,6,..,3,0,3,0,3,..,8,0,8,0,8,..,3,0,3,0,3,..,23,0,23,0,23,..,48,0,48,0,48,..,12,3,12,0,12,..,21,0,21,0,21,..,7,0,7,0,7,..,10,0,10,0,10,..,88,8,89,0,94,..,583,49,636,10,643,..,5,0,5,176,187,2890,589,49,646,187,3721,5474,..,..,..,..,5474,..,18,0,18,0,18,..,21,0,21,0,21,..,0,0,0,0,0,..,87,8,98,0,98,..,98,20,113,0,118,..,7,0,3,0,3,..,188,29,216,0,220,..,14,0,15,0,15,..,4,0,4,0,4,..,66,8,72,0,72,..,39,0,39,0,40
POA2063,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,5,0,6,0,6,..,13,3,12,0,12,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,9,0,9,0,9,..,26,0,29,0,29,..,4,0,4,0,4,..,8,0,9,0,9,..,0,0,0,0,0,..,10,4,12,0,12,..,51,7,57,0,57,..,551,86,629,7,635,..,0,0,0,127,124,2522,551,86,632,129,3286,4949,..,..,..,..,4949,..,5,0,5,0,5,..,14,0,19,0,19,..,0,0,0,0,0,..,184,26,210,0,215,..,178,39,219,0,226,..,8,3,12,0,12,..,367,75,440,3,444,..,19,0,19,0,18,..,5,0,5,0,5,..,35,0,40,0,40,..,42,0,42,0,45
POA2064,3,142,..,4,0,4,0,4,..,4,0,4,0,3,..,41,4,44,0,44,..,10,0,10,0,10,..,31,0,31,0,31,..,0,0,0,0,0,..,7,0,7,0,7,..,38,0,38,0,38,..,31,0,35,0,35,..,39,0,39,0,39,..,6,0,6,0,6,..,110,0,112,0,112,..,42,0,42,0,49,..,16,0,16,0,17,..,52,22,70,0,70,..,4,0,5,0,5,..,24,6,29,0,29,..,126,18,142,3,144,..,1903,350,2249,18,2265,..,11,0,14,242,252,2357,1914,350,2263,257,4876,4834,..,..,..,..,4834,..,17,0,17,0,17,..,63,10,65,0,65,..,0,0,0,0,0,..,540,91,628,0,628,..,854,233,1086,9,1097,..,27,5,38,0,38,..,1421,333,1754,6,1760,..,27,3,31,0,31,..,12,0,12,0,12,..,31,0,31,0,31,..,27,0,29,0,26
POA2065,0,188,..,19,9,27,0,27,..,3,0,3,0,3,..,114,11,125,0,121,..,55,4,59,0,61,..,86,11,94,0,94,..,3,0,3,0,3,..,18,3,22,0,22,..,58,0,58,0,62,..,45,5,58,3,55,..,90,0,89,0,88,..,16,0,16,0,16,..,214,8,222,3,225,..,183,7,190,0,190,..,55,0,56,0,56,..,115,32,147,0,147,..,12,0,12,0,12,..,62,3,62,0,62,..,385,59,443,18,455,..,3859,557,4419,42,4462,..,22,9,29,964,997,10259,3882,566,4446,1011,15711,20010,..,..,..,..,20010,..,49,0,49,0,49,..,134,15,150,0,150,..,0,0,0,0,0,..,1005,138,1144,7,1154,..,1138,239,1375,6,1381,..,62,18,83,0,83,..,2204,396,2603,10,2616,..,48,5,55,0,58,..,64,5,64,0,65,..,213,15,228,0,229,..,198,7,205,0,205
