POA_CODE_2016,F_Health_Occ_Mng,F_Health_Occ_Pro,F_Health_Occ_TTW,F_Health_Occ_CPS,F_Health_Occ_CA,F_Health_Occ_Sal,F_Health_Occ_MOD,F_Health_Occ_Lab,F_Health_Occ_IDNS,F_Health_Total,F_Educat_Occ_Mng,F_Educat_Occ_Pro,F_Educat_Occ_TTW,F_Educat_Occ_CPS,F_Educat_Occ_CA,F_Educat_Occ_Sal,F_Educat_Occ_MOD,F_Educat_Occ_Lab,F_Educat_Occ_IDNS,F_Educat_Total,F_ManagCom_Occ_Mng,F_ManagCom_Occ_Pro,F_ManagCom_Occ_TTW,F_ManagCom_Occ_CPS,F_ManagCom_Occ_CA,F_ManagCom_Occ_Sal,F_ManagCom_Occ_MOD,F_ManagCom_Occ_Lab,F_ManagCom_Occ_IDNS,F_ManagCom_Total,F_SocietCultu_Occ_Mng,F_SocietCultu_Occ_Pro,F_SocietCultu_Occ_TTW,F_SocietCultu_Occ_CPS,F_SocietCultu_Occ_CA,F_SocietCultu_Occ_Sal,F_SocietCultu_Occ_MOD,F_SocietCultu_Occ_Lab,F_SocietCultu_Occ_IDNS,F_SocietCultu_Total,F_CreatArt_Occ_Mng,F_CreatArt_Occ_Pro,F_CreatArt_Occ_TTW,F_CreatArt_Occ_CPS,F_CreatArt_Occ_CA,F_CreatArt_Occ_Sal,F_CreatArt_Occ_MOD,F_CreatArt_Occ_Lab,F_CreatArt_Occ_IDNS,F_CreatArt_Total,F_FoodHospPersServ_Occ_Mng,F_FoodHospPersServ_Occ_Pro,F_FoodHospPersServ_Occ_TTW,F_FoodHospPersServ_Occ_CPS,F_FoodHospPersServ_Occ_CA,F_FoodHospPersServ_Occ_Sal,F_FoodHospPersServ_Occ_MOD,F_FoodHospPersServ_Occ_Lab,F_FoodHospPersServ_Occ_IDNS,F_FoodHospPersServ_Total,F_MixFieldProg_Occ_Mng,F_MixFieldProg_Occ_Pro,F_MixFieldProg_Occ_TTW,F_MixFieldProg_Occ_CPS,F_MixFieldProg_Occ_CA,F_MixFieldProg_Occ_Sal,F_MixFieldProg_Occ_MOD,F_MixFieldProg_Occ_Lab,F_MixFieldProg_Occ_IDNS,F_MixFieldProg_Total,F_FS_ID_Occ_Mng,F_FS_ID_Occ_Pro,F_FS_ID_Occ_TTW,F_FS_ID_Occ_CPS,F_FS_ID_Occ_CA,F_FS_ID_Occ_Sal,F_FS_ID_Occ_MOD,F_FS_ID_Occ_Lab,F_FS_ID_Occ_IDNS,F_FS_ID_Total,F_FS_NS_Occ_Mng,F_FS_NS_Occ_Pro,F_FS_NS_Occ_TTW,F_FS_NS_Occ_CPS,F_FS_NS_Occ_CA,F_FS_NS_Occ_Sal,F_FS_NS_Occ_MOD,F_FS_NS_Occ_Lab,F_FS_NS_Occ_IDNS,F_FS_NS_Total,F_Tot_Occ_Mng,F_Tot_Occ_Pro,F_Tot_Occ_TTW,F_Tot_Occ_CPS,F_Tot_Occ_CA,F_Tot_Occ_Sal,F_Tot_Occ_MOD,F_Tot_Occ_Lab,F_Tot_Occ_IDNS,F_Total_Total,P_NatPhySci_Occ_Mng,P_NatPhySci_Occ_Pro,P_NatPhySci_Occ_TTW,P_NatPhySci_Occ_CPS,P_NatPhySci_Occ_CA,P_NatPhySci_Occ_Sal,P_NatPhySci_Occ_MOD,P_NatPhySci_Occ_Lab,P_NatPhySci_Occ_IDNS,P_NatPhySci_Total,P_InfoTechn_Occ_Mng,P_InfoTechn_Occ_Pro,P_InfoTechn_Occ_TTW,P_InfoTechn_Occ_CPS,P_InfoTechn_Occ_CA,P_InfoTechn_Occ_Sal,P_InfoTechn_Occ_MOD,P_InfoTechn_Occ_Lab,P_InfoTechn_Occ_IDNS,P_InfoTechn_Total,P_EngRelTech_Occ_Mng,P_EngRelTech_Occ_Pro,P_EngRelTech_Occ_TTW,P_EngRelTech_Occ_CPS,P_EngRelTech_Occ_CA,P_EngRelTech_Occ_Sal,P_EngRelTech_Occ_MOD,P_EngRelTech_Occ_Lab,P_EngRelTech_Occ_IDNS,P_EngRelTech_Total,P_ArchitBuild_Occ_Mng,P_ArchitBuild_Occ_Pro,P_ArchitBuild_Occ_TTW,P_ArchitBuild_Occ_CPS,P_ArchitBuild_Occ_CA,P_ArchitBuild_Occ_Sal,P_ArchitBuild_Occ_MOD,P_ArchitBuild_Occ_Lab,P_ArchitBuild_Occ_IDNS,P_ArchitBuild_Total,P_AgriEnviRelStu_Occ_Mng,P_AgriEnviRelStu_Occ_Pro,P_AgriEnviRelStu_Occ_TTW,P_AgriEnviRelStu_Occ_CPS,P_AgriEnviRelStu_Occ_CA,P_AgriEnviRelStu_Occ_Sal,P_AgriEnviRelStu_Occ_MOD,P_AgriEnviRelStu_Occ_Lab,P_AgriEnviRelStu_Occ_IDNS,P_AgriEnviRelStu_Total,P_Health_Occ_Mng,P_Health_Occ_Pro,P_Health_Occ_TTW,P_Health_Occ_CPS,P_Health_Occ_CA,P_Health_Occ_Sal,P_Health_Occ_MOD,P_Health_Occ_Lab,P_Health_Occ_IDNS,P_Health_Total,P_Educat_Occ_Mng,P_Educat_Occ_Pro,P_Educat_Occ_TTW,P_Educat_Occ_CPS,P_Educat_Occ_CA,P_Educat_Occ_Sal,P_Educat_Occ_MOD,P_Educat_Occ_Lab,P_Educat_Occ_IDNS,P_Educat_Total,P_ManagCom_Occ_Mng,P_ManagCom_Occ_Pro,P_ManagCom_Occ_TTW,P_ManagCom_Occ_CPS,P_ManagCom_Occ_CA,P_ManagCom_Occ_Sal,P_ManagCom_Occ_MOD,P_ManagCom_Occ_Lab,P_ManagCom_Occ_IDNS,P_ManagCom_Total,P_SocietCultu_Occ_Mng,P_SocietCultu_Occ_Pro,P_SocietCultu_Occ_TTW,P_SocietCultu_Occ_CPS,P_SocietCultu_Occ_CA,P_SocietCultu_Occ_Sal,P_SocietCultu_Occ_MOD,P_SocietCultu_Occ_Lab,P_SocietCultu_Occ_IDNS,P_SocietCultu_Total,P_CreatArt_Occ_Mng,P_CreatArt_Occ_Pro,P_CreatArt_Occ_TTW,P_CreatArt_Occ_CPS,P_CreatArt_Occ_CA,P_CreatArt_Occ_Sal,P_CreatArt_Occ_MOD,P_CreatArt_Occ_Lab,P_CreatArt_Occ_IDNS,P_CreatArt_Total
POA2018,12,194,10,57,23,7,3,3,3,317,24,156,5,31,26,4,0,4,6,256,172,236,16,64,297,102,12,22,14,937,41,116,9,105,74,31,6,13,9,405,23,86,6,19,35,30,0,4,3,205,22,7,36,26,20,16,0,14,7,148,0,0,0,3,0,3,0,0,0,5,6,10,0,8,9,10,0,3,5,49,0,8,5,9,9,7,0,5,8,51,345,938,121,357,552,239,30,83,45,2707,26,101,19,15,27,13,7,9,5,220,40,148,34,8,37,18,14,10,7,312,76,190,259,28,48,39,70,55,11,778,32,59,136,6,15,13,13,17,6,300,7,7,23,8,0,3,0,4,3,62,27,263,21,76,33,12,10,6,5,442,31,200,4,38,33,9,0,9,6,331,350,467,57,111,404,189,73,56,23,1734,89,203,23,161,99,49,24,25,12,679,49,147,22,27,55,39,5,9,4,363
POA2019,17,165,7,41,20,6,0,0,6,265,23,134,0,32,15,4,0,0,0,213,97,134,4,49,252,76,4,12,9,635,39,77,4,86,48,12,0,9,5,275,24,48,10,11,12,16,0,4,0,127,14,3,24,20,31,14,0,3,0,114,0,0,0,0,0,0,0,0,0,7,3,3,0,3,9,6,0,0,0,18,4,7,0,10,13,3,3,0,6,38,247,638,80,248,430,142,11,41,21,1856,13,46,12,11,13,12,6,9,0,119,38,76,13,6,16,16,4,3,0,178,81,86,201,17,39,19,45,41,11,540,54,37,153,7,11,4,15,19,0,307,3,4,28,0,8,0,5,4,3,57,33,203,10,53,27,9,4,10,6,347,37,169,4,41,18,7,0,3,0,280,222,221,21,66,301,127,25,37,14,1025,65,123,14,137,68,19,0,16,3,444,33,84,16,16,20,26,10,7,0,205
POA2020,16,186,14,56,13,14,0,5,4,309,28,112,0,25,23,5,0,3,0,207,193,331,18,106,327,132,11,53,8,1174,41,115,7,90,73,31,0,15,3,386,18,66,10,20,21,23,0,13,0,174,14,5,43,28,19,18,0,12,3,150,0,0,0,0,0,0,0,3,0,10,6,7,0,6,3,6,3,3,0,36,4,8,0,13,4,5,0,11,12,67,374,969,134,365,537,259,16,129,34,2817,28,62,14,3,16,10,4,13,3,152,74,234,43,16,45,8,12,19,7,455,95,210,238,31,54,21,53,55,11,767,44,45,138,9,14,3,14,26,3,290,6,10,8,4,4,0,3,8,0,39,31,250,16,72,16,19,4,8,4,417,42,141,4,36,27,10,5,4,0,263,402,603,69,149,468,240,47,101,15,2098,65,198,21,140,106,40,15,26,5,620,37,119,28,28,35,37,13,24,3,314
POA2021,36,349,4,33,28,8,0,5,3,470,28,143,0,24,19,11,0,0,0,224,325,371,18,46,195,92,0,14,15,1076,160,562,11,76,120,29,3,0,6,969,121,284,25,32,58,63,0,0,10,595,26,10,37,19,19,8,0,3,0,114,0,0,0,0,0,0,0,0,0,0,18,37,0,8,14,10,0,0,3,96,8,9,3,3,8,0,0,0,12,42,784,1957,116,262,496,235,8,27,48,3931,53,122,4,10,17,17,3,4,4,241,39,84,11,0,13,7,0,3,3,159,79,128,71,12,19,21,7,16,0,355,65,184,69,6,12,13,7,6,6,368,13,22,9,8,8,3,0,0,0,54,49,539,7,45,31,15,0,4,3,691,46,193,3,30,16,11,0,0,3,303,715,909,34,78,325,199,3,21,40,2317,285,1014,17,128,168,57,10,10,13,1695,173,480,45,40,81,86,3,3,12,918
POA2022,24,231,4,28,26,10,0,12,0,342,17,103,0,30,18,8,0,5,0,182,215,286,10,69,154,75,0,36,10,849,93,282,4,80,69,22,5,8,8,574,47,150,9,23,37,29,0,8,5,302,15,14,23,24,9,4,0,6,0,98,0,0,0,0,0,0,0,0,0,4,13,11,0,3,5,8,0,0,3,43,3,11,0,4,6,8,0,5,9,44,468,1232,72,277,362,180,10,80,41,2721,30,92,8,14,10,14,0,4,0,165,42,123,21,3,13,11,3,5,3,214,59,159,81,19,23,10,24,26,10,410,56,102,84,6,16,10,0,12,0,303,8,15,9,0,5,0,0,3,0,42,42,328,12,44,26,14,0,13,4,477,28,133,3,40,23,9,3,3,5,249,458,615,30,97,233,143,17,61,24,1680,163,507,13,117,95,47,10,21,17,987,75,225,19,33,42,35,12,9,4,452
POA2023,19,221,3,19,24,3,0,0,5,292,29,93,0,13,26,8,0,0,3,166,173,186,9,36,121,63,0,8,13,606,85,250,3,44,60,21,0,3,7,480,63,127,3,14,31,26,0,3,3,266,13,3,16,12,19,3,0,0,0,74,0,0,0,0,0,0,0,0,0,0,8,18,3,3,11,8,0,0,0,53,3,10,0,4,5,0,0,0,10,31,422,1016,51,157,324,146,0,21,31,2167,28,66,3,9,10,4,0,0,3,126,21,43,11,5,11,0,0,6,0,96,62,87,50,3,13,20,6,21,6,266,52,93,43,3,5,5,0,13,3,219,9,14,8,0,3,0,0,0,0,32,37,425,3,24,26,3,0,3,6,539,33,123,7,11,35,7,0,0,3,215,445,450,26,55,176,137,7,15,31,1338,183,497,3,69,92,43,4,7,16,925,85,208,12,24,33,32,3,6,3,403
POA2024,15,199,0,30,25,11,0,3,10,293,31,134,7,26,14,0,0,0,0,215,191,212,8,19,147,42,3,7,14,641,76,262,6,41,81,18,0,3,5,493,43,179,7,24,43,30,0,3,3,327,13,3,22,17,9,3,0,3,0,67,0,0,0,0,0,0,0,0,0,0,15,19,3,5,5,3,0,0,4,53,7,4,4,3,4,3,0,0,6,26,424,1122,63,177,344,121,3,22,40,2328,41,84,3,9,13,4,0,3,3,162,36,48,10,3,4,3,0,0,0,116,56,117,68,9,18,12,14,22,0,316,62,90,92,8,16,10,4,15,5,299,12,14,13,3,6,0,0,3,0,48,28,314,0,48,25,10,0,0,8,434,40,174,7,29,18,7,0,4,0,282,413,471,25,36,198,96,8,13,36,1294,149,480,11,61,103,32,5,7,10,870,75,315,23,32,49,45,0,10,7,551
POA2025,9,134,0,11,18,6,0,0,3,190,13,67,0,9,6,6,0,0,0,104,155,159,6,15,85,36,0,7,3,467,55,227,4,29,48,16,0,4,3,388,41,124,4,6,20,21,4,3,0,230,4,0,10,9,11,4,0,0,0,46,0,0,0,0,0,0,0,0,0,0,6,15,3,3,8,8,0,0,0,41,4,13,0,0,0,3,0,0,0,22,321,828,36,90,216,109,4,17,23,1645,17,55,3,3,4,5,0,0,0,94,16,28,3,3,7,0,0,0,0,60,31,65,27,3,16,14,6,5,0,167,27,74,19,3,5,9,0,4,0,146,7,4,3,3,5,4,0,0,0,30,16,241,0,22,18,9,0,0,3,317,21,85,0,13,6,10,0,0,0,132,339,371,14,20,121,92,7,16,18,985,127,476,8,39,70,28,3,6,14,764,60,185,15,15,19,31,7,3,5,341
POA2026,43,511,12,97,59,20,0,7,3,761,59,352,3,62,49,18,4,3,3,551,646,727,34,171,369,247,4,41,26,2267,259,792,23,216,184,87,3,14,13,1583,208,643,42,96,99,100,3,10,18,1226,38,16,83,67,43,19,0,9,3,271,0,0,0,3,0,0,0,0,0,4,23,69,0,12,17,10,0,3,10,154,14,23,4,18,14,14,0,9,22,110,1397,3474,243,791,906,555,25,119,103,7609,79,246,24,27,39,24,5,13,4,454,78,223,30,8,27,17,4,21,9,414,195,295,271,41,51,40,36,78,13,1016,157,277,285,21,41,18,12,36,10,860,33,43,42,10,9,12,4,17,0,166,74,776,18,135,65,29,7,18,9,1133,83,451,11,80,57,22,10,8,3,732,1438,1657,99,270,539,459,44,118,66,4686,503,1408,53,322,244,139,21,44,33,2764,297,1053,95,131,111,154,13,42,28,1918
POA2027,13,146,0,12,18,4,0,0,3,205,18,47,0,4,9,7,0,3,0,94,152,185,0,16,113,50,0,3,10,526,72,236,3,29,60,11,0,0,4,419,31,85,8,9,19,15,0,0,0,163,9,6,13,13,5,3,0,3,0,54,0,0,0,0,0,0,0,0,3,3,5,17,0,4,4,0,0,0,0,34,3,4,0,7,15,3,0,0,3,32,337,801,27,93,265,118,3,12,24,1685,27,52,0,4,16,3,0,4,3,114,19,35,3,5,5,3,0,0,0,83,39,78,34,4,11,5,0,5,9,188,32,68,24,0,6,9,0,5,3,151,8,6,5,0,0,0,0,0,0,19,26,267,0,13,21,5,0,0,3,345,26,66,0,8,14,10,0,3,0,124,372,424,5,27,151,112,5,13,31,1135,155,451,10,45,82,25,3,5,7,782,53,140,13,6,19,27,0,8,0,270
POA2028,15,67,0,5,9,4,0,0,0,99,12,57,3,3,10,6,0,0,0,92,109,134,4,14,64,35,0,0,4,363,42,148,3,12,32,11,0,0,0,258,30,73,5,9,20,19,0,0,3,159,3,0,5,4,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,3,11,0,3,3,0,0,0,0,22,3,6,0,0,0,0,0,0,3,9,237,545,22,61,151,86,0,3,17,1114,19,34,0,4,10,7,0,4,0,68,10,12,3,0,3,0,0,0,0,28,27,33,12,3,13,8,0,0,0,96,21,42,10,0,3,0,3,0,0,76,0,4,0,0,0,0,0,0,0,12,18,149,0,5,7,3,0,0,0,185,13,68,3,3,10,6,0,0,0,103,242,305,6,29,89,70,3,4,10,758,82,272,3,21,45,23,0,4,4,451,41,103,13,15,21,30,4,3,3,220
POA2029,22,141,0,23,27,6,0,0,4,232,19,115,0,19,17,3,0,0,6,177,164,142,8,31,156,60,0,7,7,577,73,219,0,37,60,27,0,3,3,427,42,108,9,21,26,23,0,0,0,223,13,7,19,16,21,7,0,0,0,78,0,0,0,0,0,0,0,0,0,0,5,11,0,3,15,5,0,0,3,37,0,12,0,5,8,9,0,3,6,40,369,832,42,164,365,154,0,23,31,1977,37,55,7,11,21,8,0,5,4,140,37,49,6,0,11,10,0,7,4,119,62,62,57,9,18,12,12,18,0,240,52,62,67,7,13,4,5,6,3,211,6,9,12,0,3,4,0,0,0,36,34,261,0,34,30,11,4,0,4,379,30,151,0,26,19,3,0,0,6,231,411,431,19,47,197,128,10,26,26,1297,146,392,10,71,76,40,3,10,9,757,73,180,16,22,34,33,3,0,4,363
POA2030,30,224,4,33,38,5,0,4,0,336,39,147,3,31,38,16,0,0,4,282,164,187,12,41,181,52,0,6,15,653,86,255,7,64,92,28,0,5,10,538,41,110,0,19,37,25,0,0,3,241,15,3,20,11,19,8,0,0,0,77,0,0,0,0,0,0,0,0,0,0,12,23,4,6,14,6,0,0,0,64,13,3,0,3,3,3,0,0,9,37,438,1049,59,220,461,158,3,22,42,2456,59,62,9,10,16,9,0,0,0,171,44,57,3,3,7,3,3,0,0,131,122,77,57,7,27,14,12,11,7,343,62,79,41,7,15,8,3,6,6,234,4,13,9,3,4,5,0,3,0,42,49,459,7,40,42,8,4,3,4,619,51,172,3,36,40,14,0,3,4,319,545,555,21,51,235,149,11,21,44,1633,217,517,13,80,120,47,3,6,23,1030,61,179,9,33,43,34,0,9,4,368
POA2031,62,1035,28,124,71,26,0,5,8,1357,89,464,4,72,54,19,0,7,3,704,546,721,25,146,522,189,5,39,25,2210,249,791,12,195,249,59,0,17,18,1606,144,423,43,58,96,66,3,9,3,841,41,8,91,66,46,21,0,14,0,296,0,0,0,5,0,0,0,0,0,10,22,56,3,24,20,5,0,0,0,136,8,24,5,7,20,8,0,4,16,100,1311,3975,280,746,1170,428,17,115,89,8123,125,399,44,33,57,29,4,4,4,705,113,283,34,10,48,9,15,10,9,524,217,475,356,53,70,58,72,72,21,1397,125,226,387,15,35,16,19,57,5,898,27,49,38,15,20,10,4,18,0,188,101,1444,41,160,78,29,4,10,13,1887,118,603,14,89,53,23,3,11,3,921,1140,1420,72,226,739,369,38,88,49,4142,427,1326,39,321,339,100,16,39,39,2649,216,688,94,78,129,88,9,26,14,1338
POA2032,7,274,7,40,15,8,0,11,0,359,19,122,3,28,23,15,0,5,0,208,100,197,7,61,247,79,0,22,11,742,44,183,9,84,58,17,0,11,3,403,17,69,12,14,30,19,0,4,0,168,7,0,15,20,9,4,0,9,3,74,0,0,0,0,0,0,0,0,0,0,8,7,0,4,5,0,0,3,3,36,3,9,0,6,5,3,0,4,13,44,238,1017,88,288,447,169,6,85,42,2380,26,137,18,21,24,15,3,7,10,259,30,129,26,10,15,13,11,14,6,250,67,217,174,33,45,53,40,68,12,701,38,48,76,8,8,10,3,9,4,210,6,12,12,3,4,3,4,8,0,52,26,385,14,51,14,12,6,16,3,521,26,169,5,38,20,16,9,3,0,279,250,433,36,103,331,150,26,67,20,1411,79,299,14,127,86,28,10,28,7,669,32,129,17,26,35,32,9,9,4,292
POA2033,16,231,12,31,11,4,0,7,0,313,14,107,0,23,12,3,0,7,0,167,140,203,15,40,191,71,7,22,5,683,42,148,3,58,76,22,0,3,8,365,27,98,3,14,29,22,0,3,4,206,6,9,14,24,17,7,0,4,0,86,0,0,0,0,4,0,0,0,0,5,9,10,3,6,4,4,0,0,0,45,3,3,0,3,4,0,0,0,4,17,290,933,77,223,393,155,6,61,21,2156,25,143,16,9,19,14,0,6,4,243,20,108,11,13,19,10,3,4,0,189,67,192,95,32,14,23,28,36,0,488,41,61,88,6,11,6,5,16,8,243,3,3,19,4,9,0,3,5,4,51,21,361,14,44,15,5,0,13,3,477,22,140,3,27,12,5,0,7,0,220,311,408,36,59,260,138,19,40,15,1289,75,280,14,104,98,28,5,12,13,623,42,155,25,27,42,27,0,11,5,342
POA2034,50,584,12,64,41,19,0,3,9,785,44,279,5,39,40,9,0,3,3,417,344,408,9,92,323,107,3,17,11,1314,144,472,13,115,130,36,0,13,4,929,91,292,16,40,77,49,3,5,13,585,27,9,43,32,38,16,0,4,3,169,0,0,0,0,0,0,0,0,0,3,19,35,0,8,14,13,0,0,0,82,8,19,0,8,8,4,0,0,13,65,805,2337,137,419,732,268,6,61,65,4838,61,211,14,23,37,19,3,3,6,375,74,149,16,10,15,9,8,8,3,287,155,292,224,35,49,31,14,37,11,838,105,121,223,17,21,12,10,21,6,539,19,34,34,5,7,3,0,5,0,114,66,785,23,83,48,25,4,4,10,1055,58,380,8,52,45,16,3,5,7,569,760,872,32,121,420,221,13,41,41,2516,260,789,31,176,175,58,7,13,14,1526,114,460,46,57,89,64,12,14,14,869
POA2035,37,606,20,112,65,17,0,8,3,865,56,447,3,62,64,26,0,8,5,670,360,519,25,129,569,201,8,43,34,1879,126,442,13,203,177,46,0,13,13,1037,69,212,13,32,66,46,0,5,3,444,31,13,62,59,59,25,0,10,3,260,0,3,0,0,0,0,0,0,0,4,9,24,0,12,17,5,3,3,0,80,5,14,3,20,18,16,0,5,21,109,800,2589,204,669,1134,446,19,104,98,6062,83,286,35,31,56,30,9,14,4,549,105,311,45,10,35,31,8,15,12,576,234,366,438,58,91,74,73,81,29,1448,161,127,330,23,31,20,28,46,9,777,18,17,36,10,15,12,10,16,3,137,63,905,25,157,77,21,6,13,3,1279,78,569,7,77,69,28,0,8,6,850,840,1063,83,178,739,329,63,96,55,3445,211,720,42,285,228,78,25,32,24,1644,96,365,56,49,84,73,16,16,4,754
POA2036,33,433,15,112,55,17,3,10,3,673,43,338,3,76,40,12,0,5,3,513,235,292,18,91,531,151,17,22,19,1378,83,206,9,182,154,40,3,17,8,701,35,102,15,10,41,22,0,3,3,234,32,12,71,51,44,40,0,15,5,264,0,0,0,0,0,0,0,0,0,5,7,22,0,8,5,10,0,3,0,61,13,15,7,14,20,17,3,12,20,118,542,1586,168,573,977,340,30,111,64,4398,63,137,33,12,46,33,8,9,8,348,74,148,28,12,36,15,13,6,3,334,192,246,475,61,57,46,125,106,26,1329,125,61,318,19,36,19,39,59,11,676,10,10,39,11,8,4,11,20,3,113,45,573,21,138,66,21,10,16,9,892,55,414,14,84,54,12,9,6,3,651,555,559,61,151,696,244,63,70,29,2420,147,332,23,282,191,69,18,29,11,1102,67,167,23,22,43,38,12,11,5,387
POA2037,31,286,12,47,15,10,0,4,3,411,23,153,0,23,12,5,0,0,3,238,201,288,10,47,191,60,5,23,5,845,113,417,17,80,116,38,0,9,15,798,64,261,24,43,75,46,7,4,4,528,17,9,20,27,10,3,0,8,0,95,0,0,0,3,0,0,0,0,0,6,17,31,0,5,10,7,0,0,0,76,6,8,0,9,6,3,0,3,3,44,544,1718,133,305,491,200,8,65,33,3496,71,231,24,24,32,12,0,8,5,400,61,208,26,8,23,6,4,4,6,342,92,198,79,8,29,20,4,21,6,459,49,158,69,7,9,15,7,6,5,315,10,29,15,0,10,10,0,9,0,83,41,450,16,59,22,14,6,7,8,622,40,215,4,31,22,9,0,3,3,325,415,573,35,77,285,124,11,41,16,1587,208,749,25,117,173,55,3,18,18,1372,97,465,62,61,98,74,9,18,6,887
POA2038,29,234,6,23,29,10,0,0,3,320,15,159,0,12,12,3,0,0,4,210,174,153,4,23,131,31,0,8,5,529,83,271,6,51,66,30,0,5,8,513,50,196,11,26,50,31,0,4,3,362,4,8,9,11,10,6,0,0,0,53,0,0,0,0,0,0,0,0,0,0,5,19,3,0,13,0,0,0,0,43,6,14,0,0,6,4,0,0,6,32,411,1192,69,151,334,123,7,19,28,2330,30,131,14,8,13,15,0,3,0,207,29,84,13,3,10,3,7,5,0,146,67,109,76,8,16,18,17,9,7,318,51,89,58,4,14,10,4,12,4,250,9,18,13,3,4,3,3,4,0,47,32,356,7,30,31,10,0,3,3,468,29,199,9,18,16,3,0,0,4,269,327,341,16,46,172,73,3,17,16,1011,149,454,9,78,92,39,3,8,9,844,82,349,29,29,58,36,5,11,8,605
POA2039,22,169,5,20,21,3,0,3,3,241,10,103,3,8,13,0,0,0,0,141,248,195,6,27,144,34,0,3,7,673,99,253,3,43,55,20,0,7,6,481,55,127,7,17,17,20,0,3,0,253,11,4,24,13,15,4,0,0,0,60,0,0,0,0,0,0,0,0,0,0,10,11,0,4,6,0,0,0,0,35,3,10,0,0,3,0,0,0,6,28,509,965,60,130,306,84,3,19,33,2117,32,81,3,9,11,3,0,5,4,153,56,71,11,0,19,0,0,0,0,156,74,106,80,16,18,9,3,14,4,310,61,65,64,0,10,4,0,4,5,216,8,12,7,0,4,0,0,3,0,35,31,230,4,23,23,5,0,5,5,322,28,130,3,10,11,0,0,3,0,193,480,417,16,36,204,98,7,13,15,1283,177,430,15,60,80,33,5,11,19,821,76,207,20,24,24,32,0,7,7,397
POA2040,48,431,12,56,40,12,0,4,0,591,78,335,4,44,35,10,0,0,0,503,397,389,17,54,327,95,0,13,17,1319,166,581,13,126,154,38,0,3,14,1095,114,338,33,33,78,28,0,3,12,641,25,9,56,29,24,16,0,7,0,155,0,0,3,0,0,0,0,0,0,4,20,38,3,3,16,5,0,0,3,100,8,8,0,4,9,4,0,3,15,50,934,2362,161,372,748,235,8,41,67,4925,65,211,19,26,55,14,3,4,3,403,95,172,25,3,20,10,4,4,9,338,160,258,147,29,48,31,33,34,7,746,91,142,164,8,19,12,12,22,0,474,19,32,26,11,8,3,3,5,0,108,73,598,17,82,47,16,3,12,0,847,105,428,9,50,36,16,0,3,3,643,799,742,37,93,439,170,19,28,37,2362,272,933,28,192,214,57,11,13,31,1738,170,616,66,51,94,60,3,22,14,1101
POA2041,44,287,3,25,23,13,0,3,0,394,42,202,4,21,23,10,0,3,3,311,321,369,3,33,197,76,0,3,6,1012,175,499,11,66,107,32,0,5,14,913,74,212,10,25,44,23,0,0,7,398,24,3,13,10,7,5,0,0,0,70,0,0,0,0,0,0,0,0,0,0,14,29,0,4,10,9,0,0,0,61,9,8,0,4,9,3,0,0,5,33,771,1794,59,205,470,175,3,25,40,3547,80,141,9,3,19,16,0,0,4,278,68,147,12,7,15,8,0,0,3,256,162,175,89,13,43,14,14,15,3,531,93,146,93,7,13,9,4,3,0,376,10,30,14,3,10,0,3,3,0,69,58,438,3,32,27,12,0,5,7,590,51,251,5,23,24,16,0,4,5,380,729,731,19,53,288,140,6,6,26,2003,327,869,16,91,143,58,3,16,25,1534,104,356,22,34,61,28,5,9,12,622
POA2042,37,385,9,38,35,15,0,0,3,519,55,208,0,35,22,5,0,0,0,333,253,311,10,62,211,74,5,14,10,952,172,616,10,96,190,48,6,8,19,1163,115,490,34,56,110,52,3,9,11,882,15,10,43,39,18,12,0,0,0,144,3,0,0,3,0,0,0,0,0,8,13,50,3,5,22,10,0,0,3,108,10,20,0,7,8,4,0,4,14,67,749,2399,162,375,671,249,21,57,63,4750,55,264,31,33,33,9,0,14,3,443,73,216,32,5,25,4,3,7,3,372,97,225,164,23,28,27,30,31,7,624,62,205,123,16,19,16,7,22,3,472,24,35,31,7,14,6,0,13,3,127,56,569,10,66,42,23,3,6,5,774,72,341,7,49,32,14,3,7,0,516,482,646,33,109,316,144,18,37,28,1813,285,1119,30,159,288,72,19,30,29,2031,210,911,100,109,147,101,17,30,16,1641
POA2043,27,180,8,26,13,5,0,0,0,258,18,110,3,17,13,3,0,0,0,165,157,183,3,27,106,45,0,3,6,535,71,280,4,45,70,27,0,4,5,507,56,183,13,25,36,41,0,3,3,366,17,6,16,12,7,4,0,4,0,61,0,0,0,0,0,0,0,0,0,0,9,20,0,0,9,8,0,0,0,49,4,5,0,4,5,0,0,0,7,26,397,1091,69,172,285,142,0,15,22,2192,30,110,12,7,19,8,0,0,3,185,32,125,21,3,6,3,0,3,3,196,56,124,61,8,23,9,6,6,4,305,19,87,53,3,14,5,3,11,0,190,10,16,12,6,4,3,0,3,0,55,32,267,9,33,18,13,0,0,0,376,35,168,3,21,12,4,0,0,0,243,334,397,19,49,190,91,10,5,8,1113,129,478,10,67,115,41,3,10,9,854,96,367,29,45,65,57,3,8,8,670
