POA_CODE_2016,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Ag_For_Fshg_15_19,F_Ag_For_Fshg_20_24,F_Ag_For_Fshg_25_34,F_Ag_For_Fshg_35_44,F_Ag_For_Fshg_45_54,F_Ag_For_Fshg_55_64,F_Ag_For_Fshg_65_74,F_Ag_For_Fshg_75_84,F_Ag_For_Fshg_85ov,F_Ag_For_Fshg_Tot,F_Mining_15_19,F_Mining_20_24,F_Mining_25_34,F_Mining_35_44,F_Mining_45_54,F_Mining_55_64,F_Mining_65_74,F_Mining_75_84,F_Mining_85ov,F_Mining_Tot,F_Manufact_15_19,F_Manufact_20_24,F_Manufact_25_34,F_Manufact_35_44,F_Manufact_45_54,F_Manufact_55_64,F_Manufact_65_74,F_Manufact_75_84,F_Manufact_85ov,F_Manufact_Tot,F_El_Gas_Wt_Waste_15_19,F_El_Gas_Wt_Waste_20_24,F_El_Gas_Wt_Waste_25_34,F_El_Gas_Wt_Waste_35_44,F_El_Gas_Wt_Waste_45_54,F_El_Gas_Wt_Waste_55_64,F_El_Gas_Wt_Waste_65_74,F_El_Gas_Wt_Waste_75_84,F_El_Gas_Wt_Waste_85ov,F_El_Gas_Wt_Waste_Tot,F_Constru_15_19,F_Constru_20_24,F_Constru_25_34,F_Constru_35_44,F_Constru_45_54,F_Constru_55_64,F_Constru_65_74,F_Constru_75_84,F_Constru_85ov,F_Constru_Tot,F_WhlesaleTde_15_19,F_WhlesaleTde_20_24,F_WhlesaleTde_25_34,F_WhlesaleTde_35_44,F_WhlesaleTde_45_54,F_WhlesaleTde_55_64,F_WhlesaleTde_65_74,F_WhlesaleTde_75_84,F_WhlesaleTde_85ov,F_WhlesaleTde_Tot,F_RetTde_15_19,F_RetTde_20_24,F_RetTde_25_34,F_RetTde_35_44,F_RetTde_45_54,F_RetTde_55_64,F_RetTde_65_74,F_RetTde_75_84,F_RetTde_85ov,F_RetTde_Tot,F_Accom_food_15_19,F_Accom_food_20_24,F_Accom_food_25_34,F_Accom_food_35_44,F_Accom_food_45_54,F_Accom_food_55_64,F_Accom_food_65_74,F_Accom_food_75_84,F_Accom_food_85ov,F_Accom_food_Tot,F_Trans_post_wrehsg_15_19,F_Trans_post_wrehsg_20_24,F_Trans_post_wrehsg_25_34,F_Trans_post_wrehsg_35_44,F_Trans_post_wrehsg_45_54,F_Trans_post_wrehsg_55_64,F_Trans_post_wrehsg_65_74,F_Trans_post_wrehsg_75_84,F_Trans_post_wrehsg_85ov,F_Trans_post_wrehsg_Tot,F_Info_media_teleco_15_19,F_Info_media_teleco_20_24,F_Info_media_teleco_25_34,F_Info_media_teleco_35_44,F_Info_media_teleco_45_54,F_Info_media_teleco_55_64,F_Info_media_teleco_65_74,F_Info_media_teleco_75_84,F_Info_media_teleco_85ov,F_Info_media_teleco_Tot,F_Fin_Insur_15_19,F_Fin_Insur_20_24,F_Fin_Insur_25_34,F_Fin_Insur_35_44,F_Fin_Insur_45_54,F_Fin_Insur_55_64,F_Fin_Insur_65_74,F_Fin_Insur_75_84,F_Fin_Insur_85ov,F_Fin_Insur_Tot,F_RtnHir_REst_15_19,F_RtnHir_REst_20_24,F_RtnHir_REst_25_34,F_RtnHir_REst_35_44,F_RtnHir_REst_45_54,F_RtnHir_REst_55_64,F_RtnHir_REst_65_74,F_RtnHir_REst_75_84,F_RtnHir_REst_85ov,F_RtnHir_REst_Tot,F_Pro_scien_tec_15_19,F_Pro_scien_tec_20_24,F_Pro_scien_tec_25_34,F_Pro_scien_tec_35_44,F_Pro_scien_tec_45_54,F_Pro_scien_tec_55_64,F_Pro_scien_tec_65_74,F_Pro_scien_tec_75_84,F_Pro_scien_tec_85ov,F_Pro_scien_tec_Tot,F_Admin_supp_15_19,F_Admin_supp_20_24,F_Admin_supp_25_34,F_Admin_supp_35_44,F_Admin_supp_45_54,F_Admin_supp_55_64,F_Admin_supp_65_74,F_Admin_supp_75_84,F_Admin_supp_85ov,F_Admin_supp_Tot,F_Public_admin_sfty_15_19,F_Public_admin_sfty_20_24,F_Public_admin_sfty_25_34,F_Public_admin_sfty_35_44,F_Public_admin_sfty_45_54,F_Public_admin_sfty_55_64,F_Public_admin_sfty_65_74,F_Public_admin_sfty_75_84,F_Public_admin_sfty_85ov,F_Public_admin_sfty_Tot,F_Educ_trng_15_19,F_Educ_trng_20_24,F_Educ_trng_25_34,F_Educ_trng_35_44,F_Educ_trng_45_54,F_Educ_trng_55_64,F_Educ_trng_65_74,F_Educ_trng_75_84,F_Educ_trng_85ov,F_Educ_trng_Tot,F_HlthCare_SocAs_15_19,F_HlthCare_SocAs_20_24,F_HlthCare_SocAs_25_34,F_HlthCare_SocAs_35_44,F_HlthCare_SocAs_45_54,F_HlthCare_SocAs_55_64,F_HlthCare_SocAs_65_74,F_HlthCare_SocAs_75_84,F_HlthCare_SocAs_85ov,F_HlthCare_SocAs_Tot,F_Art_recn_15_19,F_Art_recn_20_24,F_Art_recn_25_34,F_Art_recn_35_44,F_Art_recn_45_54,F_Art_recn_55_64,F_Art_recn_65_74,F_Art_recn_75_84,F_Art_recn_85ov,F_Art_recn_Tot,F_Oth_scs_15_19,F_Oth_scs_20_24,F_Oth_scs_25_34,F_Oth_scs_35_44,F_Oth_scs_45_54,F_Oth_scs_55_64,F_Oth_scs_65_74,F_Oth_scs_75_84,F_Oth_scs_85ov,F_Oth_scs_Tot
POA2411,0,3,8,9,4,6,3,0,0,36,0,0,3,0,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2415,0,3,15,13,29,13,4,0,0,80,0,0,0,0,4,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,4,0,3,0,7,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,3,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2420,46,51,119,137,200,181,70,16,0,837,0,0,3,4,16,12,13,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,4,0,0,0,19,0,0,0,0,0,0,0,0,0,4,0,0,0,8,8,7,0,0,0,21,0,0,0,4,0,0,0,0,0,3,14,10,17,22,18,11,0,0,0,95,22,8,7,7,9,18,0,0,0,73,0,0,0,4,3,3,0,0,0,9,0,0,0,0,4,0,0,0,0,3,0,0,3,7,3,4,0,0,0,18,0,0,7,0,3,0,0,0,0,12,0,0,11,4,8,10,3,0,0,41,0,0,0,5,8,14,3,0,0,30,4,0,7,11,9,4,0,0,0,42,0,6,7,17,28,34,3,0,0,96,0,3,16,31,54,41,3,0,0,156,0,0,0,0,0,0,0,0,0,3,0,3,4,4,3,6,0,0,0,31
POA2421,21,33,64,107,111,95,31,7,0,475,0,4,0,4,10,6,3,4,0,42,0,0,3,4,0,0,0,0,0,6,0,0,5,0,6,0,0,0,0,15,0,0,0,0,0,0,0,0,0,6,0,0,3,5,0,0,0,0,0,15,0,4,0,0,0,0,0,0,0,7,5,9,9,11,14,3,0,0,0,49,9,5,0,3,4,7,0,0,0,29,0,3,0,3,3,0,3,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,0,0,0,10,0,0,4,3,0,0,0,0,0,9,0,3,3,9,8,3,0,0,0,27,0,0,3,3,3,4,0,0,0,19,0,0,3,3,6,4,0,0,0,26,0,0,4,12,16,17,3,0,0,61,0,3,20,15,21,16,9,0,0,82,0,0,0,0,3,0,0,0,0,7,3,0,3,5,5,3,0,0,0,16
POA2422,48,70,117,161,265,240,121,22,4,1056,3,6,10,9,14,25,34,5,0,117,0,0,0,0,0,0,0,0,0,0,0,3,3,3,10,6,0,0,0,27,0,0,0,5,0,0,0,0,0,5,0,0,3,3,6,7,0,0,0,21,0,0,3,0,0,0,0,0,0,0,12,9,17,19,33,17,8,0,0,118,14,8,3,13,16,19,5,0,0,84,0,0,0,0,3,4,3,0,0,10,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,3,0,0,0,11,0,3,7,0,3,3,0,0,0,17,0,0,4,8,9,13,3,0,0,34,0,0,3,3,14,3,3,0,0,28,0,0,6,5,8,3,0,0,0,27,0,0,16,31,29,27,6,0,0,114,3,13,15,25,59,57,11,0,0,186,0,0,3,3,0,0,0,0,0,11,0,3,3,3,3,0,0,0,0,11
POA2423,23,27,68,78,154,154,45,8,0,570,0,0,0,5,9,12,9,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,3,0,0,13,0,0,0,0,3,0,0,0,0,4,0,0,0,0,4,0,0,0,0,8,0,0,0,3,0,0,0,0,0,5,9,4,8,7,16,16,0,0,0,69,6,5,6,9,22,10,3,0,0,72,0,0,0,0,6,3,0,0,0,10,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,3,0,0,0,9,0,3,0,0,4,7,0,0,0,12,0,0,0,5,8,0,0,0,0,24,0,0,0,3,4,0,0,0,0,8,0,0,4,9,12,15,3,0,0,50,0,3,12,16,39,36,7,0,0,118,0,0,0,0,0,3,0,0,0,7,0,0,3,3,5,0,0,0,0,15
POA2424,0,3,10,16,16,21,7,0,0,81,0,0,0,0,0,3,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,10,0,0,0,0,9,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2425,23,28,42,78,118,76,24,8,3,399,0,0,4,10,4,3,0,5,0,36,0,0,0,0,0,0,0,0,0,0,4,3,4,0,3,3,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,12,0,0,0,4,0,0,0,0,0,3,3,3,3,12,8,3,0,0,0,34,9,3,7,6,3,8,0,0,0,28,0,0,0,3,4,3,0,0,0,12,0,0,0,3,0,0,0,0,0,3,0,0,0,3,7,0,0,0,0,14,0,0,3,4,3,0,0,0,0,8,0,0,7,3,3,3,0,0,0,17,0,0,0,0,11,4,0,0,0,14,0,0,0,4,3,0,0,0,0,10,0,3,4,5,9,3,3,0,0,34,3,3,8,18,26,17,3,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,3,0,0,13
POA2426,11,10,21,20,34,33,7,0,0,130,3,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,0,15,5,3,0,0,4,0,0,0,0,13,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,6,0,7,8,3,0,0,27,4,3,4,7,9,6,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
POA2427,14,20,47,61,98,103,31,5,0,375,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,6,3,3,15,15,13,3,0,0,50,11,0,6,10,23,6,0,0,0,60,0,0,0,3,4,3,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,5,0,0,0,10,0,0,0,0,5,3,0,0,0,5,0,0,0,3,4,0,0,0,0,11,0,0,0,0,3,3,0,0,0,13,0,0,3,3,0,4,0,0,0,14,0,3,6,17,6,11,0,0,0,45,0,4,12,25,46,37,10,0,0,129,0,0,0,0,0,3,0,0,0,6,0,0,0,8,0,0,0,0,0,9
POA2428,245,235,556,666,837,812,240,29,6,3639,0,0,0,7,3,3,3,0,0,18,0,0,0,0,0,0,0,0,0,0,3,3,8,18,11,20,4,0,0,68,0,0,6,7,13,13,0,0,0,37,0,3,8,16,17,16,3,0,0,68,0,0,3,8,5,3,3,0,0,23,114,56,80,88,128,108,29,0,0,607,87,41,72,70,91,85,23,0,0,474,0,0,3,9,12,13,3,0,0,39,0,3,3,3,3,0,5,0,0,22,0,0,12,16,18,21,0,0,0,64,0,4,21,19,26,24,11,3,0,107,3,7,24,35,35,41,15,0,0,160,5,4,25,28,37,41,7,0,0,157,0,6,24,39,50,41,4,0,0,165,3,19,75,105,111,127,21,0,0,465,8,50,117,194,267,269,49,0,0,962,3,3,8,8,16,8,3,0,0,46,6,11,27,33,32,30,7,0,0,141
POA2429,94,131,261,288,433,461,143,27,6,1835,3,6,14,11,27,30,29,6,0,124,0,0,0,0,0,0,0,0,0,6,3,4,3,9,19,12,5,0,0,51,0,0,0,5,3,0,0,0,0,8,0,3,4,6,12,3,5,0,0,29,0,0,0,4,6,3,0,0,0,17,30,16,49,46,63,32,4,0,0,244,47,16,21,22,32,27,4,0,0,161,0,0,4,4,13,11,0,0,0,36,0,0,3,5,0,0,0,0,0,14,0,7,0,7,6,3,0,0,0,19,4,0,4,3,3,7,0,0,0,23,0,5,11,14,20,16,3,0,0,67,0,3,3,11,17,20,3,0,0,56,0,0,4,20,20,7,3,0,0,52,3,7,23,34,51,62,9,0,0,182,12,36,60,88,161,149,24,0,0,533,3,3,3,5,4,4,0,0,0,23,0,6,9,13,16,6,3,0,0,56
POA2430,369,461,932,1072,1316,1286,345,46,8,5825,5,0,9,10,26,23,13,0,3,97,0,0,3,0,0,0,0,0,0,7,16,6,17,31,43,39,4,3,0,162,0,0,8,10,11,8,3,0,0,37,3,3,12,34,21,15,7,0,0,93,3,0,7,11,16,11,0,0,0,49,118,100,164,149,183,131,36,3,0,881,146,76,74,66,97,59,15,0,0,528,0,5,9,9,18,23,4,0,0,64,0,4,4,10,9,8,0,0,0,42,3,8,13,30,32,30,5,0,0,119,5,10,20,20,27,17,4,0,0,105,3,19,59,61,50,54,9,0,0,250,0,9,19,42,65,38,11,3,0,187,0,3,21,54,51,42,6,0,0,184,6,35,118,164,204,204,27,3,0,761,23,123,279,358,469,455,60,4,0,1761,5,6,8,14,13,6,5,0,0,62,11,18,29,38,60,32,10,0,0,192
POA2431,35,68,103,162,167,183,58,3,0,787,0,0,0,3,3,3,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,9,6,8,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,3,9,0,11,9,0,0,0,31,0,0,0,4,0,0,0,0,0,3,26,11,18,12,27,26,5,0,0,116,19,8,15,19,23,17,3,0,0,98,0,0,0,4,3,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,6,7,7,0,0,0,25,0,0,3,3,9,4,0,0,0,24,0,0,0,7,16,10,4,0,0,36,3,0,4,13,10,8,3,0,0,44,0,0,3,9,4,8,0,0,0,29,0,0,10,16,31,31,3,0,0,94,4,6,21,39,56,54,8,0,0,187,0,0,0,0,3,3,0,0,0,3,3,5,4,10,4,8,3,0,0,34
POA2439,26,41,66,103,143,114,26,5,0,520,0,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,9,0,0,0,6,3,0,0,0,0,7,0,0,0,0,5,0,0,0,0,13,0,0,0,0,0,0,4,0,0,4,7,9,13,9,34,8,3,0,0,82,12,3,7,10,5,3,0,0,0,46,0,0,0,3,6,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,5,0,0,0,3,3,0,0,0,0,6,0,0,5,3,4,3,0,0,0,17,0,4,0,7,4,9,0,0,0,25,0,0,3,9,9,4,0,0,0,23,0,3,10,27,32,15,0,0,0,79,3,3,17,18,36,34,4,0,0,118,0,0,0,0,3,0,0,0,0,12,3,0,4,10,9,7,0,0,0,23
POA2440,234,292,591,665,839,747,252,43,8,3669,0,0,6,13,18,18,35,6,3,107,0,0,0,3,0,0,0,0,0,3,8,4,21,21,22,18,3,0,0,103,0,0,3,3,0,0,0,0,0,10,0,9,16,14,28,17,5,0,0,86,0,0,3,5,3,0,0,0,0,23,66,46,74,80,111,83,20,0,0,481,114,61,41,45,53,36,4,0,0,357,0,3,4,14,22,16,8,0,0,74,0,0,7,4,3,3,0,0,0,10,3,0,12,12,18,5,0,0,0,57,0,3,9,8,16,3,3,0,0,40,0,3,29,29,29,29,6,0,0,126,8,6,21,29,48,32,8,0,0,144,0,6,26,42,68,45,9,0,0,197,6,11,79,102,151,122,24,0,0,496,16,75,133,175,257,280,32,0,0,969,0,0,3,3,10,9,0,0,0,32,5,11,17,25,24,21,4,0,0,104
POA2441,34,66,130,153,204,226,60,14,0,882,6,0,5,7,16,21,16,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,5,0,0,0,13,0,0,0,0,6,0,0,0,0,4,0,0,0,3,0,8,0,0,0,9,0,3,3,0,3,4,0,0,0,12,3,17,16,23,19,18,0,0,0,104,12,3,10,9,15,12,3,0,0,65,0,0,0,4,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,15,0,4,0,5,11,0,0,0,0,15,0,0,8,3,7,7,0,0,0,34,0,0,3,11,11,3,0,0,0,28,0,0,3,7,14,7,0,0,0,31,0,6,14,17,27,25,3,0,0,94,3,6,22,34,54,73,6,0,0,208,0,0,0,0,3,3,0,0,0,3,0,0,3,0,5,4,0,0,0,17
POA2443,55,79,150,223,329,322,81,16,0,1269,0,0,3,5,11,8,3,0,0,33,0,0,0,0,0,0,0,0,0,0,0,3,0,4,10,4,4,0,0,29,0,0,0,0,3,3,0,0,0,9,0,0,3,9,5,10,0,0,0,24,0,0,0,0,3,4,0,0,0,10,11,12,30,24,52,42,4,0,0,173,30,15,24,19,36,31,3,0,0,154,0,0,3,0,6,7,0,0,0,14,0,0,0,0,0,3,0,0,0,8,0,0,3,5,9,0,0,0,0,17,0,0,4,4,11,10,0,0,0,30,3,0,10,7,8,10,5,0,0,47,0,0,5,7,18,17,6,0,0,61,0,0,7,11,12,10,0,0,0,47,0,3,21,28,37,38,10,0,0,142,5,6,43,55,98,113,12,0,0,337,3,0,0,4,0,0,0,0,0,15,3,4,5,10,16,8,4,0,0,51
POA2444,533,650,1659,1917,2028,1604,451,57,8,8905,0,3,3,14,10,4,7,3,0,41,0,0,0,0,0,0,0,0,0,0,25,12,24,22,45,23,3,0,0,157,0,0,24,81,82,37,0,0,0,222,0,3,39,49,51,23,10,0,0,182,6,6,10,29,18,19,3,0,0,91,197,128,185,191,243,215,38,0,0,1195,272,139,186,136,152,108,22,0,0,1020,10,3,14,23,33,21,10,0,0,108,6,6,17,15,9,11,3,0,0,68,3,13,31,58,64,26,9,0,0,209,7,15,30,30,44,49,6,0,0,185,5,22,86,107,116,59,18,0,0,415,11,20,56,70,108,79,14,4,0,363,0,21,73,145,153,86,16,0,0,490,14,47,204,306,345,246,25,3,0,1185,46,139,428,494,716,588,98,4,0,2512,13,13,14,17,19,13,3,0,0,99,16,28,85,84,69,41,13,0,0,339
POA2445,95,82,148,257,384,233,64,4,0,1271,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,6,0,0,0,21,0,0,0,4,8,4,0,0,0,22,0,4,7,13,9,7,0,0,0,38,0,0,0,7,3,0,0,0,0,9,28,8,20,26,38,40,5,0,0,165,50,16,14,15,20,23,3,0,0,137,0,0,0,0,6,0,0,0,0,14,0,0,0,0,0,0,0,0,0,9,0,0,3,11,12,0,0,0,0,28,0,0,3,8,7,3,0,0,0,25,0,0,4,15,20,13,3,0,0,61,0,3,3,7,14,6,3,0,0,40,0,0,5,14,21,5,0,0,0,50,3,5,29,59,76,43,8,0,0,228,8,13,33,71,105,92,5,0,0,328,0,0,0,0,0,0,0,0,0,4,4,5,10,10,15,10,0,0,0,58
POA2446,144,201,379,528,640,554,158,28,3,2639,0,3,8,13,16,21,26,6,0,91,0,0,0,0,0,0,0,0,0,3,0,8,11,13,18,13,0,0,0,61,0,0,3,10,12,3,0,0,0,33,3,4,18,14,27,4,4,0,0,77,4,4,10,8,9,3,3,0,0,46,68,37,48,62,81,51,22,0,0,368,58,25,36,32,38,27,6,0,0,226,0,3,0,8,15,10,3,0,0,37,0,3,4,3,5,0,0,0,0,13,0,0,14,13,20,13,3,0,0,55,0,3,12,12,9,11,0,0,0,46,0,6,9,35,33,22,3,0,0,107,0,4,12,26,28,16,8,0,0,101,0,3,13,30,40,19,5,0,0,112,0,12,44,80,106,73,11,0,0,327,12,47,92,115,157,200,26,0,0,651,6,4,5,3,3,3,0,0,0,29,4,16,20,14,22,12,7,0,0,101
POA2447,68,105,187,245,302,306,95,18,0,1328,0,3,6,3,11,13,11,4,0,53,0,0,0,0,0,0,0,0,0,0,0,0,3,8,4,7,0,0,0,26,0,0,0,0,0,0,0,0,0,3,0,3,9,10,7,11,0,0,0,40,0,0,0,4,7,0,0,0,0,20,27,14,20,31,44,27,4,0,0,151,16,16,15,19,21,25,0,0,0,115,0,0,0,5,10,5,0,0,0,24,0,0,0,3,0,0,0,0,0,8,0,3,3,8,4,3,0,0,0,16,0,0,6,5,0,0,0,0,0,12,0,0,12,12,16,12,3,0,0,54,0,0,3,14,8,12,0,0,0,44,0,4,4,12,6,9,0,0,0,43,0,3,15,31,55,39,3,0,0,153,5,25,46,71,92,90,15,0,0,352,0,0,3,4,0,5,0,0,0,12,3,5,4,7,9,8,0,0,0,44
POA2448,74,95,218,251,282,320,82,18,0,1343,0,0,0,0,9,10,9,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,5,0,0,0,22,0,0,0,0,0,0,0,0,0,0,3,0,12,3,17,11,3,0,0,44,0,0,0,0,3,6,0,0,0,12,20,8,24,28,41,42,9,0,0,162,52,30,30,29,27,28,6,0,0,195,0,0,0,8,5,12,0,0,0,28,0,3,3,4,0,0,0,0,0,13,0,0,5,3,10,3,0,0,0,26,0,5,3,5,11,5,0,0,0,28,0,3,11,14,12,28,3,0,0,64,3,9,7,17,14,9,0,0,0,59,0,0,9,16,15,21,0,0,0,68,0,11,25,38,60,54,3,0,0,188,4,14,40,48,96,122,21,0,0,343,0,0,3,3,6,3,0,0,0,19,3,10,16,8,4,7,3,0,0,47
POA2449,25,31,41,52,86,84,31,10,3,355,0,3,0,4,4,7,6,0,0,27,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,8,6,10,12,11,3,0,0,49,7,3,3,4,15,7,0,0,0,32,0,0,0,0,4,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,3,0,0,0,18,0,0,3,0,0,0,0,0,0,4,0,0,3,0,8,0,0,0,0,10,0,0,6,12,20,15,3,0,0,58,0,4,13,14,20,38,0,0,0,86,0,0,0,0,0,0,0,0,0,5,3,0,0,0,3,5,0,0,0,16
POA2450,535,780,1665,1808,1985,1730,474,52,4,9041,9,6,35,44,55,36,17,3,0,214,0,0,0,0,3,3,0,0,0,10,8,12,14,32,31,28,8,0,0,135,0,0,0,0,8,0,0,0,0,10,3,8,47,53,57,45,10,3,0,219,3,4,17,23,29,24,3,0,0,102,245,147,210,193,259,171,32,0,0,1262,247,140,166,134,132,120,17,0,0,955,5,9,13,33,34,29,10,0,0,123,6,7,8,13,16,12,3,0,0,69,3,14,40,41,48,35,0,0,0,175,7,20,23,37,52,29,16,0,0,185,7,20,93,120,119,65,22,3,0,450,6,15,51,63,101,73,12,3,0,330,3,23,109,155,158,75,13,0,0,543,15,53,199,243,320,215,51,0,0,1090,45,155,395,475,623,587,102,5,0,2398,14,17,18,23,25,21,8,0,0,116,20,28,75,73,69,38,11,0,0,311
POA2452,194,257,541,620,671,549,118,6,0,2949,0,0,7,3,8,0,3,0,0,18,0,0,0,0,0,0,0,0,0,0,4,5,9,11,22,9,0,0,0,54,0,0,0,0,3,0,0,0,0,4,3,3,8,15,11,10,0,0,0,51,4,0,8,6,17,0,0,0,0,37,88,48,72,88,83,66,15,5,0,466,74,59,62,62,47,37,5,0,0,338,0,9,5,9,28,8,0,0,0,59,0,0,6,4,4,0,0,0,0,25,0,0,12,12,12,15,0,0,0,53,0,5,9,15,9,4,0,0,0,48,3,10,23,35,30,17,6,0,0,125,0,6,17,29,40,11,6,0,0,111,0,6,20,59,42,31,4,0,0,167,0,21,76,103,110,81,10,0,0,412,10,59,145,162,248,216,23,0,0,862,10,6,5,7,9,3,0,0,0,41,4,11,17,16,32,18,4,0,0,100
POA2453,30,22,62,83,127,151,77,18,3,574,0,6,5,9,13,25,20,7,0,91,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,0,0,0,9,0,0,0,0,3,3,0,0,0,4,3,0,10,7,15,6,5,0,0,44,10,4,3,13,16,11,3,0,0,62,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,5,0,0,3,0,0,0,0,0,0,8,0,0,3,3,4,9,0,0,0,20,0,0,0,7,11,0,0,0,0,17,0,0,3,6,6,3,0,0,0,15,0,0,6,7,24,16,0,0,0,62,0,5,0,15,28,40,3,0,0,94,0,3,0,0,0,9,3,0,0,13,3,0,0,3,0,3,0,0,0,10
