POA_CODE_2016,Separate_house_NofB_0_i_b,Separate_house_NofB_1,Separate_house_NofB_2,Separate_house_NofB_3,Separate_house_NofB_4,Separate_house_NofB_5,Separate_house_NofB_6_or_m,Separate_house_NofB_NS,Separate_house_Total,Se_d_r_or_t_h_t_1_s_NofB_0_ib,Se_d_r_or_t_h_t_1_st_NofB_1,Se_d_r_or_t_h_t_1_st_NofB_2,Se_d_r_or_t_h_t_1_st_NofB_3,Se_d_r_or_t_h_t_1_st_NofB_4,Se_d_r_or_t_h_t_1_st_NofB_5,Se_d_r_or_t_h_t_1_st_NofB_6_m,Se_d_r_or_t_h_t_1_st_NofB_NS,Se_d_r_or_t_h_t_1_st_Total,Se_d_r_or_t_h_t_2_s_NofB_0_ib,Se_d_r_or_t_h_t_2_sts_NofB_1,Se_d_r_or_t_h_t_2_sts_NofB_2,Se_d_r_or_t_h_t_2_sts_NofB_3,Se_d_r_or_t_h_t_2_sts_NofB_4,Se_d_r_or_t_h_t_2_sts_NofB_5,Se_d_r_or_t_h_t_2_st_NofB_6_m,Se_d_r_or_t_h_t_2_sts_NofB_NS,Se_d_r_or_t_h_t_2_sts_Total,Se_d_r_or_t_h_t_Tot_NofB_0_ib,Se_d_r_or_t_h_t_Tot_NofB_1,Se_d_r_or_t_h_t_Tot_NofB_2,Se_d_r_or_t_h_t_Tot_NofB_3,Se_d_r_or_t_h_t_Tot_NofB_4,Se_d_r_or_t_h_t_Tot_NofB_5,Se_d_r_or_t_h_t_Tot_NofB_6_m,Se_d_r_or_t_h_t_Tot_NofB_NS,Se_d_r_or_t_h_t_Tot_Total,Flt_at_1_or2_st_bl_NofB_0_ib,Flt_at_In_1_or2_s_b_NofB_1,Flt_at_In_1_or2_s_b_NofB_2,Flt_at_In_1_or2_s_b_NofB_3,Flt_at_In_1_or2_s_b_NofB_4,Flt_at_In_1_or2_s_b_NofB_5,Flt_at_In_1_or2_s_b_NoB_6_m,Flt_at_In_1_or2_s_b_NoB_NS,Flt_at_In_1_or2_s_b_Total,Flt_apt_3_st_bl_NoB_0_ib,Flt_apt_In_3_st_bl_NofB_1,Flt_apt_In_3_st_bl_NofB_2,Flt_apt_In_3_st_bl_NofB_3,Flt_apt_In_3_st_bl_NofB_4,Flt_apt_In_3_st_bl_NofB_5,Flt_apt_In_3_s_bl_NofB_6_m,Flt_apt_In_3_st_bl_NofB_NS,Flt_apt_In_3_st_bl_Total,Flt_apt_4_or_m_s_b_NofB_0_ib,Flt_apt_4_or_m_s_b_NofB_1,Flt_apt_4_or_m_s_b_NofB_2,Flt_apt_4_or_m_s_b_NofB_3,Flt_apt_4_or_m_s_b_NofB_4,Flt_apt_4_or_m_s_b_NofB_5,Flt_apt_4_or_m_s_b_NofB_6_m,Flt_apt_4_or_m_s_b_NofB_NS,Flt_apt_4_or_m_s_b_Total,Flt_apt_At_to_a_h_NofB_0_ib,Flt_apt_At_to_a_hse_NofB_1,Flt_apt_At_to_a_hse_NofB_2,Flt_apt_At_to_a_hse_NofB_3,Flt_apt_At_to_a_hse_NofB_4,Flt_apt_At_to_a_hse_NofB_5,Flt_apt_At_to_a_hs_NofB_6_m,Flt_apt_At_to_a_hs_NofB_NS,Flt_apt_At_to_a_hse_Total,Flt_apart_Tot_NofB_0_i_b,Flt_apart_Tot_NofB_1,Flt_apart_Tot_NofB_2,Flt_apart_Tot_NofB_3,Flt_apart_Tot_NofB_4,Flt_apart_Tot_NofB_5,Flt_apart_Tot_NofB_6_or_m,Flt_apart_Tot_NofB_NS,Flt_apart_Tot_Total,Other_dwelling_NofB_0_i_b,Other_dwelling_NofB_1,Other_dwelling_NofB_2,Other_dwelling_NofB_3,Other_dwelling_NofB_4,Other_dwelling_NofB_5,Other_dwelling_NofB_6_or_m,Other_dwelling_NofB_NS,Other_dwelling_Total,Dweling_structu_NS_NofB_0_i_b,Dweling_structur_NS_NofB_1,Dweling_structur_NS_NofB_2,Dweling_structur_NS_NofB_3,Dweling_structur_NS_NofB_4,Dweling_structur_NS_NofB_5,Dwelig_struct_NS_NofB_6_or_m,Dweling_structur_NS_NofB_NS,Dweling_structur_NS_Total,Total_NofB_0_i_b,Total_NofB_1,Total_NofB_2,Total_NofB_3,Total_NofB_4,Total_NofB_5,Total_NofB_6_or_m,Total_NofB_NS,Total_Total
POA2231,0,16,65,324,186,40,11,16,670,0,0,3,3,0,0,0,0,9,0,3,6,0,0,0,0,0,7,0,3,6,3,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,9,0,0,0,0,0,0,0,3,4,3,17,80,333,193,40,18,20,707
POA2232,4,35,386,2986,2475,653,102,96,6737,3,29,181,172,25,5,0,4,414,0,79,275,581,98,16,0,27,1075,0,109,459,750,121,21,0,33,1492,0,182,192,160,8,0,0,29,577,0,111,1946,138,3,0,0,53,2251,0,16,693,97,0,0,0,15,824,0,3,0,0,0,0,0,0,3,4,315,2829,398,11,0,0,95,3652,7,19,15,8,0,0,0,5,55,0,4,7,9,8,0,0,3,40,21,483,3693,4157,2614,676,105,227,11974
POA2233,3,30,231,3516,3166,845,149,81,8019,3,8,107,101,13,0,0,3,242,0,3,83,324,32,0,0,10,450,3,9,184,428,46,0,0,12,689,4,111,157,43,6,0,0,20,345,0,18,414,84,0,0,0,8,521,0,0,8,0,0,0,0,0,8,0,3,0,0,0,0,0,0,7,9,126,590,125,6,0,0,29,886,9,33,21,9,8,0,0,4,84,0,3,6,11,3,0,0,9,33,20,208,1034,4089,3221,844,151,139,9708
POA2234,3,18,76,1903,4623,1216,198,93,8131,0,0,11,44,4,0,0,3,60,0,3,144,829,103,4,0,17,1098,0,7,149,869,106,6,0,21,1164,0,0,8,0,0,0,0,0,14,0,6,45,4,0,0,0,0,54,0,36,30,9,0,0,0,3,81,0,0,0,0,0,0,0,0,0,0,37,84,17,3,0,0,8,147,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,7,14,4,62,311,2795,4738,1221,198,125,9450
POA2250,19,194,1467,7655,5929,1481,371,334,17464,11,94,1025,644,20,6,7,80,1886,10,180,435,956,56,0,0,50,1690,21,277,1456,1598,80,6,6,130,3576,43,274,897,330,20,4,0,75,1645,4,51,536,174,5,0,0,32,797,0,61,540,245,8,0,0,16,874,0,5,3,3,0,0,0,0,14,49,391,1982,753,29,4,3,125,3333,6,28,28,48,36,3,0,11,163,9,19,31,21,15,5,3,27,130,103,913,4970,10073,6090,1496,383,627,24665
POA2251,7,139,1011,3856,3670,943,175,163,9964,0,61,612,262,16,0,0,48,992,0,46,224,164,24,7,0,20,475,0,104,830,427,42,4,0,59,1468,0,25,126,159,6,0,0,13,335,0,6,45,18,4,0,0,0,69,0,0,6,3,0,0,0,0,6,0,3,0,0,0,0,0,0,4,0,36,175,177,13,3,0,11,420,0,20,68,10,6,0,0,4,106,0,3,5,9,8,0,0,4,41,10,300,2095,4480,3740,953,178,247,11998
POA2256,6,99,881,2095,1011,220,43,113,4468,0,48,424,542,10,0,0,44,1074,0,24,104,192,5,0,0,13,349,3,74,531,733,11,0,0,57,1418,5,140,158,63,4,0,0,30,399,0,0,18,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,144,173,63,4,0,0,31,421,3,30,40,17,0,0,0,3,95,3,5,10,3,4,0,0,11,29,24,352,1633,2909,1030,219,47,213,6438
POA2257,31,197,1506,3701,2221,537,89,182,8462,0,33,466,867,12,3,0,56,1439,0,19,144,330,51,0,0,16,565,3,49,612,1198,69,7,0,68,2003,19,123,300,111,14,0,3,40,605,0,3,21,11,0,0,0,6,36,0,0,11,15,0,0,0,0,28,3,0,6,0,0,0,0,0,11,23,127,342,138,14,0,3,47,682,16,122,118,46,4,0,0,6,311,0,18,19,5,0,0,0,6,52,71,515,2591,5081,2308,545,97,303,11503
POA2258,0,21,114,487,537,176,45,25,1410,0,3,33,118,7,0,0,3,167,0,0,79,80,4,0,0,0,158,0,9,108,203,9,0,0,4,326,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,3,3,0,0,0,0,8,0,0,0,3,0,0,0,0,3,0,0,0,6,0,0,0,0,6,0,29,226,698,552,176,45,28,1758
POA2259,37,385,1966,6615,7546,1220,298,406,18475,3,32,262,290,13,9,0,24,631,0,31,93,351,31,0,0,15,525,3,55,357,642,51,9,0,38,1159,0,101,111,121,6,0,0,22,356,0,4,48,0,0,0,0,0,56,0,3,18,3,0,0,0,0,25,0,0,5,0,3,0,3,0,6,0,108,180,122,11,0,3,25,448,23,89,137,32,11,3,3,34,333,7,13,16,19,5,3,0,12,68,72,654,2662,7425,7619,1234,302,515,20481
POA2260,11,103,550,2141,2624,802,157,124,6510,0,23,152,92,6,4,0,11,288,0,0,48,262,41,0,3,4,363,0,24,198,358,45,3,3,16,651,0,25,218,436,84,7,7,13,788,0,0,47,81,12,3,0,7,155,0,3,7,11,3,0,0,0,28,0,3,3,3,0,0,0,0,7,0,28,278,529,97,13,7,25,979,0,0,3,3,0,0,0,0,14,0,10,3,7,11,0,0,6,37,9,165,1042,3046,2776,821,160,168,8186
POA2261,17,181,1544,6623,4618,1069,208,313,14570,7,240,928,538,25,6,8,119,1868,8,150,349,678,101,8,4,46,1346,19,383,1277,1217,133,19,6,162,3218,4,80,448,171,17,5,0,35,758,0,36,265,60,0,0,0,17,370,0,63,443,97,3,0,0,16,625,0,4,3,0,0,0,0,0,8,0,180,1158,329,21,3,3,72,1771,6,33,41,20,3,0,0,6,115,10,20,21,12,3,0,0,16,85,52,806,4044,8204,4773,1089,220,566,19758
POA2262,8,99,1113,3408,2083,324,57,196,7285,0,13,41,60,3,0,0,3,124,0,0,0,11,3,0,0,0,19,0,9,43,65,12,4,0,4,141,0,15,80,27,0,0,0,11,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,80,30,0,0,0,11,143,3,24,20,8,4,0,0,3,60,0,0,4,4,6,0,0,3,20,13,151,1255,3517,2107,327,53,225,7642
POA2263,14,115,1196,3440,1753,378,70,182,7146,0,47,523,311,23,0,3,48,967,0,18,42,78,13,0,0,9,164,0,69,572,390,34,0,3,62,1134,6,122,596,214,22,3,3,61,1036,0,0,7,0,0,0,0,0,15,6,5,0,5,0,0,0,0,16,0,3,0,0,0,0,0,0,4,12,134,613,224,22,3,3,65,1068,3,20,17,6,4,0,0,7,56,0,0,10,11,4,0,0,47,77,30,337,2408,4072,1810,378,78,364,9481
POA2264,3,115,752,2019,1592,287,64,110,4943,0,13,139,154,5,0,0,10,325,0,0,21,31,3,0,3,3,55,0,13,167,182,7,0,3,16,379,0,8,21,11,0,0,0,0,44,0,0,5,0,0,0,0,0,5,0,0,6,0,0,0,0,0,12,0,6,0,0,0,0,0,0,6,0,12,32,15,0,0,0,0,65,0,0,0,5,3,0,0,0,11,0,3,0,3,4,0,0,3,16,7,141,952,2219,1606,289,66,126,5414
POA2265,4,42,149,554,699,139,38,30,1646,0,35,178,42,3,0,0,9,268,0,0,0,0,0,0,0,0,3,0,35,184,41,3,0,0,9,272,0,9,37,11,0,0,0,4,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,37,11,0,0,0,4,55,0,0,4,0,0,0,0,0,8,0,0,0,5,0,0,0,3,12,4,84,365,608,703,135,37,52,1986
POA2267,0,14,139,456,274,44,8,22,963,0,0,11,0,0,0,0,0,16,0,0,8,10,0,0,0,5,20,0,0,22,7,0,0,0,5,34,0,3,5,3,0,0,0,0,12,0,0,28,6,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28,8,0,0,0,0,47,3,33,22,6,0,0,0,9,62,0,0,0,5,0,0,0,0,3,4,56,208,476,278,42,8,34,1108
POA2278,0,13,55,459,232,61,10,12,832,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,58,456,231,61,13,12,841
POA2280,10,91,846,3575,2795,557,87,130,8084,0,104,403,220,28,5,3,32,799,3,36,146,161,18,0,0,15,383,3,136,551,384,53,5,3,46,1178,3,139,200,83,3,3,0,18,447,7,8,23,0,0,0,0,0,33,0,69,67,40,0,0,0,3,176,0,0,0,0,0,0,0,0,5,9,208,289,126,4,3,3,18,670,6,39,51,8,0,0,0,6,115,0,7,6,3,0,0,0,4,21,28,479,1737,4105,2852,566,91,208,10069
POA2281,4,75,693,2005,1337,277,42,84,4513,0,39,175,103,12,0,0,8,339,0,9,43,29,16,0,0,12,112,0,45,217,132,27,0,0,19,451,10,102,296,46,0,0,3,30,480,0,20,29,3,0,0,0,0,50,0,0,12,4,0,0,0,0,17,0,0,0,0,0,0,0,0,0,10,127,332,53,3,0,3,27,550,3,22,7,7,3,0,0,7,48,0,3,3,6,4,0,0,3,22,22,269,1248,2199,1371,285,51,143,5589
POA2282,3,35,349,1816,1783,389,62,61,4489,0,15,410,196,0,0,0,22,647,0,0,43,98,14,0,4,0,152,0,14,450,297,11,0,4,21,803,0,27,60,17,0,0,0,0,107,0,0,7,20,0,0,0,0,23,0,0,3,18,0,0,0,0,20,0,0,0,3,0,0,0,0,10,0,34,73,48,0,0,0,4,160,0,0,0,0,7,0,3,0,9,0,0,3,6,0,0,0,3,11,3,83,877,2165,1800,388,68,85,5470
POA2283,11,94,806,3944,2235,425,84,132,7728,0,49,214,128,3,0,0,21,418,0,21,99,120,18,0,0,10,271,4,72,311,252,21,0,0,27,685,0,76,100,16,5,0,0,7,211,0,0,11,24,0,0,0,3,43,0,0,5,5,0,0,0,0,10,0,0,0,3,3,0,0,0,7,0,82,117,47,4,3,0,11,268,4,15,18,3,3,0,0,4,37,0,7,5,3,0,0,0,4,22,15,261,1253,4253,2271,426,86,179,8735
POA2284,4,46,567,1766,778,139,22,56,3372,0,34,135,32,0,0,0,3,208,0,32,54,60,14,0,0,4,168,0,63,198,95,17,0,0,13,380,0,39,57,7,3,0,0,9,108,0,0,0,0,0,0,0,0,0,0,0,3,13,0,0,0,0,15,0,0,3,0,0,0,0,0,6,0,44,61,18,3,0,0,9,126,7,39,6,3,0,0,0,5,61,0,0,4,4,0,0,0,0,6,5,191,828,1881,797,136,21,77,3946
POA2285,12,85,1028,4561,3524,482,77,143,9905,0,111,356,119,12,3,0,21,628,0,13,56,18,0,0,0,7,96,0,130,409,142,7,3,0,29,726,3,58,80,17,6,0,0,5,168,0,12,5,3,0,0,0,0,16,0,0,3,4,0,0,0,0,6,0,3,0,0,0,0,0,0,3,3,70,93,25,6,0,0,6,203,0,0,5,4,0,0,0,0,13,0,0,0,5,0,0,0,3,10,9,287,1546,4735,3540,482,77,184,10859
POA2286,0,12,133,843,271,60,18,23,1366,0,0,0,13,0,0,0,0,13,0,3,3,0,0,0,0,0,12,0,3,3,15,0,0,0,0,23,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,21,139,861,274,60,18,23,1401
POA2287,9,105,1122,5271,3745,644,143,202,11229,0,72,579,327,18,4,0,27,1025,0,41,186,107,14,0,0,9,367,0,118,767,434,30,4,0,36,1390,5,114,122,43,7,0,6,17,306,6,23,8,3,0,0,0,0,42,3,11,0,0,0,0,0,0,9,0,5,3,0,0,0,0,0,8,12,149,130,48,7,0,6,23,374,0,9,4,13,6,0,0,3,35,0,3,3,12,3,0,0,4,28,18,382,2035,5769,3791,648,145,267,13050
POA2289,4,50,758,3092,1686,359,48,80,6077,0,42,117,68,3,0,0,3,243,0,7,176,133,12,3,0,3,330,0,47,296,207,9,4,0,8,570,0,65,168,44,5,0,0,12,297,0,15,80,0,0,0,0,0,96,0,0,17,0,0,0,0,0,22,0,3,0,0,0,0,0,0,11,0,86,265,47,5,0,0,12,424,0,0,4,0,0,0,0,0,8,0,4,11,5,0,0,0,4,25,8,183,1333,3346,1702,361,50,105,7101
POA2290,9,63,999,5223,2906,588,92,165,10049,7,151,690,264,4,3,0,41,1154,0,35,277,310,32,0,0,11,671,3,182,966,577,38,5,0,47,1822,3,79,123,42,3,0,0,16,269,0,24,28,0,0,0,0,0,53,0,34,89,45,0,0,0,0,160,0,7,0,4,0,0,0,0,12,3,141,240,87,3,0,0,17,498,0,28,72,13,0,0,0,3,118,0,4,9,4,3,0,3,8,27,15,424,2279,5908,2953,596,93,244,12514
POA2291,3,22,331,1447,1099,271,47,55,3267,0,37,138,72,5,0,0,8,254,3,53,274,317,51,7,5,13,731,3,91,413,384,58,11,5,21,982,16,155,248,22,7,0,0,12,463,3,52,352,23,0,0,0,12,447,0,0,38,3,0,0,0,4,47,0,3,3,0,0,0,0,0,4,18,209,644,46,9,0,0,31,954,0,0,0,0,0,0,0,0,3,0,0,3,4,3,0,0,0,17,21,324,1387,1886,1165,282,51,103,5216
POA2292,0,20,203,443,94,22,6,16,803,0,6,43,16,0,0,0,0,66,0,3,36,26,9,3,0,0,84,0,11,78,41,9,3,0,0,147,3,40,10,4,0,0,0,3,58,0,0,15,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,7,3,46,26,3,0,0,0,3,79,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,3,3,74,314,490,104,28,6,20,1037
POA2293,0,11,189,301,48,4,3,11,569,0,3,24,11,0,0,0,4,44,3,31,65,241,11,0,0,6,360,5,32,86,256,11,0,0,5,402,0,9,5,0,0,0,0,0,15,0,0,38,20,0,0,0,0,64,0,0,4,13,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3,9,47,38,3,0,0,0,106,3,4,0,3,0,0,0,4,18,4,5,4,0,0,0,0,0,19,13,56,336,603,62,9,3,26,1107
POA2294,0,10,183,242,51,9,3,16,517,0,10,38,17,0,0,0,0,60,0,6,42,100,7,0,0,4,168,0,17,82,117,7,0,0,5,224,3,25,14,3,0,0,0,5,59,0,5,3,7,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,34,21,11,0,0,0,5,80,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,9,16,3,62,289,374,57,9,3,40,838
POA2295,3,74,669,943,552,78,6,71,2397,0,12,27,9,0,0,0,4,51,0,0,27,32,8,0,0,0,65,0,17,46,41,6,0,0,3,115,4,56,39,38,0,0,0,7,146,0,4,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,59,40,33,0,0,0,7,153,3,0,0,0,0,0,0,3,12,0,0,3,3,3,0,0,0,12,16,155,757,1025,565,78,4,87,2685
POA2296,0,11,169,259,35,6,0,18,496,0,6,29,22,3,0,0,0,57,0,25,82,57,9,3,0,4,180,0,27,109,76,12,3,0,5,238,0,21,14,3,0,0,0,0,40,0,4,7,4,0,0,0,0,14,11,5,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,14,33,20,7,0,0,0,3,65,3,6,3,5,0,0,0,0,19,0,4,0,0,0,0,0,0,8,16,85,300,343,46,9,0,19,827
POA2297,0,16,148,311,46,16,3,8,550,0,0,11,6,0,0,0,0,15,0,0,16,9,0,0,0,0,24,0,0,21,15,0,0,0,0,41,3,23,15,5,5,0,0,5,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,15,9,5,0,0,5,49,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,3,34,192,337,53,16,4,13,650
POA2298,7,16,625,1559,390,86,40,60,2783,0,17,135,34,0,0,0,3,187,0,37,99,91,3,4,0,14,251,0,54,232,126,3,4,0,15,439,11,151,101,19,0,0,0,35,311,3,30,49,0,0,0,0,3,89,0,0,16,0,0,0,0,0,16,3,22,12,0,0,0,0,0,41,16,199,179,23,0,0,3,37,451,0,3,7,3,0,0,0,0,11,0,3,7,3,0,0,3,0,20,24,280,1044,1713,399,90,50,115,3707
POA2299,3,27,594,1539,589,159,81,60,3047,3,35,199,153,10,0,3,11,409,0,30,131,87,10,0,3,12,272,3,60,326,239,17,3,3,20,683,0,142,130,23,3,0,3,7,310,0,31,98,0,0,0,0,3,137,0,0,0,0,0,0,0,0,0,0,17,13,3,3,3,0,0,35,3,184,237,29,6,6,8,13,481,0,0,4,4,0,0,0,0,6,0,5,7,4,3,0,0,0,15,13,281,1167,1819,613,169,93,93,4236
POA2300,0,9,100,292,173,51,21,16,663,0,9,116,72,10,0,0,0,212,0,103,360,467,122,38,11,25,1122,0,110,475,540,130,35,11,27,1333,8,208,254,86,3,4,3,25,587,9,157,377,128,7,3,0,35,708,31,304,569,456,28,0,3,30,1423,0,0,0,0,0,0,0,0,0,52,664,1201,668,39,8,4,87,2726,0,3,0,0,0,0,0,3,13,0,8,9,5,0,0,0,5,26,51,801,1786,1507,342,95,34,134,4754
POA2302,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,0,0,0,3,3,0,0,0,4,0,21,13,3,0,0,0,7,37,0,0,37,0,0,0,0,0,36,0,9,114,59,0,0,0,3,176,0,0,0,0,0,0,0,0,0,0,29,160,60,0,0,0,9,256,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,3,3,29,164,64,3,0,0,10,270
POA2303,8,20,416,1180,485,105,22,49,2277,0,40,107,61,9,0,0,5,223,0,59,131,254,43,4,0,18,501,3,97,235,313,52,4,4,20,728,30,83,66,15,3,0,0,15,217,0,68,213,43,0,0,0,27,352,0,34,51,8,0,0,0,9,104,0,0,0,0,0,0,0,0,0,33,185,337,65,4,0,0,49,668,0,11,22,0,0,0,0,0,35,0,5,12,3,0,0,0,0,24,40,316,1020,1557,540,109,29,119,3736
POA2304,3,59,1190,2445,677,98,35,91,4587,11,155,258,158,6,4,0,28,609,3,76,160,99,10,4,3,6,361,14,232,421,255,16,4,3,33,972,9,187,112,19,0,0,5,17,354,0,3,22,3,0,0,0,3,32,0,0,0,0,0,0,0,0,0,0,11,10,0,0,0,0,3,26,11,199,149,25,0,0,3,23,409,0,6,16,13,4,0,0,3,42,0,11,8,7,0,0,0,7,36,26,504,1777,2747,694,105,41,158,6046
POA2305,0,22,692,1931,939,220,33,59,3909,0,28,244,49,5,0,0,9,341,0,9,106,80,3,4,0,3,214,0,41,351,133,12,6,3,13,553,0,122,106,21,8,0,0,7,267,0,7,40,0,0,0,0,4,47,0,0,3,0,0,0,0,0,5,0,6,0,3,3,0,0,0,18,5,137,150,18,8,0,0,15,339,0,0,6,0,4,0,0,0,6,0,0,4,5,3,0,0,0,7,6,199,1205,2086,962,230,38,91,4815
POA2306,0,14,240,613,83,6,0,34,988,3,27,13,33,0,0,0,0,78,0,33,14,112,6,0,0,8,168,3,60,20,148,6,0,0,12,247,4,74,20,0,0,0,0,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,74,20,0,0,0,0,3,104,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,11,147,288,761,88,6,0,46,1343
POA2307,3,19,189,745,177,35,20,27,1222,0,30,92,47,0,0,0,6,174,0,3,51,80,0,0,0,0,132,0,30,139,125,0,0,0,6,305,0,4,5,4,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,4,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,3,12,3,60,344,878,180,40,28,42,1561
POA2308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2311,0,5,34,168,67,19,0,7,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,13,38,176,68,19,0,7,321
POA2312,3,12,58,232,151,27,16,11,509,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,3,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,17,67,230,151,27,14,11,521
POA2314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2315,3,25,238,1481,1445,250,40,74,3553,0,30,284,222,14,0,0,27,577,0,18,92,574,185,6,0,15,888,0,48,377,801,195,6,0,39,1468,0,42,77,38,10,3,0,4,179,0,8,45,34,0,0,0,0,97,0,4,173,81,8,3,0,7,278,0,0,0,0,0,0,0,0,3,0,61,297,161,21,7,0,13,558,6,7,4,13,5,3,0,0,35,0,10,12,11,6,0,0,3,43,7,146,924,2457,1673,270,43,129,5658
POA2316,10,24,229,650,579,138,33,45,1693,0,7,19,44,4,0,0,0,73,0,0,15,93,22,0,0,0,133,0,7,32,139,27,0,0,3,209,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,19,61,34,0,0,0,8,131,3,0,10,4,3,0,0,3,24,13,50,331,832,611,136,33,51,2066
POA2317,0,8,99,621,611,90,18,26,1470,3,28,264,174,15,0,0,21,512,0,0,29,235,46,3,0,5,315,3,29,289,408,65,3,0,31,826,0,29,31,20,0,0,0,6,88,0,3,39,21,0,0,0,0,65,0,0,21,21,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,35,92,61,3,4,0,6,204,3,7,10,3,0,0,0,3,29,0,0,3,0,3,0,0,3,12,6,74,498,1098,680,94,21,68,2536
POA2318,12,35,277,1247,1775,329,55,84,3816,0,3,62,32,3,0,0,4,106,0,0,0,0,0,0,0,0,3,0,3,65,32,4,0,0,4,105,0,0,3,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,6,0,0,0,0,10,0,4,4,3,0,0,0,0,12,0,0,6,4,0,0,0,3,10,8,44,350,1298,1780,329,55,94,3963
