POA_CODE_2016,Neg_Nil_inc_cpl_fam_no_child,Neg_Nil_inc_cpl_fam_wth_chld,Neg_Nil_inc_One_parent_fam,Neg_Nil_inc_Other_fam,Neg_Nil_inc_Tot,FI_1_149_cpl_fam_no_child,FI_1_149_cpl_fam_with_child,FI_1_149_One_parent_fam,FI_1_149_Other_fam,FI_1_149_Tot,FI_150_299_cpl_fam_no_child,FI_150_299_cpl_fam_with_child,FI_150_299_One_parent_fam,FI_150_299_Other_fam,FI_150_299_Tot,FI_300_399_cpl_fam_no_child,FI_300_399_cpl_fam_with_child,FI_300_399_One_parent_fam,FI_300_399_Other_fam,FI_300_399_Tot,FI_400_499_cpl_fam_no_child,FI_400_499_cpl_fam_with_child,FI_400_499_One_parent_fam,FI_400_499_Other_fam,FI_400_499_Tot,FI_500_649_cpl_fam_no_child,FI_500_649_cpl_fam_with_child,FI_500_649_One_parent_fam,FI_500_649_Other_fam,FI_500_649_Tot,FI_650_799_cpl_fam_no_child,FI_650_799_cpl_fam_with_child,FI_650_799_One_parent_fam,FI_650_799_Other_fam,FI_650_799_Tot,FI_800_999_cpl_fam_no_child,FI_800_999_cpl_fam_wth_chld,FI_800_999_One_parent_fam,FI_800_999_Other_fam,FI_800_999_Tot,FI_1000_1249_cpl_fam_no_child,FI_1000_1249_cpl_fam_wth_chld,FI_1000_1249_One_parent_fam,FI_1000_1249_Other_fam,FI_1000_1249_Tot,FI_1250_1499_cpl_fam_no_child,FI_1250_1499_cpl_fam_wth_chld,FI_1250_1499_One_parent_fam,FI_1250_1499_Other_fam,FI_1250_1499_Tot,FI_1500_1749_cpl_fam_no_child,FI_1500_1749_cpl_fam_wth_chld,FI_1500_1749_One_parent_fam,FI_1500_1749_Other_fam,FI_1500_1749_Tot,FI_1750_1999_cpl_fam_no_child,FI_1750_1999_cpl_fam_wth_chld,FI_1750_1999_One_parent_fam,FI_1750_1999_Other_fam,FI_1750_1999_Tot,FI_2000_2499_cpl_fam_no_child,FI_2000_2499_cpl_fam_wth_chld,FI_2000_2499_One_parent_fam,FI_2000_2499_Other_fam,FI_2000_2499_Tot,FI_2500_2999_cpl_fam_no_child,FI_2500_2999_cpl_fam_wth_chld,FI_2500_2999_One_parent_fam,FI_2500_2999_Other_fam,FI_2500_2999_Tot,FI_3000_3499_cpl_fam_no_child,FI_3000_3499_cpl_fam_wth_chld,FI_3000_3499_One_parent_fam,FI_3000_3499_Other_fam,FI_3000_3499_Tot,FI_3500_3999_cpl_fam_no_child,FI_3500_3999_cpl_fam_wth_chld,FI_3500_3999_One_parent_fam,FI_3500_3999_Other_fam,FI_3500_3999_Tot,FI_4000_more_cpl_fam_no_child,FI_4000_more_cpl_fam_wth_chld,FI_4000_more_One_parent_fam,FI_4000_more_Other_fam,FI_4000_more_Tot,Prt_inc_std_cpl_fam_no_child,Part_inc_std_cpl_fam_wth_chld,Part_inc_statd_One_parent_fam,Partial_income_statd_Othr_fam,Partial_income_stated_Tot,All_inc_ns_cpl_fam_no_child,All_inc_ns_cpl_fam_wth_chld,All_incomes_ns_One_parent_fam,All_incomes_ns_Other_fam,All_incomes_ns_Tot,Tot_cpl_fam_no_child,Tot_cpl_fam_wth_chld,Tot_One_parent_fam,Tot_Other_fam,Tot_Tot
POA2460,29,6,21,0,61,21,10,16,0,44,30,17,53,0,95,18,6,72,0,94,212,24,106,13,353,111,46,234,4,398,678,100,214,18,1008,347,149,212,23,728,385,262,172,15,836,315,278,98,16,704,159,260,52,3,481,177,230,49,4,464,261,339,42,3,648,112,240,20,0,375,72,135,5,4,218,34,59,12,0,104,53,92,5,0,151,215,364,123,10,714,70,25,36,3,137,3308,2643,1533,118,7605
POA2462,3,3,0,0,9,3,0,3,0,9,3,0,0,0,3,0,3,5,0,13,17,5,3,0,28,15,5,13,0,35,80,12,18,4,114,34,20,17,4,64,37,20,11,3,76,29,19,8,0,52,19,12,10,0,37,18,8,0,0,33,23,26,0,0,49,11,9,0,0,19,0,3,0,0,10,0,7,0,0,10,7,0,0,0,7,18,44,11,0,73,4,0,0,0,10,330,200,106,10,648
POA2463,13,0,3,0,16,16,0,0,0,14,10,3,14,0,27,3,0,13,0,19,79,10,22,4,114,43,11,32,0,86,264,18,49,0,331,109,39,49,3,208,121,76,31,4,229,105,81,23,3,209,42,64,17,0,121,52,62,6,0,121,91,82,5,3,180,43,48,3,0,95,9,27,0,0,39,6,18,0,0,30,16,25,0,0,37,65,104,31,0,195,26,4,10,0,43,1106,693,305,21,2122
POA2464,7,0,0,0,15,18,0,3,0,16,0,0,3,0,9,5,0,17,0,22,66,10,21,3,100,30,3,44,0,82,242,16,31,3,295,133,29,30,0,196,109,52,31,0,195,116,38,16,0,174,36,46,12,0,100,55,44,14,0,111,73,66,10,0,149,49,33,0,3,83,15,24,0,0,38,17,15,0,0,30,20,25,0,0,43,82,64,39,3,189,18,7,8,0,34,1090,484,282,24,1878
POA2465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,13,0,0,0,12,0,0,4,0,9,3,0,5,0,8,0,3,0,0,3,0,4,0,0,5,0,0,0,0,3,4,7,0,0,9,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,3,3,0,0,3,3,3,0,0,5,0,0,0,0,0,33,21,18,0,80
POA2466,5,0,0,0,5,9,0,0,0,9,0,0,4,0,4,0,0,3,0,5,43,0,9,0,55,9,0,10,0,30,84,0,13,0,108,48,8,9,0,68,34,14,9,3,61,27,15,5,0,46,10,5,3,0,18,8,10,0,0,14,17,12,3,0,31,3,0,0,0,4,0,0,0,0,3,0,0,0,0,0,9,0,0,0,5,20,10,3,0,34,10,0,0,0,18,324,79,85,9,501
POA2469,7,6,0,0,15,9,0,0,0,11,10,0,15,0,23,0,0,9,0,8,56,6,24,3,90,15,9,18,0,39,141,16,15,4,174,60,22,21,4,103,55,36,17,0,114,67,32,13,0,104,15,18,10,0,48,21,15,3,3,48,30,37,3,0,78,18,7,3,0,22,9,9,0,0,18,3,3,0,0,3,8,8,3,0,16,37,31,22,0,89,12,3,8,5,28,573,277,169,19,1039
POA2470,15,5,7,0,27,11,3,3,0,17,13,4,17,0,37,8,0,42,0,48,114,11,75,7,206,51,29,91,3,172,351,58,117,9,533,165,72,108,17,364,201,174,93,10,485,171,180,49,8,409,90,154,28,3,275,72,142,27,0,242,122,220,21,3,367,45,124,10,0,186,18,54,0,0,67,8,37,0,0,49,24,21,0,0,47,77,178,69,5,335,44,16,34,0,88,1596,1477,800,75,3952
POA2471,4,3,4,0,20,3,0,0,0,3,4,0,3,0,3,0,0,8,0,10,18,0,13,0,31,9,7,23,3,42,47,5,12,0,70,25,17,12,0,58,33,23,3,3,64,24,26,3,3,58,12,26,9,0,46,21,25,3,0,53,18,33,4,0,57,15,25,0,0,40,0,13,0,0,13,0,3,0,0,5,0,3,0,0,11,17,34,11,0,64,4,3,3,0,13,267,252,122,11,647
POA2472,3,0,0,0,3,4,0,0,0,4,3,0,3,0,5,0,0,9,0,10,10,0,3,0,15,7,8,9,0,28,40,7,16,0,66,10,10,11,0,35,28,18,13,0,53,9,22,6,0,43,17,16,0,0,34,15,16,5,0,37,13,24,0,0,43,3,20,0,0,20,6,3,0,0,13,0,5,0,0,5,6,6,0,0,10,12,31,11,0,57,3,0,5,0,11,200,186,93,7,488
POA2473,3,0,0,0,7,0,0,0,0,0,3,0,3,0,5,0,0,6,0,4,20,0,9,0,32,14,3,15,0,28,88,11,22,0,124,35,14,36,4,85,46,21,20,0,91,53,25,12,3,89,13,8,3,0,26,27,19,8,0,62,36,25,4,0,61,25,23,0,0,47,11,21,0,0,31,6,5,0,0,15,6,17,0,0,24,18,25,18,0,68,14,5,0,0,19,421,230,155,12,824
POA2474,5,4,5,0,21,6,3,5,0,13,13,4,6,0,27,5,0,19,0,25,53,12,35,0,99,29,10,43,0,84,157,27,45,3,236,81,32,43,3,156,90,78,35,10,205,84,50,16,3,154,38,41,9,0,91,40,48,9,0,91,52,57,3,0,116,26,35,3,0,62,13,19,0,0,30,9,11,0,0,18,20,27,3,0,42,58,65,28,0,147,8,3,10,0,24,792,520,312,21,1640
POA2475,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,0,0,0,7,3,0,8,0,6,16,5,3,0,20,3,0,5,0,9,3,7,0,0,5,3,3,0,0,8,0,4,0,0,3,0,3,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,9,3,0,0,0,5,50,25,18,3,99
POA2476,0,0,0,0,3,0,0,0,0,0,3,0,3,0,3,0,0,0,0,3,10,0,4,0,12,3,5,4,0,12,22,3,8,0,37,12,3,9,0,30,18,3,0,0,25,10,7,3,0,23,5,4,0,0,8,5,0,3,0,8,7,9,3,0,19,4,4,0,0,7,3,6,0,0,5,0,0,0,0,0,4,0,0,0,6,8,7,3,0,18,3,0,0,0,6,123,59,36,3,224
POA2477,12,3,3,0,18,8,7,0,0,13,8,4,23,3,37,7,3,17,0,23,49,10,29,0,85,32,14,55,3,108,250,32,78,4,358,158,49,61,3,270,204,104,68,7,381,143,117,56,4,324,92,93,38,0,220,97,129,32,3,255,153,201,25,3,387,74,140,12,0,229,39,73,5,0,126,19,48,0,0,62,41,92,4,3,141,86,163,48,3,304,24,12,13,0,50,1500,1297,558,46,3397
POA2478,21,4,8,0,31,16,0,6,0,28,20,4,30,0,49,12,3,41,0,59,141,23,92,0,255,98,17,140,3,255,559,60,174,20,812,324,111,150,14,587,408,212,165,12,803,378,215,112,10,717,190,215,50,6,462,206,226,60,11,500,350,436,63,4,856,204,268,18,3,494,111,187,7,0,304,61,100,8,0,175,153,212,7,0,370,199,327,112,3,634,76,20,40,0,138,3515,2644,1283,88,7540
POA2479,3,7,0,0,13,0,3,0,3,6,4,3,4,0,12,3,0,9,0,15,14,5,15,0,38,17,12,20,0,41,43,8,30,0,81,38,22,26,0,80,56,36,22,0,113,62,42,15,0,118,20,41,4,0,69,41,39,4,0,81,54,79,10,0,151,39,62,4,0,102,13,28,0,0,42,11,23,3,0,40,36,56,0,0,97,42,91,16,0,146,11,4,3,0,18,511,555,183,8,1263
POA2480,39,15,19,0,69,32,5,24,0,61,31,16,66,3,124,13,13,82,0,109,194,41,193,8,439,143,49,327,13,533,653,126,310,24,1114,437,186,295,26,945,514,395,272,26,1205,495,417,175,13,1104,292,399,143,9,845,320,365,71,10,768,474,644,103,11,1233,214,395,33,3,647,117,234,6,0,363,58,132,17,0,209,135,209,12,3,354,295,478,227,16,1011,79,36,45,5,163,4524,4167,2433,171,11291
POA2481,18,4,11,0,26,6,3,11,0,15,8,4,14,0,25,6,3,16,0,23,33,11,37,0,78,22,18,57,3,97,89,24,46,3,165,67,30,36,8,141,106,60,54,7,232,121,66,45,7,240,73,71,22,0,162,81,79,14,8,178,110,125,26,3,268,75,69,5,3,155,43,58,0,0,93,25,38,7,0,63,83,111,8,0,205,104,149,51,0,306,21,11,13,0,42,1083,939,452,40,2513
POA2482,8,3,0,0,14,10,0,0,0,9,3,4,19,0,26,4,0,19,0,22,25,9,36,3,68,15,14,59,0,88,87,23,43,0,145,50,34,45,3,124,71,61,36,3,172,56,64,23,0,145,33,44,10,0,89,33,51,9,0,95,30,83,10,0,126,21,44,4,0,62,11,20,3,0,30,3,19,3,0,27,18,17,0,0,37,53,93,45,7,191,9,4,10,0,25,528,580,370,15,1499
POA2483,12,3,8,0,25,5,0,3,0,11,10,0,21,0,30,5,0,29,0,36,46,10,46,4,110,28,22,95,0,143,148,34,71,0,257,101,57,71,9,244,113,95,78,3,294,124,91,43,3,267,75,93,21,0,183,63,80,18,3,168,102,136,19,0,256,49,92,12,0,155,29,34,0,0,65,11,21,3,0,39,23,48,3,0,75,76,157,91,3,330,21,7,9,3,42,1059,991,636,31,2719
POA2484,14,4,11,0,29,22,3,10,0,30,17,12,19,3,56,15,3,52,0,70,86,19,79,0,185,70,40,132,10,254,364,78,119,11,564,211,109,118,5,435,228,186,91,3,512,207,194,88,3,492,120,160,54,3,345,132,155,36,3,328,199,262,39,3,505,83,152,11,3,246,35,79,0,0,118,25,40,4,0,65,50,58,3,0,113,137,254,114,3,508,50,26,23,3,103,2061,1834,995,61,4950
POA2485,25,0,11,0,38,15,3,7,0,26,9,0,10,3,26,3,3,29,0,39,116,12,44,0,175,48,6,89,0,149,385,35,103,4,523,177,51,103,15,355,187,107,103,16,408,156,107,65,12,337,79,97,53,3,229,93,69,38,6,206,167,128,27,6,331,67,80,10,0,156,40,65,7,0,106,16,23,3,0,42,30,53,7,0,90,125,124,75,4,323,68,7,14,0,93,1817,982,791,74,3659
POA2486,42,11,16,0,64,32,0,15,0,48,21,10,34,0,62,12,3,38,0,54,192,18,83,7,300,127,28,159,3,320,782,68,187,14,1044,394,140,187,15,733,473,244,222,18,951,412,274,155,15,856,186,292,84,3,563,192,266,65,6,530,333,478,72,0,879,167,349,23,3,546,81,203,12,0,288,41,108,3,0,154,63,176,5,3,244,241,374,144,10,772,112,19,35,0,170,3897,3066,1531,106,8605
POA2487,16,3,5,0,27,15,3,3,0,18,8,3,14,3,28,4,0,13,0,18,67,7,36,0,107,42,11,61,6,116,251,21,62,6,338,127,30,58,7,221,168,75,70,3,317,148,92,47,7,294,88,111,35,3,235,70,88,26,4,193,144,211,32,0,384,111,168,16,3,300,53,114,5,0,168,30,84,5,0,116,68,191,4,0,261,85,171,48,7,316,24,14,14,0,50,1516,1390,558,48,3517
POA2488,6,3,0,0,7,0,0,0,0,8,3,0,9,0,12,0,0,5,0,5,13,3,10,0,27,11,3,27,0,35,41,5,18,0,63,21,15,21,0,60,35,26,20,3,84,26,32,10,5,73,15,35,15,0,66,25,32,3,0,55,46,69,15,0,130,27,38,3,0,64,10,23,0,0,33,4,7,3,0,20,3,24,0,0,31,24,42,16,0,91,3,4,4,0,8,321,359,188,9,868
POA2489,13,0,4,0,17,6,0,3,0,8,10,3,9,0,14,5,0,13,0,17,50,4,23,0,77,33,11,41,0,83,186,13,40,0,241,97,28,29,3,157,92,58,35,4,185,85,81,29,0,191,45,94,15,0,153,54,81,12,3,144,81,147,10,4,242,35,96,3,0,141,23,53,0,0,79,4,25,0,0,31,12,36,0,0,48,53,115,22,0,184,23,11,8,0,38,903,856,288,14,2065
POA2490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,6,3,0,3,0,5,7,0,0,0,6,4,4,5,0,9,4,4,8,0,13,5,9,0,0,17,3,9,0,0,22,3,3,0,0,11,4,14,3,0,19,9,6,0,0,11,0,4,0,0,6,3,0,0,0,3,10,5,0,0,10,9,8,0,0,19,0,0,0,0,4,79,77,26,4,173
POA2500,88,19,37,10,156,46,8,10,6,69,32,17,43,11,103,14,7,38,3,65,156,68,85,20,330,100,52,130,14,297,425,93,146,19,679,296,136,149,30,611,378,165,153,27,722,332,212,116,25,685,170,205,93,14,485,218,222,95,17,550,460,454,126,30,1063,314,403,54,13,789,215,264,30,11,520,132,185,15,3,335,243,433,29,0,709,277,406,140,8,823,59,20,29,3,105,3963,3375,1498,258,9088
POA2502,26,14,10,3,50,20,7,14,0,34,16,5,21,3,38,4,5,37,0,47,93,32,59,4,183,38,27,84,0,152,248,66,111,8,438,81,106,115,10,312,88,139,87,12,320,82,117,61,8,265,33,118,42,5,199,51,107,39,3,202,67,179,36,3,283,37,94,13,0,146,13,59,3,0,76,13,26,6,0,48,6,45,3,0,62,61,131,70,3,268,36,18,25,0,79,1016,1293,840,56,3202
POA2505,3,3,0,0,13,5,0,0,0,8,3,0,13,0,13,4,3,11,0,21,31,4,22,3,61,15,5,29,0,48,93,18,39,0,158,39,21,45,3,118,35,42,36,0,107,29,52,18,5,102,32,34,18,0,82,26,39,13,0,75,42,69,22,3,138,14,57,3,0,79,20,28,0,0,50,5,23,0,0,26,7,37,0,0,48,25,65,33,0,130,12,5,13,0,29,452,513,321,23,1303
POA2506,6,8,10,0,21,7,3,7,0,15,3,3,12,0,18,3,0,23,0,25,53,14,44,0,108,22,9,60,0,96,136,26,75,8,237,52,43,48,8,157,60,54,52,3,172,62,71,39,4,173,28,85,34,3,150,39,74,13,0,132,61,144,19,3,230,33,88,14,3,134,13,46,3,0,60,3,27,0,0,31,18,43,3,0,62,40,89,48,4,180,19,12,18,0,49,657,827,522,38,2036
POA2508,7,6,6,0,12,8,0,0,0,6,5,0,0,0,4,0,0,4,0,6,21,4,13,0,40,11,7,17,0,33,62,12,27,0,103,43,22,23,3,85,55,46,26,0,128,51,62,26,0,147,37,71,16,0,130,41,84,18,0,148,103,225,26,0,355,77,206,11,0,295,45,166,3,0,217,41,97,5,0,138,71,228,9,0,301,43,182,41,3,269,12,14,6,0,26,723,1427,280,14,2445
POA2515,13,0,8,0,19,13,0,0,0,11,7,3,8,0,19,6,0,12,0,15,40,4,16,0,57,21,9,33,3,68,99,14,24,0,148,60,22,24,3,115,103,43,34,3,190,92,56,31,4,180,67,68,22,0,156,60,92,22,0,177,115,190,43,0,344,107,192,16,4,315,79,144,3,0,219,52,128,7,3,188,111,386,7,0,506,89,170,46,0,305,13,9,7,0,22,1148,1533,358,27,3060
POA2516,0,0,4,0,3,3,0,3,0,3,3,3,9,0,19,0,0,7,0,6,18,3,11,0,31,13,3,18,0,27,59,8,20,3,87,25,14,17,4,63,50,20,26,3,96,41,39,23,0,97,22,49,12,0,83,26,49,13,0,87,61,110,16,0,195,46,117,12,0,175,34,87,7,0,126,20,70,4,0,99,37,186,4,0,226,37,119,25,3,190,6,0,0,0,9,501,878,228,18,1624
POA2517,24,3,11,0,38,15,3,3,0,21,7,3,10,0,18,7,3,15,0,28,43,3,35,0,80,34,13,51,0,92,218,16,70,3,311,85,34,59,4,185,118,63,73,8,265,101,86,52,3,246,67,84,37,0,186,68,129,31,3,234,121,263,49,3,433,105,253,23,0,385,75,193,6,4,276,46,134,7,0,185,51,257,12,0,321,80,199,64,0,340,33,11,10,0,55,1287,1755,613,40,3695
POA2518,12,4,10,0,26,21,3,3,5,30,4,3,34,3,51,3,0,45,3,50,101,20,75,0,203,49,25,104,8,187,303,36,127,6,473,143,67,113,15,338,188,103,128,13,439,158,126,69,3,356,90,134,57,7,287,105,161,40,3,302,195,337,66,8,613,118,294,31,6,447,65,175,12,0,260,33,106,10,0,146,51,222,3,0,280,124,257,85,4,475,42,19,31,0,88,1809,2098,1057,89,5052
POA2519,26,11,10,0,52,16,3,3,0,21,15,0,14,0,31,3,0,19,0,23,85,15,35,3,143,53,24,71,8,150,249,40,82,9,376,132,56,79,11,274,161,99,95,8,364,128,132,73,3,332,72,110,59,3,243,86,142,45,3,276,180,292,61,4,542,113,257,20,6,405,76,199,11,0,280,44,115,6,0,174,85,267,4,3,359,115,212,71,3,407,32,16,16,0,62,1693,1990,779,70,4529
POA2522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2525,25,6,8,0,38,9,0,12,0,18,5,5,9,0,19,8,0,13,0,17,52,6,16,0,80,22,13,38,0,79,169,16,44,9,239,85,37,50,8,174,108,62,47,4,223,93,86,37,3,221,47,98,32,8,182,61,110,24,3,201,114,234,38,3,389,92,213,7,0,307,45,157,4,0,201,30,125,3,0,159,68,213,6,0,287,59,180,43,0,280,24,17,8,0,49,1126,1572,440,43,3177
POA2526,22,7,10,4,40,13,0,11,3,24,18,5,10,3,34,3,4,11,0,25,60,7,43,0,116,40,15,56,7,112,214,32,62,5,321,112,56,77,6,251,132,104,68,7,306,129,136,52,11,331,77,126,45,8,251,67,138,15,3,223,159,346,31,4,541,115,280,21,3,423,68,218,6,0,289,34,138,9,0,180,63,289,9,0,359,77,240,69,8,389,29,16,17,0,57,1423,2157,618,65,4263
POA2527,23,6,16,0,47,10,6,4,0,22,15,5,22,0,39,5,0,37,0,46,82,7,53,0,141,61,17,129,5,215,344,41,112,4,499,171,72,130,8,373,180,156,129,10,478,161,229,94,5,497,118,251,68,0,439,133,265,60,3,456,231,504,59,3,790,123,401,28,3,561,73,206,10,0,285,31,138,4,0,167,35,186,4,0,235,134,312,92,0,540,38,26,19,0,78,1965,2826,1076,50,5913
POA2528,40,9,16,0,63,24,0,14,3,40,12,4,54,3,78,15,8,66,0,94,155,20,133,7,321,78,21,192,8,297,575,77,196,19,872,219,104,195,19,533,228,200,157,14,599,216,196,113,15,534,126,226,70,8,426,120,193,47,5,365,198,352,75,5,639,94,248,25,3,369,50,170,13,0,233,15,88,7,0,116,35,123,13,0,177,168,285,110,8,572,71,19,39,4,140,2436,2348,1542,119,6445
POA2529,33,11,11,0,47,23,6,6,3,35,18,7,25,0,58,8,3,30,0,44,107,10,57,4,174,79,21,95,3,203,445,50,112,8,613,198,80,126,8,408,251,180,132,13,575,235,231,98,9,577,129,249,80,5,465,147,272,64,3,481,273,627,86,4,989,154,486,29,3,682,90,302,16,3,413,63,224,8,3,299,85,403,15,0,499,151,411,101,0,665,46,22,17,3,83,2535,3596,1104,74,7308
POA2530,46,10,19,0,74,29,6,10,0,48,14,13,39,3,63,18,3,59,0,76,152,22,95,4,268,86,36,189,0,316,630,62,190,8,895,262,121,174,18,574,365,230,184,8,791,278,330,144,8,759,178,351,107,6,634,172,385,79,6,651,344,777,106,14,1247,189,524,41,3,756,85,308,14,3,410,34,176,4,0,221,68,283,10,0,360,159,410,134,3,708,56,24,29,8,120,3179,4058,1628,108,8976
POA2533,24,0,7,0,31,16,0,0,0,18,13,0,18,0,31,8,3,16,0,29,88,9,20,0,116,55,18,51,0,124,219,24,58,8,307,182,34,57,7,278,246,75,59,5,386,190,94,42,0,330,133,98,39,0,267,139,138,28,3,306,213,269,40,3,525,134,223,23,3,378,85,191,3,0,286,46,125,8,0,184,101,279,6,0,394,126,249,55,4,440,31,10,8,0,46,2053,1855,524,39,4468
POA2534,4,0,3,0,5,4,0,4,0,7,4,0,3,0,8,0,0,4,0,4,21,0,3,3,29,16,3,17,0,38,71,10,10,0,87,64,15,17,0,95,89,25,17,0,132,66,39,16,0,117,32,39,8,0,80,37,58,16,0,109,59,81,13,0,152,55,81,3,3,136,34,57,0,0,83,23,53,0,0,78,47,79,6,0,136,45,112,20,0,177,18,3,3,0,18,675,654,163,8,1505
POA2535,16,0,3,0,14,11,3,0,0,15,7,0,5,0,13,5,4,10,0,15,60,6,19,0,79,23,7,15,3,51,185,13,26,0,230,121,21,19,3,161,118,32,23,3,179,104,49,16,0,171,59,50,6,0,118,58,44,12,0,114,108,99,17,0,226,64,84,3,0,158,29,48,0,0,85,27,38,0,0,69,54,66,5,0,119,78,105,32,0,216,24,4,4,0,35,1151,667,217,13,2052
POA2536,33,4,7,0,45,20,3,9,0,31,23,11,26,0,55,11,7,30,0,47,144,16,53,7,218,82,20,115,4,218,478,58,103,9,648,252,55,121,12,440,357,143,100,3,603,287,167,63,9,527,123,113,30,3,269,137,130,25,5,294,200,172,29,0,400,82,126,8,0,220,51,57,0,0,109,16,21,3,0,45,42,52,3,0,97,169,164,78,3,407,66,21,31,0,117,2571,1324,843,54,4792
POA2537,7,0,4,0,16,12,0,0,0,21,19,5,12,0,34,9,0,20,0,30,88,16,37,0,143,54,11,47,0,117,347,24,59,5,440,195,52,78,10,334,234,71,58,4,366,183,113,38,5,339,95,77,23,0,192,93,100,23,0,212,140,134,13,0,295,69,80,3,0,155,35,41,0,0,78,21,26,0,0,54,41,40,3,0,90,109,163,58,3,329,44,11,9,3,66,1802,966,494,38,3295
POA2538,0,0,4,0,4,3,0,0,0,3,0,0,0,0,0,3,0,3,0,5,18,0,3,0,25,12,0,7,0,22,46,11,6,0,61,37,12,14,0,60,44,18,4,0,69,40,27,4,0,70,9,28,4,0,43,12,14,3,0,30,23,25,3,0,48,9,19,0,0,32,15,14,0,0,20,3,9,0,0,8,13,10,0,0,25,30,32,10,0,68,0,3,3,0,7,320,222,62,4,605
POA2539,46,3,8,0,57,24,3,10,0,37,20,6,30,3,54,15,3,30,0,50,181,15,47,0,239,109,28,102,0,242,596,53,119,10,775,277,96,123,6,500,338,193,89,11,628,281,171,52,3,504,124,143,25,3,294,108,119,13,0,237,176,197,29,3,399,81,131,4,0,214,38,68,3,0,105,16,35,4,0,54,41,56,5,0,107,165,197,80,9,449,72,16,16,0,105,2708,1526,784,52,5068
POA2540,92,8,35,3,137,55,7,3,0,68,41,20,59,3,124,33,9,64,0,110,384,39,142,3,564,190,39,216,12,447,1276,131,275,14,1691,604,201,260,15,1084,660,349,222,28,1250,575,414,138,4,1135,303,375,85,11,779,277,358,67,3,705,417,591,77,4,1093,238,382,27,4,656,131,237,7,0,371,61,134,4,0,202,129,226,18,4,375,411,580,213,4,1208,150,46,68,4,260,6032,4144,1970,119,12270
POA2541,29,7,14,0,42,17,3,16,3,42,23,4,55,3,77,12,7,95,3,115,121,22,132,7,286,83,36,183,13,317,536,86,190,18,822,221,122,191,14,553,316,194,160,20,687,287,255,104,9,646,132,204,54,7,406,147,194,45,5,387,240,336,55,6,643,116,224,15,7,362,46,123,0,0,168,27,50,6,0,90,43,104,9,0,153,178,277,123,3,583,60,21,46,3,140,2647,2280,1491,118,6533
POA2545,3,0,0,0,4,0,0,0,0,0,0,0,3,0,4,0,0,4,0,3,5,0,5,0,9,5,0,4,0,13,25,0,7,0,31,15,7,5,0,28,14,12,3,0,29,31,15,0,0,43,9,6,0,0,20,14,3,3,0,20,9,10,0,0,21,3,9,0,0,10,3,3,0,0,8,3,0,0,0,3,0,0,0,0,4,10,18,3,0,36,4,3,0,0,4,158,95,45,3,304
POA2546,15,6,4,0,32,15,0,3,0,18,7,0,13,0,17,9,0,20,0,28,88,6,29,0,119,60,14,29,0,101,291,24,55,3,372,157,38,36,3,240,210,74,36,9,318,181,80,21,0,280,71,42,11,3,128,65,47,9,0,126,94,79,7,0,176,56,43,6,0,103,27,22,0,0,55,11,7,0,0,21,23,20,3,0,46,99,83,40,0,227,42,6,11,0,56,1516,595,332,19,2469
POA2548,13,3,0,0,12,5,0,0,0,6,7,0,3,0,13,4,0,13,0,14,67,5,24,0,95,28,10,30,0,70,224,18,23,4,263,138,25,33,0,190,177,47,29,4,252,149,48,16,6,220,64,59,20,0,140,76,53,12,0,136,96,96,9,0,202,54,44,4,0,99,25,39,0,0,65,16,22,4,0,37,32,31,3,0,69,67,89,36,0,192,19,0,9,0,29,1244,581,279,14,2115
POA2549,3,0,0,0,9,7,0,0,0,4,4,0,0,0,4,3,4,6,0,14,29,3,14,4,50,19,8,22,0,47,79,7,17,0,103,52,15,14,3,83,80,35,11,0,126,58,40,14,0,112,22,34,11,0,69,29,27,0,0,59,50,48,10,0,107,28,36,3,0,64,13,12,0,0,27,3,19,0,0,23,6,18,0,0,19,45,48,17,0,113,15,3,4,0,20,539,355,152,7,1056
POA2550,22,3,11,0,34,29,3,7,0,38,21,4,25,0,48,10,3,24,0,36,117,14,56,5,195,68,32,78,0,179,304,58,79,10,444,206,86,65,8,358,248,154,66,8,478,207,157,49,3,417,107,118,16,3,247,99,127,26,0,250,196,237,16,3,449,96,119,10,0,231,56,68,0,0,127,24,34,0,0,61,45,68,3,0,116,174,231,77,0,483,43,14,12,0,68,2077,1532,618,40,4268
