POA_CODE_2016,F_Mauritius_0_4,F_Mauritius_5_14,F_Mauritius_15_24,F_Mauritius_25_44,F_Mauritius_45_54,F_Mauritius_55_64,F_Mauritius_65_74,F_Mauritius_75_84,F_Mauritius_85ov,F_Mauritius_Tot,F_Myanmar_0_4,F_Myanmar_5_14,F_Myanmar_15_24,F_Myanmar_25_44,F_Myanmar_45_54,F_Myanmar_55_64,F_Myanmar_65_74,F_Myanmar_75_84,F_Myanmar_85ov,F_Myanmar_Tot,F_Nepal_0_4,F_Nepal_5_14,F_Nepal_15_24,F_Nepal_25_44,F_Nepal_45_54,F_Nepal_55_64,F_Nepal_65_74,F_Nepal_75_84,F_Nepal_85ov,F_Nepal_Tot,F_Netherlands_0_4,F_Netherlands_5_14,F_Netherlands_15_24,F_Netherlands_25_44,F_Netherlands_45_54,F_Netherlands_55_64,F_Netherlands_65_74,F_Netherlands_75_84,F_Netherlands_85ov,F_Netherlands_Tot,F_New_Zealand_0_4,F_New_Zealand_5_14,F_New_Zealand_15_24,F_New_Zealand_25_44,F_New_Zealand_45_54,F_New_Zealand_55_64,F_New_Zealand_65_74,F_New_Zealand_75_84,F_New_Zealand_85ov,F_New_Zealand_Tot,F_Nthern_Ireland_0_4,F_Nthern_Ireland_5_14,F_Nthern_Ireland_15_24,F_Nthern_Ireland_25_44,F_Nthern_Ireland_45_54,F_Nthern_Ireland_55_64,F_Nthern_Ireland_65_74,F_Nthern_Ireland_75_84,F_Nthern_Ireland_85ov,F_Nthern_Ireland_Tot,F_Pakistan_0_4,F_Pakistan_5_14,F_Pakistan_15_24,F_Pakistan_25_44,F_Pakistan_45_54,F_Pakistan_55_64,F_Pakistan_65_74,F_Pakistan_75_84,F_Pakistan_85ov,F_Pakistan_Tot,F_PNG_0_4,F_PNG_5_14,F_PNG_15_24,F_PNG_25_44,F_PNG_45_54,F_PNG_55_64,F_PNG_65_74,F_PNG_75_84,F_PNG_85ov,F_PNG_Tot,F_Philippines_0_4,F_Philippines_5_14,F_Philippines_15_24,F_Philippines_25_44,F_Philippines_45_54,F_Philippines_55_64,F_Philippines_65_74,F_Philippines_75_84,F_Philippines_85ov,F_Philippines_Tot,F_Poland_0_4,F_Poland_5_14,F_Poland_15_24,F_Poland_25_44,F_Poland_45_54,F_Poland_55_64,F_Poland_65_74,F_Poland_75_84,F_Poland_85ov,F_Poland_Tot,F_Scotland_0_4,F_Scotland_5_14,F_Scotland_15_24,F_Scotland_25_44,F_Scotland_45_54,F_Scotland_55_64,F_Scotland_65_74,F_Scotland_75_84,F_Scotland_85ov,F_Scotland_Tot,F_Singapore_0_4,F_Singapore_5_14,F_Singapore_15_24,F_Singapore_25_44,F_Singapore_45_54,F_Singapore_55_64,F_Singapore_65_74,F_Singapore_75_84,F_Singapore_85ov,F_Singapore_Tot,F_South_Africa_0_4,F_South_Africa_5_14,F_South_Africa_15_24,F_South_Africa_25_44,F_South_Africa_45_54,F_South_Africa_55_64,F_South_Africa_65_74,F_South_Africa_75_84,F_South_Africa_85ov,F_South_Africa_Tot,F_SE_Europe_nfd_0_4,F_SE_Europe_nfd_5_14,F_SE_Europe_nfd_15_24,F_SE_Europe_nfd_25_44,F_SE_Europe_nfd_45_54,F_SE_Europe_nfd_55_64,F_SE_Europe_nfd_65_74,F_SE_Europe_nfd_75_84,F_SE_Europe_nfd_85ov,F_SE_Europe_nfd_Tot,F_Sri_Lanka_0_4,F_Sri_Lanka_5_14,F_Sri_Lanka_15_24,F_Sri_Lanka_25_44,F_Sri_Lanka_45_54,F_Sri_Lanka_55_64,F_Sri_Lanka_65_74,F_Sri_Lanka_75_84,F_Sri_Lanka_85ov,F_Sri_Lanka_Tot,F_Taiwan_0_4,F_Taiwan_5_14,F_Taiwan_15_24,F_Taiwan_25_44,F_Taiwan_45_54,F_Taiwan_55_64,F_Taiwan_65_74,F_Taiwan_75_84,F_Taiwan_85ov,F_Taiwan_Tot,F_Thailand_0_4,F_Thailand_5_14,F_Thailand_15_24,F_Thailand_25_44,F_Thailand_45_54,F_Thailand_55_64,F_Thailand_65_74,F_Thailand_75_84,F_Thailand_85ov,F_Thailand_Tot,F_FYROM_0_4,F_FYROM_5_14,F_FYROM_15_24,F_FYROM_25_44,F_FYROM_45_54,F_FYROM_55_64,F_FYROM_65_74,F_FYROM_75_84,F_FYROM_85ov,F_FYROM_Tot,F_Turkey_0_4,F_Turkey_5_14,F_Turkey_15_24,F_Turkey_25_44,F_Turkey_45_54,F_Turkey_55_64,F_Turkey_65_74,F_Turkey_75_84,F_Turkey_85ov,F_Turkey_Tot,F_USA_0_4,F_USA_5_14,F_USA_15_24,F_USA_25_44,F_USA_45_54,F_USA_55_64,F_USA_65_74,F_USA_75_84,F_USA_85ov,F_USA_Tot
POA2030,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,17,0,5,9,40,35,16,13,3,0,121,0,0,0,3,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,6,0,0,3,3,3,0,0,0,0,10,0,3,5,22,8,4,3,0,0,51,0,0,0,7,3,6,16,3,7,45,0,0,0,9,0,6,0,0,0,19,4,10,4,9,3,3,0,4,0,34,0,11,63,164,187,140,55,30,6,663,0,0,0,0,0,3,3,0,0,9,0,0,0,0,3,0,0,0,3,13,0,0,0,3,3,5,3,0,0,12,0,0,0,6,0,0,0,0,0,12,0,0,0,4,0,0,0,0,0,4,0,0,0,5,3,0,0,4,4,10,7,22,21,33,17,11,3,0,0,110
POA2031,0,0,0,6,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,10,0,0,0,0,0,13,3,0,3,22,4,0,4,5,7,51,0,11,13,210,58,68,38,11,5,422,0,0,3,35,3,3,4,3,0,52,0,3,0,10,0,0,0,0,0,15,0,0,0,9,10,3,3,0,0,25,0,9,19,118,38,26,17,6,0,231,0,0,0,32,9,9,7,3,26,88,0,0,11,53,17,17,8,10,0,118,3,5,29,29,5,11,3,7,3,93,0,4,17,97,54,35,22,20,19,262,0,0,0,6,3,4,6,0,0,18,0,0,3,19,0,4,4,0,0,43,0,3,5,11,10,0,4,0,0,30,0,4,9,56,10,6,5,0,0,96,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,0,4,0,0,12,3,13,20,102,34,11,3,0,0,195
POA2032,0,0,0,0,0,3,0,0,0,4,0,0,4,4,0,0,0,0,0,10,0,3,0,11,0,0,0,0,0,17,0,0,3,3,0,0,3,3,0,17,3,3,8,28,19,20,6,9,0,81,0,0,0,0,3,0,0,0,0,8,0,0,0,8,0,0,0,0,0,16,0,0,0,0,0,3,0,0,0,6,0,3,12,53,22,15,0,3,0,105,0,0,0,6,4,9,6,3,0,33,0,0,0,4,6,6,4,6,0,20,0,5,11,20,4,6,9,3,0,54,0,3,6,32,13,0,4,0,0,66,0,0,0,0,3,3,0,3,0,8,0,0,8,9,3,3,0,3,0,22,0,0,13,19,6,7,4,0,0,49,0,0,21,48,15,7,3,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,5,3,0,0,18,0,3,3,11,6,3,3,0,0,33
POA2033,0,0,0,3,0,0,0,0,0,8,0,0,5,3,0,0,0,0,0,5,0,0,0,11,0,0,0,0,0,10,0,0,0,3,0,0,0,3,0,9,0,4,16,37,16,8,7,3,0,90,0,0,0,4,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,8,0,3,0,3,0,0,0,0,3,8,0,0,9,49,3,7,6,3,0,84,0,4,0,13,3,3,0,0,0,20,0,0,3,6,3,5,4,3,0,18,0,3,10,21,3,4,0,0,0,35,0,3,8,26,14,7,13,9,0,72,0,0,0,0,0,0,0,0,0,8,0,0,3,9,5,0,4,0,0,30,0,0,3,22,0,0,4,0,0,35,0,0,5,28,12,7,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,0,7,4,19,5,3,0,0,0,38
POA2034,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,3,14,0,4,4,3,0,33,0,7,12,122,39,47,22,5,0,254,0,0,9,15,5,0,5,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,3,0,0,0,13,0,3,0,29,17,10,3,4,0,66,0,0,0,24,3,11,13,3,0,49,0,0,3,54,12,9,10,8,0,88,0,3,0,14,3,3,0,0,0,24,0,3,9,57,32,9,7,0,3,129,0,0,0,0,0,6,3,3,0,9,0,0,0,0,0,0,0,0,0,9,0,0,4,5,5,0,0,0,0,14,0,0,3,13,6,4,0,0,0,33,0,0,0,0,0,0,0,0,0,4,0,0,0,5,3,9,0,0,0,17,3,11,17,107,15,12,7,3,0,179
POA2035,0,0,0,4,4,3,7,0,0,14,0,0,3,3,0,0,0,0,0,9,0,0,3,7,3,0,0,0,0,17,0,0,4,13,0,3,8,3,0,31,4,7,26,117,62,36,18,6,3,287,0,0,0,3,5,0,4,0,3,13,0,0,0,8,7,3,0,0,0,17,0,0,0,8,8,5,7,0,0,21,0,5,3,77,30,31,8,3,0,156,0,0,3,30,7,23,9,6,4,91,0,0,0,28,15,11,4,4,3,73,0,0,17,29,6,17,9,0,0,76,0,9,15,91,71,11,19,11,0,235,0,0,0,0,3,4,0,0,3,15,0,0,0,11,4,4,5,0,0,27,0,0,13,38,11,16,4,3,0,84,0,0,4,42,28,19,10,0,0,110,0,0,0,3,3,0,0,0,0,9,0,0,0,7,7,4,3,0,0,26,0,13,9,44,13,3,3,0,3,88
POA2036,0,0,0,3,3,12,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,11,0,4,0,3,0,0,6,4,0,23,0,11,15,91,53,51,27,11,0,262,0,0,0,9,3,3,12,0,0,37,3,0,3,5,3,0,3,0,0,17,0,0,4,0,0,0,3,0,0,10,0,13,15,72,54,41,23,6,5,236,0,0,3,24,14,19,15,8,3,75,0,0,4,15,12,19,12,14,4,77,3,0,0,11,10,6,10,0,0,45,0,5,8,49,29,17,20,10,3,131,0,0,0,0,7,3,3,3,0,16,0,0,0,5,3,3,0,0,0,14,0,0,3,12,3,4,4,0,0,33,0,8,0,30,14,11,0,0,0,66,0,0,0,4,0,3,0,0,0,12,0,0,0,12,13,9,0,0,0,36,0,6,6,19,17,3,0,0,0,51
POA2037,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,12,0,0,0,3,0,0,0,0,0,9,3,3,6,7,3,0,3,3,0,27,3,4,23,92,43,47,19,10,0,232,0,0,0,3,4,3,0,0,0,6,0,0,0,3,0,0,0,0,0,8,0,0,4,3,0,0,0,0,0,11,0,0,9,42,4,9,12,0,0,71,0,0,3,23,0,7,4,4,0,36,0,0,3,10,12,6,3,0,3,38,0,0,9,20,4,9,0,0,0,42,0,0,5,17,3,3,3,0,0,35,0,0,0,0,3,4,0,0,0,7,0,0,0,9,0,3,0,3,0,14,0,0,6,21,3,7,0,0,0,35,0,3,8,78,9,6,0,0,0,117,0,0,0,4,0,0,0,0,0,3,0,0,0,12,7,4,0,0,0,22,3,4,21,54,10,7,8,3,0,107
POA2038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,6,0,0,5,51,24,26,12,3,0,118,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,25,0,3,3,0,0,34,0,0,0,5,0,3,0,0,0,9,0,0,0,3,4,7,8,0,0,24,0,3,3,10,3,0,0,0,0,18,0,3,0,11,10,7,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,10,0,0,0,13,0,0,0,3,0,16,0,3,0,20,3,0,0,0,0,31,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,3,0,7,4,25,7,3,4,0,0,56
POA2039,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,11,0,7,9,55,31,36,11,7,0,150,0,0,0,8,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,3,0,0,0,25,0,0,0,8,0,3,0,0,0,15,0,0,0,15,7,6,3,0,0,34,0,0,0,14,3,0,0,0,0,17,0,3,0,16,3,3,3,0,0,31,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,4,3,0,0,9,0,0,0,3,0,0,0,0,0,7,0,0,0,19,5,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,0,20,11,8,0,3,0,48
POA2040,0,0,0,3,0,0,5,0,0,8,0,0,0,0,0,0,0,3,0,9,0,0,0,6,0,0,0,0,0,4,0,0,0,3,6,3,3,0,0,13,3,9,18,115,68,51,20,11,5,300,0,0,0,7,6,0,3,0,0,15,0,0,0,4,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,8,3,4,4,53,9,13,8,0,0,91,0,0,0,12,0,9,3,0,3,24,0,3,0,15,15,11,5,0,0,58,0,5,3,8,3,6,0,0,0,30,0,0,11,31,13,8,11,0,0,75,0,0,0,0,3,4,4,3,0,20,0,0,0,3,3,7,0,0,0,19,0,0,0,11,0,3,0,0,0,15,0,3,3,47,6,7,0,0,0,70,0,0,0,5,0,3,3,3,0,19,0,0,0,12,9,4,3,0,0,25,0,9,8,53,8,13,5,0,0,103
POA2041,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,15,7,0,4,0,0,30,5,7,12,103,58,56,34,6,0,278,0,0,0,3,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,24,11,8,7,0,0,55,0,0,0,11,3,4,3,0,0,15,0,0,0,22,16,13,10,3,4,69,0,0,3,10,7,3,0,0,0,22,0,0,0,34,11,11,8,0,0,59,0,0,0,0,0,3,0,0,0,9,0,0,0,12,0,3,0,0,0,19,0,0,0,7,3,0,0,0,0,13,0,0,0,22,3,0,0,0,0,35,0,0,0,5,0,0,0,0,0,7,0,0,0,9,3,3,0,3,0,16,4,14,13,42,24,9,10,4,0,126
POA2042,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,3,3,0,0,14,0,0,5,7,0,0,0,0,0,13,0,0,4,11,4,0,0,0,0,22,0,0,24,134,44,36,5,7,0,249,0,0,0,8,4,0,0,0,0,13,0,0,0,4,0,0,0,0,0,4,0,0,0,5,3,0,0,0,0,10,0,0,5,43,8,5,7,0,0,66,0,0,0,14,5,0,0,0,3,25,0,0,0,24,10,4,0,4,0,45,0,0,26,30,0,3,0,0,0,57,0,0,5,30,3,6,4,3,0,54,0,0,0,0,4,3,3,0,0,9,0,0,3,8,0,0,0,0,0,15,0,0,3,24,3,0,0,0,0,24,3,0,6,63,13,3,0,4,0,92,0,0,0,3,0,5,5,6,0,16,0,0,0,9,3,3,0,0,0,16,8,3,21,85,9,6,5,4,0,132
POA2043,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,9,69,20,9,7,0,0,118,0,0,0,8,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,19,3,3,0,0,0,30,0,0,0,8,0,0,0,0,0,13,0,0,0,14,3,3,4,0,0,30,0,0,3,15,4,0,0,0,0,24,0,0,0,24,4,3,0,0,0,36,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,0,0,0,3,0,0,0,7,0,0,0,0,0,8,0,0,0,19,0,4,0,0,0,24,0,0,0,3,0,5,4,3,0,12,0,0,0,4,0,0,0,0,0,3,0,3,3,24,5,7,0,0,0,44
POA2044,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,12,17,0,0,0,0,0,29,0,0,0,3,0,0,0,0,0,8,0,3,8,46,16,15,3,0,0,90,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,6,35,11,9,7,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,3,0,0,11,0,0,0,4,3,0,0,0,0,10,0,0,3,14,6,3,0,0,0,24,0,0,0,0,0,0,0,3,0,3,0,0,0,5,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,6,0,0,8,48,11,7,0,0,0,66,0,0,0,7,8,22,24,10,3,75,0,0,0,3,0,0,0,0,0,3,0,0,7,12,4,0,3,0,0,32
POA2045,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,5,0,0,0,16,13,10,0,0,0,42,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,5,3,0,0,0,20,0,0,0,4,0,0,0,0,4,4,0,0,0,3,3,0,0,0,0,12,0,0,0,3,0,3,0,0,0,11,0,0,0,5,6,0,0,0,0,12,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,4,3,0,0,0,17
POA2046,0,0,0,3,0,8,0,0,0,13,0,0,0,3,3,0,0,0,0,13,0,0,0,3,0,0,0,0,0,4,0,0,3,0,5,0,0,0,0,10,3,15,10,81,48,32,23,9,3,220,0,0,0,3,0,0,7,0,0,13,0,0,0,3,0,0,0,0,0,6,0,0,0,7,8,0,3,0,0,11,0,3,0,53,24,19,8,0,0,110,0,0,0,15,0,9,3,3,5,39,0,0,0,20,13,9,7,9,0,52,0,8,3,9,4,5,3,0,0,34,0,0,3,36,14,12,0,0,3,71,0,0,0,4,0,3,5,3,3,20,0,0,0,9,5,9,4,0,0,25,0,0,0,14,0,10,3,0,0,28,0,3,0,51,3,8,0,0,0,69,0,0,0,0,3,0,0,0,0,9,0,0,0,7,6,12,7,9,3,42,10,6,5,25,15,9,5,0,0,71
POA2047,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,9,0,0,0,3,0,4,0,0,0,7,0,0,0,4,4,0,3,0,0,11,0,4,8,48,23,19,19,12,0,139,0,0,0,4,3,3,0,5,0,13,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,18,5,13,0,0,0,43,0,0,0,4,0,3,0,3,0,18,0,0,3,10,5,8,5,0,0,32,0,0,0,6,0,7,0,0,0,13,0,4,6,13,5,4,0,0,0,32,0,0,0,3,0,0,3,0,0,10,0,0,0,10,4,0,0,0,0,23,0,0,0,6,0,4,0,0,0,10,0,0,4,30,12,0,0,3,0,49,0,0,0,3,3,3,0,0,0,9,0,0,0,10,4,0,0,0,0,15,4,4,3,13,8,6,6,0,0,49
POA2048,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,10,0,0,5,36,21,17,5,0,0,90,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,19,3,3,3,0,0,28,0,0,0,14,0,0,0,0,0,15,0,0,0,4,0,7,3,0,0,16,0,0,0,11,0,0,0,0,0,16,0,0,0,8,0,0,0,0,0,18,0,0,0,0,0,0,7,0,0,7,0,0,0,3,0,0,0,0,0,4,0,0,0,13,0,0,0,0,0,16,0,0,6,29,3,3,4,0,0,36,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,4,0,0,5,0,0,9,22,4,3,0,0,0,43
POA2049,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,3,11,0,0,0,0,0,14,0,0,0,6,0,0,0,0,0,7,0,0,15,44,31,22,8,0,0,126,0,0,0,3,0,0,3,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,4,0,0,0,32,5,6,5,0,0,49,0,0,0,3,0,3,3,0,3,10,0,0,0,6,5,4,0,0,0,15,0,3,3,0,0,0,0,0,0,9,0,0,5,10,3,6,0,3,0,40,0,0,0,0,0,3,0,3,0,9,0,0,3,7,0,0,0,3,0,12,0,0,0,6,0,0,0,0,0,13,0,0,0,19,5,0,0,0,0,37,0,0,0,4,0,0,3,0,0,10,0,0,0,3,0,0,0,0,0,10,0,3,4,32,4,5,3,0,0,58
POA2050,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,3,0,0,0,8,0,0,17,54,17,19,8,0,0,114,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,9,0,0,6,26,3,3,3,3,0,45,0,0,0,3,0,3,0,0,0,12,0,0,0,15,8,7,0,0,0,35,0,0,18,29,4,0,0,0,0,56,0,0,10,21,7,0,0,0,0,34,0,0,0,3,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,17,0,0,0,14,5,3,0,0,0,21,0,0,4,34,4,0,0,0,0,41,0,0,0,3,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,3,0,5,6,29,4,7,5,0,0,59
POA2052,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,15,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,3,0,57,5,0,0,0,0,0,71,0,0,6,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,19,7,0,0,0,0,0,24,0,0,7,0,0,0,0,0,0,11,0,0,22,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,16
POA2060,0,0,0,5,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,3,21,0,0,0,0,0,23,0,0,0,5,3,0,3,7,0,21,8,6,22,87,34,31,14,9,3,213,0,0,0,5,0,0,0,0,0,11,0,0,0,10,0,0,0,0,0,8,0,0,0,0,5,3,0,0,0,9,3,8,6,62,9,6,8,4,0,104,0,0,0,16,0,3,0,3,0,21,0,0,0,15,4,12,3,0,0,34,0,0,0,10,0,7,4,3,0,24,0,0,3,41,10,19,12,3,0,89,0,0,0,3,0,6,0,0,0,10,0,0,0,22,7,0,3,0,0,37,0,0,4,27,7,3,0,0,0,35,0,4,4,37,3,0,3,0,0,60,0,0,0,0,0,0,0,0,0,4,0,0,0,5,3,0,0,0,0,8,3,8,15,59,22,15,5,3,0,135
POA2061,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,3,0,0,11,0,0,3,36,23,20,9,3,0,96,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,21,6,3,0,3,0,36,0,0,0,5,0,0,0,0,0,10,0,0,0,9,3,3,0,3,0,22,0,3,3,8,0,0,0,3,0,27,0,0,3,10,9,7,3,4,0,40,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,10,0,0,0,16,4,5,3,0,0,27,0,0,3,16,3,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,5,4,30,13,12,3,3,0,84
POA2062,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,11,0,3,8,37,17,23,16,4,0,100,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,8,0,0,0,16,8,3,4,3,0,30,0,0,4,8,0,4,3,0,0,23,0,0,0,8,4,3,0,0,0,21,0,3,3,4,5,3,0,3,0,21,0,0,3,27,4,9,7,0,0,51,0,0,0,3,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,3,0,0,0,12,0,3,0,22,5,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,3,7,16,6,7,0,3,0,49
POA2063,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,10,0,0,0,0,0,0,0,3,0,3,0,10,3,19,8,12,3,3,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,3,21,0,0,3,3,4,0,0,0,0,14,0,0,0,0,0,3,4,0,0,11,0,0,0,0,0,3,0,0,0,5,0,3,0,5,3,0,3,0,0,19,0,0,3,8,5,7,4,0,0,30,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,8,4,3,0,0,0,12,0,0,0,4,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,3,3,9,3,3,0,0,34
POA2064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,11,17,68,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,3,4,8,13,32,19,16,4,4,0,98,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,9,0,0,0,10,3,0,0,4,0,21,6,5,5,63,19,4,4,0,0,108,0,0,0,10,0,0,3,0,0,15,0,0,0,3,5,0,0,0,0,13,3,4,3,15,10,5,3,0,0,32,0,0,0,15,4,4,8,0,0,30,0,0,0,0,0,0,0,0,0,3,0,0,0,10,3,0,3,0,0,16,0,0,4,33,4,3,0,0,0,46,0,3,7,47,11,5,4,0,0,75,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,9,0,4,8,13,6,3,0,0,0,27
POA2065,0,0,0,5,0,0,0,0,0,9,0,0,0,5,0,0,0,0,0,11,0,0,10,42,3,0,0,0,0,58,0,3,0,13,3,4,7,0,0,33,3,12,21,184,88,60,34,13,3,414,0,0,0,6,5,0,5,0,0,12,4,3,0,20,3,0,0,0,0,32,0,0,0,5,7,3,0,4,0,23,3,3,14,130,33,18,18,0,0,221,0,0,3,34,6,11,0,7,0,61,0,0,3,25,13,8,8,7,0,63,0,6,7,43,11,18,10,0,0,94,0,6,9,101,39,28,17,5,0,203,0,0,0,4,0,7,0,0,0,7,0,0,5,25,15,9,3,3,4,63,0,0,3,65,10,14,6,0,0,99,3,0,8,102,18,10,0,0,0,141,0,0,0,0,4,3,3,4,0,24,0,0,0,5,0,3,0,0,0,10,10,13,24,106,20,19,7,0,0,200
