POA_CODE_2016,Sme_Usl_ad_1_yr_ago_as_2016_M,Sme_Usl_ad_1_yr_ago_as_2016_F,Sme_Usl_ad_1_yr_ago_as_2016_P,Dif_Usl_ad_1_yr_ago_Sme_SA2_M,Dif_Usl_ad_1_yr_ago_Sme_SA2_F,Dif_Usl_ad_1_yr_ago_Sme_SA2_P,Dif_Us_ad_1_ago_Dif_SA2_NSW_M,Dif_Us_ad_1_ago_Dif_SA2_NSW_F,Dif_Us_ad_1_ago_Dif_SA2_NSW_P,Dif_Us_ad_1_ago_Dif_SA2_Vic_M,Dif_Us_ad_1_ago_Dif_SA2_Vic_F,Dif_Us_ad_1_ago_Dif_SA2_Vic_P,Dif_Us_ad_1_ago_Dif_SA2_Qld_M,Dif_Us_ad_1_ago_Dif_SA2_Qld_F,Dif_Us_ad_1_ago_Dif_SA2_Qld_P,Dif_Us_ad_1_ago_Dif_SA2_SA_M,Dif_Us_ad_1_ago_Dif_SA2_SA_F,Dif_Us_ad_1_ago_Dif_SA2_SA_P,Dif_Us_ad_1_ago_Dif_SA2_WA_M,Dif_Us_ad_1_ago_Dif_SA2_WA_F,Dif_Us_ad_1_ago_Dif_SA2_WA_P,Dif_Us_ad_1_ago_Dif_SA2_Tas_M,Dif_Us_ad_1_ago_Dif_SA2_Tas_F,Dif_Us_ad_1_ago_Dif_SA2_Tas_P,Dif_Us_ad_1_ago_Dif_SA2_NT_M,Dif_Us_ad_1_ago_Dif_SA2_NT_F,Dif_Us_ad_1_ago_Dif_SA2_NT_P,Dif_Us_ad_1_ago_Dif_SA2_ACT_M,Dif_Us_ad_1_ago_Dif_SA2_ACT_F,Dif_Us_ad_1_ago_Dif_SA2_ACT_P,Dif_Us_ad_1_ago_Dif_SA2_OT_M,Dif_Us_ad_1_ago_Dif_SA2_OT_F,Dif_Us_ad_1_ago_Dif_SA2_OT_P,Dif_Us_ad_1_ago_Dif_SA2_Tot_M,Dif_Us_ad_1_ago_Dif_SA2_Tot_F,Dif_Us_ad_1_ago_Dif_SA2_Tot_P,Difnt_Usl_add_1_yr_ago_OS_M,Difnt_Usl_add_1_yr_ago_OS_F,Difnt_Usl_add_1_yr_ago_OS_P,Difnt_Usl_add_1_yr_ago_Ns_M,Difnt_Usl_add_1_yr_ago_Ns_F,Difnt_Usl_add_1_yr_ago_Ns_P,Difnt_Usl_add_1_yr_ago_Tot_M,Difnt_Usl_add_1_yr_ago_Tot_F,Difnt_Usl_add_1_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
POA2575,5629,6135,11763,235,223,454,658,786,1443,15,17,25,16,13,30,3,0,3,4,3,10,0,3,11,3,0,3,6,7,17,0,0,0,716,830,1546,22,34,58,11,12,18,978,1102,2082,717,748,1463,7323,7985,15307
POA2576,4796,5533,10328,255,297,555,532,610,1135,6,9,17,20,36,57,3,0,6,6,3,8,3,3,7,0,3,4,16,13,22,0,0,0,581,673,1259,46,41,84,8,5,11,894,1017,1916,512,598,1105,6198,7153,13354
POA2577,5735,6002,11743,250,285,538,653,639,1284,13,15,33,28,37,71,0,3,0,6,3,11,0,3,6,3,0,4,9,11,17,0,0,0,717,710,1427,98,79,181,17,27,48,1089,1105,2188,663,670,1334,7487,7781,15270
POA2578,1041,1147,2187,40,55,93,81,103,184,4,5,11,0,7,9,0,6,6,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,85,127,207,3,3,3,14,6,21,140,187,331,75,82,153,1249,1420,2670
POA2579,1635,1578,3215,38,58,94,185,200,385,4,0,3,6,5,8,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,198,211,411,5,7,10,3,3,8,245,271,523,130,125,256,2009,1976,3990
POA2580,10825,11009,21832,912,986,1899,767,763,1532,21,23,44,37,43,76,4,7,8,16,11,27,0,3,4,3,4,7,56,65,121,0,0,0,904,920,1820,92,83,172,42,23,62,1944,2018,3962,1824,1302,3128,14595,14323,28920
POA2581,841,813,1653,28,29,57,58,60,120,0,0,7,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,28,37,68,0,0,0,92,104,196,3,3,10,0,0,0,122,139,263,76,64,142,1042,1025,2063
POA2582,4805,5042,9850,229,246,475,227,243,469,5,3,10,22,25,44,10,5,17,4,4,9,0,0,0,3,0,5,220,236,455,0,0,3,487,532,1020,23,20,44,8,10,23,750,809,1557,447,445,892,5999,6296,12295
POA2583,1766,1737,3505,97,93,191,100,92,197,0,3,3,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,113,105,212,3,3,6,3,0,3,215,204,420,221,195,417,2201,2137,4344
POA2584,214,194,409,26,20,47,12,12,27,0,0,0,0,0,3,0,0,0,0,0,0,0,4,5,0,0,0,5,6,8,0,0,0,26,19,44,0,0,0,0,0,0,43,43,88,19,20,38,276,262,534
POA2585,102,74,181,3,3,5,5,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,11,0,0,0,3,0,3,13,8,15,13,12,24,125,90,219
POA2586,1086,1010,2099,56,57,108,66,65,124,0,0,0,3,6,8,0,0,0,0,3,3,0,3,4,0,0,0,13,15,25,0,0,0,80,84,168,4,4,8,4,5,6,147,151,299,95,113,207,1327,1271,2603
POA2587,1138,1256,2395,67,68,127,60,73,129,0,3,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,7,13,0,0,0,71,86,154,0,3,6,0,0,3,135,156,291,92,106,194,1368,1518,2882
POA2588,110,112,229,5,3,12,6,6,13,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,11,0,0,0,0,0,0,12,10,19,9,5,11,131,132,260
POA2590,2733,2872,5604,239,236,474,121,143,263,11,5,19,6,19,32,3,3,7,8,8,13,3,5,4,3,3,7,9,4,17,0,0,0,165,192,359,5,14,17,7,3,8,415,450,858,290,285,577,3433,3599,7036
POA2594,4390,4623,9016,425,466,886,236,278,515,18,13,30,31,25,55,5,7,18,3,4,7,0,0,0,0,0,0,18,26,47,0,0,0,317,358,677,21,18,35,9,9,16,764,851,1611,444,456,898,5594,5932,11526
POA2619,3808,3810,7623,156,174,330,195,177,368,33,26,61,42,45,82,12,9,23,12,14,24,4,3,4,8,11,16,143,150,292,0,0,0,440,430,872,39,46,92,3,0,6,643,656,1296,250,220,465,4703,4683,9388
POA2620,14586,14374,28962,441,446,885,1208,1265,2477,74,67,143,88,82,169,28,24,50,39,34,76,7,3,12,11,15,24,738,735,1470,0,0,0,2198,2225,4425,207,185,391,45,36,79,2891,2893,5781,2222,1790,4016,19696,19060,38757
POA2621,2361,2324,4682,112,126,234,126,129,255,11,7,17,11,16,24,3,4,8,4,3,9,3,3,5,6,7,16,83,82,168,0,0,0,243,250,494,21,17,36,5,5,12,384,392,779,259,246,512,3006,2969,5974
POA2622,1507,1437,2945,64,82,148,83,96,177,4,3,6,7,7,11,0,0,0,0,0,0,0,0,0,0,0,0,27,26,59,0,0,0,122,132,259,3,9,15,12,8,18,205,233,443,239,251,495,1952,1930,3874
POA2623,262,221,481,5,11,12,5,12,19,0,0,0,9,8,13,0,0,0,0,0,0,0,0,0,0,0,3,7,7,15,0,0,0,25,26,46,0,0,3,0,0,0,24,35,61,31,29,60,321,280,604
POA2625,138,95,226,5,9,14,11,8,21,3,0,0,0,3,5,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,18,27,3,6,5,0,0,0,21,27,50,68,47,111,222,168,389
POA2626,200,193,391,0,0,6,5,10,18,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,10,9,18,0,0,0,22,18,38,0,3,3,0,0,0,25,23,50,25,30,59,248,251,496
POA2627,1716,1539,3254,206,183,392,167,134,303,19,6,29,29,23,55,3,3,3,4,0,8,0,0,0,6,3,8,9,6,22,0,0,0,243,184,422,46,33,75,5,3,6,497,398,895,254,186,440,2463,2128,4590
POA2628,791,703,1494,59,62,124,37,51,87,4,6,8,3,10,12,0,0,0,0,0,0,0,0,0,0,0,0,9,13,18,0,0,0,59,72,132,3,6,4,3,0,3,127,140,265,66,61,131,986,909,1891
POA2629,218,200,413,5,3,7,15,13,26,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,17,30,3,0,3,0,0,3,18,22,47,39,23,66,277,248,525
POA2630,3267,3303,6565,192,216,410,223,229,453,14,16,23,21,15,38,0,3,3,0,5,6,3,3,8,3,5,8,16,19,36,0,0,0,280,293,574,22,17,40,5,3,15,506,535,1037,592,424,1015,4359,4257,8617
POA2631,247,229,472,9,9,14,7,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,14,0,0,0,12,15,28,0,4,4,0,0,0,20,25,41,30,19,46,299,273,564
POA2632,735,731,1466,45,49,97,24,23,47,11,15,25,6,8,14,3,3,4,0,0,0,0,0,0,0,3,3,3,0,4,0,0,0,49,55,103,0,0,0,4,0,4,103,105,207,66,75,147,904,912,1816
POA2633,165,139,301,10,6,16,3,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,3,6,10,0,0,0,0,0,0,13,15,35,25,21,47,201,179,383
POA2640,12938,13835,26776,686,721,1410,1252,1418,2669,487,513,1001,98,107,201,25,24,50,36,30,60,6,13,17,20,17,39,13,14,28,0,0,3,1940,2132,4075,105,128,233,43,37,82,2778,3016,5793,1597,1693,3294,17315,18550,35867
POA2641,5344,5701,11045,325,358,682,497,574,1074,158,160,319,30,34,61,15,15,33,12,3,18,5,5,10,9,3,9,10,5,18,0,0,0,727,811,1543,42,61,105,28,30,54,1119,1253,2377,706,744,1449,7166,7695,14864
POA2642,1988,1906,3893,52,59,114,113,118,236,29,45,78,5,0,5,0,3,3,3,3,7,0,0,0,0,0,0,4,0,6,0,0,0,156,177,336,6,8,9,3,5,8,221,245,464,190,193,384,2396,2348,4739
POA2643,1056,1038,2090,72,66,139,33,40,75,46,43,89,6,5,14,0,3,3,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,91,103,193,4,8,13,0,3,3,171,180,346,153,157,316,1377,1376,2754
POA2644,963,987,1952,49,71,125,31,32,60,5,12,15,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,43,85,0,4,4,0,0,0,90,123,216,94,119,214,1150,1223,2378
POA2645,150,133,291,15,4,17,8,4,15,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,14,0,0,0,0,0,0,25,14,38,47,32,79,222,181,402
POA2646,2612,2652,5267,185,196,385,85,79,163,72,93,169,14,17,33,10,6,13,3,6,8,0,0,0,0,0,0,0,7,7,0,0,0,188,196,391,4,12,15,5,3,11,389,409,799,301,324,627,3305,3386,6694
POA2647,822,829,1648,26,29,61,21,21,41,81,81,161,5,9,11,0,0,0,0,0,6,0,0,0,0,3,3,0,0,0,0,0,0,107,121,227,0,3,3,9,4,12,144,160,303,85,102,189,1054,1093,2144
POA2648,923,835,1754,57,65,117,35,30,62,27,31,59,3,3,7,7,6,12,0,0,0,0,0,0,4,3,4,0,0,0,0,0,0,66,81,147,6,0,7,7,3,9,137,148,283,183,133,316,1241,1113,2350
POA2649,8,10,23,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,3,4,3,5,4,7,17,26
POA2650,20559,21777,42335,1139,1307,2444,2611,2881,5488,161,178,337,184,192,377,50,40,94,45,45,85,14,9,23,24,29,54,53,58,111,0,0,3,3138,3443,6583,206,212,420,65,43,116,4547,5014,9558,2134,2184,4314,27238,28976,56212
POA2651,806,721,1530,42,37,78,146,129,274,17,11,31,65,41,105,6,10,14,5,4,9,8,4,6,8,4,9,12,3,14,0,0,0,270,202,470,3,5,11,9,0,6,316,242,558,82,70,154,1208,1033,2242
POA2652,1834,1678,3513,95,101,189,142,132,268,3,9,9,7,12,16,3,8,9,0,0,4,0,0,0,3,0,8,4,3,9,0,0,0,164,163,330,0,3,5,9,4,11,263,274,533,239,241,482,2336,2188,4524
POA2653,905,907,1816,86,86,171,51,45,93,16,10,25,9,4,13,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,78,61,139,3,3,9,0,0,3,165,157,321,249,118,370,1321,1181,2503
POA2655,545,537,1076,19,24,39,21,32,51,0,0,0,0,3,3,0,0,0,4,0,7,0,0,0,3,0,3,3,0,3,0,0,0,36,34,68,0,0,0,4,0,5,54,61,112,63,70,131,657,662,1321
POA2656,510,508,1017,32,38,69,18,23,38,0,3,3,3,4,9,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,27,55,0,0,0,0,0,0,58,69,128,53,63,114,624,635,1261
POA2658,575,574,1144,40,44,83,32,30,63,5,4,11,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,36,81,0,0,0,10,0,10,87,79,168,48,58,103,715,706,1418
POA2659,369,370,737,5,5,13,17,31,48,4,15,19,4,3,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,25,46,75,0,0,0,0,0,0,37,55,85,31,26,56,430,451,884
POA2660,689,625,1309,35,48,81,32,25,57,6,6,10,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,35,76,6,0,4,0,0,0,80,76,157,61,67,126,829,767,1598
POA2661,194,64,255,0,0,0,23,20,47,33,15,47,59,50,110,9,5,15,6,3,9,4,4,5,10,3,15,8,5,13,0,0,0,145,108,252,0,3,3,0,0,0,148,107,259,81,34,113,421,203,624
POA2663,1627,1620,3249,118,117,235,97,112,212,5,4,9,3,11,13,7,8,13,5,3,4,0,0,0,0,0,0,3,0,7,0,0,0,117,139,255,36,24,57,0,0,6,272,282,552,1092,237,1324,2987,2137,5128
POA2665,924,828,1756,15,21,32,65,58,129,0,3,4,3,0,4,0,0,0,0,3,5,0,0,0,0,0,0,0,5,5,0,0,0,75,71,142,0,0,3,0,3,6,91,94,186,134,129,258,1147,1054,2196
POA2666,2249,2280,4528,175,188,368,123,107,225,7,3,11,9,11,18,0,0,0,3,0,9,0,0,0,0,0,0,3,0,3,0,0,0,145,123,264,3,5,8,3,8,10,327,324,647,212,213,429,2783,2814,5603
POA2668,187,182,369,4,8,21,12,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,20,0,0,0,0,0,0,17,18,38,25,22,47,226,225,450
POA2669,705,650,1349,12,13,24,30,28,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,26,58,0,4,3,0,0,3,47,45,85,109,78,188,857,766,1626
POA2671,1555,1557,3115,107,128,238,49,62,109,4,3,11,7,7,14,0,0,0,0,0,0,3,9,13,0,0,0,0,6,7,0,0,0,69,86,153,6,3,11,0,3,3,181,219,400,255,299,557,1995,2079,4070
POA2672,594,592,1181,38,40,85,22,22,47,4,0,4,3,6,4,0,0,0,4,3,4,0,0,0,0,0,0,0,0,3,0,0,0,27,35,63,0,0,0,3,5,10,73,78,152,107,112,219,772,784,1557
POA2675,563,571,1136,58,51,110,24,31,51,5,4,8,3,4,3,4,0,4,0,0,0,3,0,3,4,0,3,0,0,0,0,0,0,41,42,80,16,12,25,0,4,3,117,113,226,88,93,176,769,773,1544
POA2678,56,118,176,0,3,8,29,75,102,9,9,17,4,0,5,3,0,3,0,4,3,0,5,4,0,0,4,0,0,0,0,0,0,45,99,141,6,11,10,0,0,0,54,104,163,0,3,3,112,223,340
POA2680,8871,8941,17820,703,774,1480,477,467,943,52,58,113,47,47,94,20,12,33,13,17,33,3,0,3,0,3,4,11,16,26,0,0,0,631,609,1237,193,172,367,35,15,50,1560,1577,3139,1355,1314,2671,11790,11838,23628
POA2681,710,692,1400,23,25,52,31,35,62,0,6,8,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,37,72,7,3,11,0,0,0,69,71,136,94,91,178,868,849,1713
POA2700,1782,1855,3638,155,154,304,99,91,188,26,23,45,5,3,6,5,5,12,3,0,3,4,0,4,0,0,0,0,3,3,0,0,0,144,126,269,8,18,32,3,7,11,309,305,614,307,312,619,2395,2476,4871
POA2701,871,922,1793,80,65,152,45,51,94,5,8,13,0,5,6,0,0,0,5,5,8,0,0,0,0,0,0,0,0,0,0,0,0,60,68,125,0,0,4,0,4,4,149,139,281,134,141,281,1153,1201,2360
POA2702,317,322,632,6,12,22,15,17,38,0,0,0,0,0,0,3,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,20,23,37,0,0,0,0,0,0,28,36,61,35,41,79,377,395,770
POA2703,361,394,756,15,17,34,42,47,95,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,56,103,0,0,0,0,0,0,64,72,135,39,40,81,464,507,971
POA2705,3862,3854,7716,315,334,646,181,203,381,18,26,40,26,33,61,0,3,7,4,3,10,4,0,3,0,0,0,9,8,18,0,0,0,245,280,521,31,16,48,7,20,26,593,644,1245,519,544,1064,4978,5042,10020
POA2706,461,422,885,38,24,62,27,25,47,7,3,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,34,35,70,3,3,6,0,0,0,75,62,132,66,53,120,599,537,1143
POA2707,555,499,1058,34,28,60,14,21,37,4,4,7,5,7,15,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,32,27,57,3,3,5,0,0,6,67,61,121,81,71,150,703,633,1332
POA2710,3861,3917,7782,257,319,575,146,130,273,94,118,208,20,10,34,14,6,16,4,4,16,0,0,0,0,0,3,3,3,7,0,0,0,278,272,553,22,23,40,16,9,25,568,618,1190,521,532,1054,4950,5069,10019
POA2711,1304,1218,2526,92,103,194,46,42,90,14,18,33,6,6,7,6,3,10,0,0,0,0,0,0,7,8,13,0,0,3,0,0,0,82,82,157,16,11,19,3,0,8,189,194,380,219,206,428,1712,1616,3332
POA2712,527,501,1030,37,50,83,14,12,19,20,16,29,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,26,56,0,0,0,0,0,0,65,76,140,90,86,171,687,657,1345
POA2713,1055,1065,2122,91,101,187,22,20,47,21,25,49,4,3,6,0,0,0,0,3,0,4,3,5,0,0,0,0,0,0,0,0,0,53,52,105,10,13,29,3,0,3,159,168,325,161,162,321,1380,1391,2768
POA2714,1052,1084,2136,64,89,152,9,12,21,55,52,108,3,9,9,0,0,3,0,0,0,0,0,3,3,4,9,0,0,0,0,0,0,77,69,149,9,5,12,3,3,4,153,170,316,137,141,277,1342,1393,2739
POA2715,613,557,1171,43,34,74,10,16,33,9,3,12,4,7,14,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,33,36,66,4,4,8,0,0,0,73,70,145,68,69,140,753,704,1460
POA2716,439,393,829,18,22,35,18,19,29,4,8,12,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,24,46,0,4,0,0,0,0,42,46,94,79,84,167,562,523,1088
POA2717,523,511,1033,15,12,25,8,3,10,13,13,27,0,0,3,3,3,3,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,30,27,50,0,0,0,35,30,62,72,70,144,68,69,134,665,649,1313
POA2720,3002,3061,6059,208,235,443,192,202,393,8,4,9,26,26,52,0,0,0,11,11,21,0,0,0,3,0,3,4,6,9,0,0,0,236,257,492,15,17,32,3,4,10,464,506,973,453,438,897,3924,4003,7934
POA2721,94,87,181,3,0,3,11,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,14,0,0,0,0,0,0,10,6,17,18,20,37,118,114,235
POA2722,1275,1262,2543,84,82,165,63,76,141,0,3,9,8,5,10,0,0,0,3,0,3,0,0,0,0,0,3,3,5,3,0,0,0,73,94,169,3,3,5,0,3,3,161,184,347,141,139,279,1584,1584,3168
POA2725,151,160,308,0,3,3,9,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,4,0,0,0,12,11,21,0,0,0,0,0,0,12,14,29,21,11,34,181,181,366
POA2726,99,86,182,0,4,4,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,0,0,0,10,11,19,0,0,0,0,0,0,10,13,23,11,12,15,115,105,222
POA2727,154,124,279,4,3,7,16,9,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,18,17,32,0,0,0,0,0,0,21,17,41,20,9,32,192,154,345
POA2729,714,691,1409,18,12,28,41,45,87,0,0,0,7,6,14,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,52,52,110,0,0,0,0,0,3,75,68,141,68,63,126,854,827,1678
POA2730,546,529,1078,36,46,81,23,17,46,3,0,7,3,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,63,10,5,22,0,0,0,80,81,166,65,67,134,693,681,1377
POA2731,2366,2462,4828,142,155,304,44,38,79,234,278,509,14,16,33,0,3,9,8,6,11,0,0,0,4,7,6,0,0,0,0,0,0,302,344,647,19,18,32,7,14,27,469,539,1007,243,271,514,3083,3265,6351
POA2732,679,692,1368,36,36,73,16,9,26,39,34,73,3,7,9,0,0,0,0,3,3,0,0,0,3,4,10,0,0,3,0,0,0,58,57,121,0,0,0,5,0,6,100,98,196,97,102,196,865,898,1763
POA2733,219,202,421,11,11,20,5,0,3,6,12,19,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,14,13,29,0,3,3,0,0,0,22,25,49,35,32,66,281,258,538
POA2734,172,171,349,0,4,3,3,3,5,25,17,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,22,49,0,0,0,0,0,0,29,25,54,33,19,54,238,219,452
POA2735,187,162,354,3,0,3,3,6,8,9,11,20,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,23,37,0,0,0,0,0,0,25,20,46,26,25,50,238,213,449
POA2736,140,134,274,3,0,8,5,5,6,10,11,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,15,35,0,0,0,0,0,0,23,22,40,23,31,56,186,187,369
POA2737,322,308,631,16,14,30,3,3,7,16,23,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,33,49,0,0,0,4,0,4,35,50,82,63,55,125,424,415,836
POA2738,695,654,1352,20,21,43,9,9,18,35,44,83,0,0,3,9,4,9,7,3,6,0,0,0,0,0,0,0,0,0,0,0,0,59,66,128,0,0,0,0,0,0,79,93,168,69,52,114,844,792,1639
POA2739,513,510,1025,16,23,36,18,18,40,49,55,106,3,0,3,5,3,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,85,155,3,3,5,3,5,3,97,107,208,85,74,155,694,688,1379
POA2745,11625,12115,23739,354,400,751,1219,1265,2483,7,6,16,27,34,63,3,4,9,12,20,33,3,3,6,0,0,5,3,7,10,0,0,0,1284,1343,2623,60,86,151,22,22,41,1715,1848,3563,867,912,1778,14205,14870,29080
POA2747,15581,16108,31688,519,524,1039,2549,2674,5226,15,9,30,45,66,111,11,10,16,20,16,32,0,0,3,6,12,14,0,5,6,0,0,0,2643,2794,5434,180,218,401,41,46,86,3381,3575,6960,1588,1438,3026,20546,21133,41680
POA2748,834,757,1589,10,7,14,63,52,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,65,48,117,6,3,5,3,0,3,79,60,138,81,54,132,992,865,1860
POA2749,6716,6934,13654,205,219,433,554,597,1155,3,10,14,19,18,32,4,6,15,13,7,14,0,0,0,0,0,0,3,6,10,0,0,0,597,641,1241,24,35,54,18,17,34,848,920,1762,596,645,1239,8159,8498,16650
POA2750,16939,18027,34969,484,517,1002,2064,2064,4129,22,18,42,58,51,105,7,11,15,19,19,38,0,0,3,0,4,3,7,5,16,0,0,0,2184,2170,4358,136,147,283,52,39,98,2865,2876,5740,1643,1852,3499,21449,22758,44209
POA2752,2076,2020,4100,58,50,111,170,142,309,0,0,0,3,8,10,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,179,153,332,6,3,9,0,6,6,250,207,457,164,148,312,2487,2379,4864
POA2753,6724,6876,13597,235,229,462,651,687,1344,12,11,19,17,15,34,0,3,9,0,15,15,0,4,7,0,3,5,0,3,7,0,0,0,690,741,1436,50,36,82,17,22,32,987,1022,2013,667,688,1353,8377,8581,16963
POA2754,2112,2387,4501,84,85,171,252,289,539,0,3,10,7,5,21,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,271,301,566,3,7,14,3,6,9,360,398,759,181,185,369,2658,2971,5630
POA2755,49,22,71,8,5,11,27,11,43,9,3,13,3,12,12,0,0,0,3,0,3,0,0,0,0,0,0,4,0,5,0,0,0,52,28,77,0,0,0,0,0,0,58,33,90,65,36,95,167,89,257
POA2756,13421,13541,26959,505,516,1020,1299,1300,2597,10,18,31,42,34,72,0,3,9,7,5,14,0,0,0,3,8,9,4,0,3,0,0,0,1363,1371,2740,56,46,100,33,36,63,1950,1969,3919,1291,1278,2573,16666,16785,33455
POA2757,352,350,704,17,6,23,29,30,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,34,60,0,0,0,0,0,0,42,37,82,35,23,62,429,418,849
POA2758,3519,3499,7022,109,113,221,282,295,570,0,0,0,4,3,10,0,3,4,3,0,7,0,0,0,0,4,4,0,0,0,0,0,0,286,306,593,11,17,22,3,4,5,405,432,838,401,389,784,4326,4320,8647
POA2759,10928,10992,21917,247,310,557,799,795,1600,3,3,7,18,20,44,0,0,6,0,0,3,0,0,0,0,3,4,6,0,6,0,0,0,839,827,1667,64,82,145,25,9,34,1168,1233,2397,835,854,1685,12928,13075,26005
POA2760,12233,12544,24774,370,407,770,1913,2054,3967,26,26,47,40,43,86,13,12,25,13,10,21,0,0,0,8,10,11,0,8,7,0,0,0,2016,2154,4168,207,186,389,60,26,93,2651,2777,5424,1510,1566,3073,16384,16888,33273
POA2761,12371,12739,25105,269,267,528,1258,1335,2587,11,18,29,18,13,31,0,7,12,4,11,21,0,0,0,0,3,5,5,3,3,0,0,0,1302,1385,2687,143,189,331,22,15,35,1737,1849,3586,917,919,1840,15028,15511,30537
POA2762,1650,1602,3250,56,60,115,542,533,1079,0,0,3,9,12,16,0,0,0,3,0,5,0,0,0,0,0,0,3,3,6,0,0,0,566,545,1109,29,51,75,11,9,16,659,665,1323,156,152,309,2468,2412,4882
POA2763,12446,12777,25231,249,256,507,1219,1221,2434,13,11,18,18,16,41,12,3,12,10,13,20,0,0,0,9,0,10,6,10,14,0,0,0,1283,1279,2558,257,277,531,15,22,41,1805,1830,3636,792,753,1547,15048,15364,30411
POA2765,5763,5663,11420,154,156,301,913,856,1760,0,3,3,16,14,32,4,0,7,3,3,6,0,0,0,0,0,0,0,3,3,0,0,0,930,880,1814,31,54,85,18,21,40,1137,1107,2239,1407,851,2262,8304,7619,15924
POA2766,6069,6282,12351,176,181,353,642,664,1312,7,8,14,14,11,23,7,9,14,14,10,21,3,0,3,0,0,0,4,4,5,0,0,0,687,704,1395,110,137,248,21,4,24,998,1024,2016,498,467,966,7560,7766,15328
POA2767,9046,9369,18415,175,176,352,857,816,1668,7,5,9,10,17,32,9,8,13,10,10,19,0,0,0,3,0,5,0,0,0,0,0,0,892,851,1743,175,185,361,19,10,31,1263,1226,2485,670,679,1347,10972,11273,22249
